Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  8.500000000000000e-01, -2.981262653065996e-02, -2.797081450100505e-01,  7.155030088599977e-02, -1.952587411549647e-02,  7.173563620626755e-01,  4.718931173707902e-03,  1.896181249506570e-03,  3.555107195010168e-01, -2.826993778676147e-03,  8.848579452641506e-01,  2.709773235185055e+00, -1.509963080904265e+00,  3.789569155393643e-02
  8.600000000000000e-01, -2.937973753181907e-02, -2.807850470719624e-01,  7.212508339257673e-02, -1.872870669005838e-02,  7.178239693192277e-01,  5.250663084201201e-03,  2.885838644620953e-03,  3.313345663675082e-01, -7.130846265913651e-03,  9.183944995634046e-01,  2.717623101109577e+00, -1.558225830643768e+00,  3.785081215598722e-02
  8.700000000000000e-01, -2.891087131742723e-02, -2.818726794037049e-01,  7.271781336549099e-02, -1.788139645166922e-02,  7.183422883145943e-01,  5.801528579572359e-03,  4.063887384288299e-03,  3.080488651472545e-01, -1.121162887131567e-02,  9.519594612955614e-01,  2.725967411601741e+00, -1.605471081231178e+00,  3.747475192064365e-02
  8.800000000000000e-01, -2.840515046309860e-02, -2.829735662870306e-01,  7.332988492542407e-02, -1.698216674691307e-02,  7.189122753693122e-01,  6.372519901734373e-03,  5.441846627858698e-03,  2.854421361527106e-01, -1.508938298749128e-02,  9.857633935953198e-01,  2.734843272785831e+00, -1.652051259465087e+00,  3.674401973264916e-02
  8.900000000000000e-01, -2.786384532465664e-02, -2.840834102782409e-01,  7.395925771414216e-02, -1.603352520288544e-02,  7.195327830281237e-01,  6.961526669028091e-03,  7.029624405818375e-03,  2.634568165203274e-01, -1.875141943726603e-02,  1.019847441112235e+00,  2.744234644925952e+00, -1.697966675990319e+00,  3.564036857536186e-02
  9.000000000000000e-01, -2.729000670945950e-02, -2.851937450757898e-01,  7.460160274042117e-02, -1.504123151099045e-02,  7.202006952252781e-01,  7.564341975507406e-03,  8.833668987632949e-03,  2.421058666529839e-01, -2.216893540809109e-02,  1.054167743110614e+00,  2.754114319969500e+00, -1.743046894014892e+00,  3.417211369454418e-02
  9.099999999999999e-01, -2.668611494717061e-02, -2.862974217013552e-01,  7.525328843274499e-02, -1.401003978611105e-02,  7.209135221414945e-01,  8.177435216911470e-03,  1.086249775032598e-02,  2.213744159813564e-01, -2.531780590231066e-02,  1.088711550197239e+00,  2.764457351401409e+00, -1.787197043346996e+00,  3.234029180443437e-02
  9.199999999999999e-01, -2.605485502620877e-02, -2.873869932990855e-01,  7.591046837946365e-02, -1.294506301096318e-02,  7.216685150233672e-01,  8.797103729151743e-03,  1.312426544874601e-02,  2.012462016439791e-01, -2.817319718196671e-02,  1.123465848506994e+00,  2.775258268124598e+00, -1.830333990563832e+00,  3.016372357737431e-02
  9.299999999999999e-01, -2.539877291253023e-02, -2.884546443172433e-01,  7.656917614741959e-02, -1.185134189152373e-02,  7.224631722997200e-01,  9.419608896929681e-03,  1.563022184442900e-02,  1.817115506874321e-01, -3.070613725510505e-02,  1.158408143834700e+00,  2.786450125397929e+00, -1.872361429419335e+00,  2.761919832210228e-02
  9.399999999999999e-01, -2.472080890332759e-02, -2.894922624069937e-01,  7.722515721226464e-02, -1.073452741860511e-02,  7.232944573188349e-01,  1.004096374981261e-02,  1.838958501630452e-02,  1.627565037292967e-01, -3.288859093791468e-02,  1.193519691443595e+00,  2.798020342994427e+00, -1.913206249610928e+00,  2.472765844005329e-02
  9.500000000000000e-01, -2.402395652580799e-02, -2.904912646313982e-01,  7.787392258313647e-02, -9.600475491382675e-03,  7.241593157124933e-01,  1.065703648634573e-02,  2.141327350731729e-02,  1.443701811466677e-01, -3.468928149378980e-02,  1.228775650857648e+00,  2.809926821044475e+00, -1.952792473502623e+00,  2.149224348863403e-02
  9.600000000000000e-01, -2.331139568411287e-02, -2.914430647423547e-01,  7.851088292972190e-02, -8.455317634448123e-03,  7.250544147803486e-01,  1.126363989980372e-02,  2.471125821816558e-02,  1.265432330241855e-01, -3.607819209357470e-02,  1.264151553118513e+00,  2.822144431718435e+00, -1.991055510542799e+00,  1.793261713084288e-02
  9.700000000000000e-01, -2.258644691068887e-02, -2.923383680325896e-01,  7.913108617837725e-02, -7.305558737242986e-03,  7.259763110447576e-01,  1.185633764898308e-02,  2.829518924833173e-02,  1.092674291851314e-01, -3.702105563736015e-02,  1.299616995332800e+00,  2.834623213805023e+00, -2.027929478125750e+00,  1.405480412286035e-02
  9.800000000000000e-01, -2.185259420885042e-02, -2.931677466075810e-01,  7.972943550644999e-02, -6.157978217094272e-03,  7.269213339476763e-01,  1.243061593881505e-02,  3.217643337525705e-02,  9.253667675734224e-02, -3.748368730442393e-02,  1.335140413396537e+00,  2.847315833862393e+00, -2.063355405468715e+00,  9.871564335032017e-03
  9.900000000000000e-01, -2.111348625486536e-02, -2.939214971385358e-01,  8.030063318790834e-02, -5.019661890600055e-03,  7.278856046488578e-01,  1.298184254654962e-02,  3.636648623584310e-02,  7.634649768522790e-02, -3.743092405365701e-02,  1.370688065680037e+00,  2.860171434574043e+00, -2.097279133290438e+00,  5.398167175470808e-03
  1.000000000000000e+00, -2.037292839813240e-02, -2.945897035609710e-01,  8.083920952953820e-02, -3.897975072835219e-03,  7.288650388522991e-01,  1.350529272428406e-02,  4.087682813352232e-02,  6.069412304211202e-02, -3.682696599113676e-02,  1.406224362112866e+00,  2.873136484913328e+00, -2.129651296837838e+00,  6.532388297357395e-04
  1.010000000000000e+00, -1.963487367167787e-02, -2.951622895719250e-01,  8.133954917191125e-02, -2.800535522059442e-03,  7.298553528330403e-01,  1.399617170391384e-02,  4.571879859859742e-02,  4.557839675449000e-02, -3.563563062707768e-02,  1.441712109065130e+00,  2.886155861107190e+00, -2.160427321363218e+00, -4.340328920476463e-03
  1.020000000000000e+00, -1.890340901126942e-02, -2.956290795787772e-01,  8.179592360258238e-02, -1.735177013311601e-03,  7.308520755053790e-01,  1.444964107983265e-02,  5.090346845369740e-02,  3.099962260636701e-02, -3.382062601728056e-02,  1.477112718882068e+00,  2.899174107806939e+00, -2.189567424169586e+00, -9.554472648313463e-03
  1.030000000000000e+00, -1.818273786630620e-02, -2.959798655364190e-01,  8.220252848849366e-02, -7.099056313089867e-04,  7.318505651990663e-01,  1.486084762888039e-02,  5.644150757587352e-02,  1.695937471102498e-02, -3.134583586150741e-02,  1.512386359283076e+00,  2.912136755614125e+00, -2.217036605449474e+00, -1.495518270774643e-02
  1.040000000000000e+00, -1.747715754005553e-02, -2.962044778030115e-01,  8.255352571795870e-02,  2.671529662554904e-04,  7.328460338404793e-01,  1.522495456928580e-02,  6.234307221676971e-02,  3.460231404462580e-03, -2.817559540843517e-02,  1.547492044486535e+00,  2.924991689683973e+00, -2.242804608699331e+00, -2.050182495064383e-02
  1.050000000000000e+00, -1.679103439689160e-02, -2.962928597706138e-01,  8.284308887112930e-02,  1.187811093654433e-03,  7.338335740088489e-01,  1.553717376981537e-02,  6.861768656660415e-02, -9.494480803681553e-03, -2.427498102802272e-02,  1.582387652353421e+00,  2.937690380056526e+00, -2.266845839072972e+00, -2.614675065909499e-02
  1.060000000000000e+00, -1.612877541725149e-02, -2.962351445620620e-01,  8.306545193007833e-02,  2.043882895641614e-03,  7.348081913142334e-01,  1.579279897754684e-02,  7.527414189549531e-02, -2.190097332451271e-02, -1.961009405282587e-02,  1.617029883812891e+00,  2.950188962382992e+00, -2.289139210984085e+00, -3.183513689766445e-02
  1.070000000000000e+00, -1.549479753119923e-02, -2.960217334447732e-01,  8.321496044326432e-02,  2.827252414805210e-03,  7.357648400439731e-01,  1.598723935043295e-02,  8.232040487411192e-02, -3.375527128798141e-02, -1.414834859804792e-02,  1.651374172932209e+00,  2.962449067379232e+00, -2.309667918458670e+00, -3.750511690263270e-02
  1.080000000000000e+00, -1.489348694498698e-02, -2.956433960491407e-01,  8.328613596841605e-02,  3.529960486042542e-03,  7.366984705385141e-01,  1.611606276876664e-02,  8.976353860636796e-02, -4.505342465718221e-02, -7.858846220849385e-03,  1.685374606370039e+00,  2.974438394525640e+00, -2.328419147611260e+00, -4.308815582285144e-02
  1.090000000000000e+00, -1.432934416657976e-02, -2.950910887269785e-01,  8.327355910347163e-02,  4.143983818362540e-03,  7.376038461551259e-01,  1.617487544120901e-02,  9.760885292925522e-02, -5.578557309539954e-02, -7.118163135368771e-04,  1.718984415344062e+00,  2.986116666414772e+00, -2.345382952969326e+00, -4.851350465625485e-02
  1.100000000000000e+00, -1.380637011771295e-02, -2.943567868842495e-01,  8.317244081764483e-02,  4.662242830612094e-03,  7.384763225412105e-01,  1.615982259739800e-02,  1.058627228432903e-01, -6.596077968444111e-02,  7.318764161016509e-03,  1.752153042689657e+00,  2.997492332067682e+00, -2.360555340932264e+00, -5.369334516289406e-02
  1.110000000000000e+00, -1.332879601896775e-02, -2.934326504064045e-01,  8.297802759968204e-02,  5.077463323451621e-03,  7.393109050899873e-01,  1.606702688568751e-02,  1.145284687376531e-01, -7.557050106692308e-02,  1.625754037832467e-02,  1.784830251302138e+00,  3.008536479221459e+00, -2.373931844064384e+00, -5.854899435994523e-02
  1.120000000000000e+00, -1.290021024894331e-02, -2.923123377506389e-01,  8.268646123149809e-02,  5.383633852868100e-03,  7.401033373222290e-01,  1.589333988591519e-02,  1.236099693171700e-01, -8.462516696370501e-02,  2.612294339395687e-02,  1.816962220821731e+00,  3.019276023342101e+00, -2.385514697869035e+00, -6.298314805224847e-02
  1.130000000000000e+00, -1.252520187401296e-02, -2.909878767866365e-01,  8.229292577961382e-02,  5.573143631542867e-03,  7.408481554219186e-01,  1.563470904954770e-02,  1.331069642345069e-01, -9.309931866412274e-02,  3.694047145984358e-02,  1.848495946068122e+00,  3.029628293353359e+00, -2.395298344812485e+00, -6.693410570781298e-02
  1.140000000000000e+00, -1.220682651330169e-02, -2.894551728600300e-01,  8.179480186722182e-02,  5.641375748166541e-03,  7.415415949158729e-01,  1.528888748510523e-02,  1.430191045616129e-01, -1.010010339263725e-01,  4.871846627198741e-02,  1.879376404588375e+00,  3.039630462815877e+00, -2.403290482706084e+00, -7.030031649563367e-02
