Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.000000000000000e+00,  2.023129703862037e-01,  3.423058232751464e-02,  1.385035873355918e-01,  2.533776943732093e-01, -1.465231679815282e-01,  3.407268632200905e-01
  1.010000000000000e+00,  2.020555614402822e-01,  3.426562332168248e-02,  1.384556950916750e-01,  2.534644950766595e-01, -1.466208278591863e-01,  3.404523986172481e-01
  1.020000000000000e+00,  2.017907004119986e-01,  3.430072567690545e-02,  1.384059179989882e-01,  2.535521698395997e-01, -1.467190291350806e-01,  3.401729047000862e-01
  1.030000000000000e+00,  2.015183903724586e-01,  3.433589671724957e-02,  1.383534944337798e-01,  2.536415586986970e-01, -1.468180564109223e-01,  3.398872342373492e-01
  1.040000000000000e+00,  2.012382589755659e-01,  3.437110147371558e-02,  1.382982532533664e-01,  2.537327317335782e-01, -1.469178638631450e-01,  3.395951238572145e-01
  1.050000000000000e+00,  2.009504985412483e-01,  3.440623511808294e-02,  1.382403112699349e-01,  2.538254743998642e-01, -1.470181718162421e-01,  3.392969098789066e-01
  1.060000000000000e+00,  2.006550834276170e-01,  3.444121067197958e-02,  1.381796868184091e-01,  2.539196701208948e-01, -1.471187742732003e-01,  3.389927065648309e-01
  1.070000000000000e+00,  2.003520170017868e-01,  3.447596618921778e-02,  1.381163952503139e-01,  2.540152203310101e-01, -1.472194882365867e-01,  3.386826278351655e-01
  1.080000000000000e+00,  2.000412926881402e-01,  3.451041396748589e-02,  1.380504761747378e-01,  2.541119982004453e-01, -1.473200960433523e-01,  3.383668032642684e-01
  1.090000000000000e+00,  1.997229257216256e-01,  3.454447535437177e-02,  1.379819741349960e-01,  2.542098808830835e-01, -1.474203853802172e-01,  3.380453713257700e-01
  1.100000000000000e+00,  1.993969470967247e-01,  3.457807239863331e-02,  1.379109408920118e-01,  2.543087411754350e-01, -1.475201395785237e-01,  3.377184863914705e-01
