Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  1.000000000000000e+00, -2.531258098121544e-02, -2.839632844100768e-01,  7.483601581906769e-02, -1.273076570162424e-02,  7.232393146837552e-01,  8.069625931479476e-03,  2.704251809169263e-02,  1.092288905266045e+00,  1.660910388758127e-02, -6.431211797542868e-02,  1.392343842054087e+00, -2.324020456423431e+00,  2.349674549060283e+00
  1.010000000000000e+00, -2.542902361157797e-02, -2.835898125718788e-01,  7.464731116347827e-02, -1.296483368230782e-02,  7.231250945483404e-01,  7.902476793695877e-03,  2.630559578092898e-02,  1.090547267072936e+00,  1.829570291739913e-02, -6.370045316671025e-02,  1.389246006542409e+00, -2.323749486139721e+00,  2.348727726100184e+00
  1.020000000000000e+00, -2.555207722463083e-02, -2.831939520525902e-01,  7.444751527797816e-02, -1.321234431781978e-02,  7.230046000435595e-01,  7.725424807615328e-03,  2.553131548157068e-02,  1.088616675771314e+00,  2.008806510352715e-02, -6.304619254215815e-02,  1.385870410651112e+00, -2.323452118124535e+00,  2.347703581863158e+00
  1.030000000000000e+00, -2.568369087695298e-02, -2.827694346903475e-01,  7.423348147436028e-02, -1.347719636260959e-02,  7.228759299271731e-01,  7.535657430353183e-03,  2.470880107955847e-02,  1.086439930493343e+00,  2.201452254060528e-02, -6.233650096041999e-02,  1.382119180606755e+00, -2.323120795337877e+00,  2.346578344613983e+00
  1.040000000000000e+00, -2.582462816623833e-02, -2.823135522022535e-01,  7.400389332840472e-02, -1.376095365268860e-02,  7.227383829613420e-01,  7.331986867543885e-03,  2.383483468091662e-02,  1.083989550837797e+00,  2.408852439719559e-02, -6.156530564184325e-02,  1.377955211981724e+00, -2.322753031486885e+00,  2.345341731409110e+00
  1.050000000000000e+00, -2.597489860621145e-02, -2.818259288107046e-01,  7.375862429780848e-02, -1.406368104094878e-02,  7.225920109143749e-01,  7.114280585139411e-03,  2.291106062684091e-02,  1.081258174245800e+00,  2.631348360591078e-02, -6.073057186467246e-02,  1.373378180770786e+00, -2.322350478729411e+00,  2.343992893036995e+00
  1.060000000000000e+00, -2.613462125268187e-02, -2.813056888792271e-01,  7.349731458529839e-02, -1.438569295576205e-02,  7.224367809319422e-01,  6.882201951234438e-03,  2.193863784950884e-02,  1.078234755486104e+00,  2.869565987249301e-02, -5.982864532796395e-02,  1.368379417777584e+00, -2.321913810163675e+00,  2.342527208308657e+00
  1.070000000000000e+00, -2.630378668660227e-02, -2.807522493059231e-01,  7.321976763249365e-02, -1.472706927437139e-02,  7.222728045448507e-01,  6.635561302905440e-03,  2.091971527129366e-02,  1.074911213413039e+00,  3.124050172488036e-02, -5.885571026765124e-02,  1.362954789452804e+00, -2.321444265714775e+00,  2.340940083915690e+00
  1.080000000000000e+00, -2.648227469279163e-02, -2.801652821422556e-01,  7.292592870701678e-02, -1.508768698769535e-02,  7.221003173848737e-01,  6.374296841799689e-03,  1.985732194949088e-02,  1.071282014802498e+00,  3.395272900030782e-02, -5.780766824799687e-02,  1.357104465173568e+00, -2.320943720953098e+00,  2.339227049903794e+00
  1.090000000000000e+00, -2.666987643764996e-02, -2.795446658830616e-01,  7.261585744649464e-02, -1.546726019171912e-02,  7.219196540494457e-01,  6.098450003404847e-03,  1.875523292168060e-02,  1.067343575524943e+00,  3.683645331044033e-02, -5.667999661596924e-02,  1.350832492361933e+00, -2.320414761192883e+00,  2.337383855321696e+00
  1.100000000000000e+00, -2.686631551581834e-02, -2.788904390555891e-01,  7.228970175162761e-02, -1.586537805515058e-02,  7.217312242855577e-01,  5.808142007348050e-03,  1.761784495153505e-02,  1.063093633174832e+00,  3.989529322453341e-02, -5.546760086769975e-02,  1.344146336666164e+00, -2.319860757181661e+00,  2.335406563268517e+00
  1.110000000000000e+00, -2.707126521313762e-02, -2.782027631962241e-01,  7.194767676118061e-02, -1.628153575357984e-02,  7.215354932982408e-01,  5.503554962436799e-03,  1.645007815695813e-02,  1.058530666919992e+00,  4.313245810916618e-02, -5.416466200398951e-02,  1.337056462185536e+00, -2.319285942130882e+00,  2.333291643862985e+00
  1.120000000000000e+00, -2.728436147846562e-02, -2.774818970773915e-01,  7.159004980914489e-02, -1.671515731758349e-02,  7.213329666399860e-01,  5.184918333274889e-03,  1.525730653481954e-02,  1.053653381661449e+00,  4.655079132249726e-02, -5.276447539517815e-02,  1.329575965017003e+00, -2.318695489397351e+00,  2.331036064812612e+00
  1.130000000000000e+00, -2.750594073591903e-02, -2.767276926197768e-01,  7.121668021502077e-02, -1.716666511752430e-02,  7.211231964852455e-01,  4.852021848721505e-03,  1.404247385920439e-02,  1.048424120979232e+00,  5.014762744465537e-02, -5.123442984868599e-02,  1.321696309960741e+00, -2.318116651711906e+00,  2.328652284723112e+00
  1.140000000000000e+00, -2.773409864004803e-02, -2.759415847233613e-01,  7.082884504301826e-02, -1.763322196004285e-02,  7.209087456866571e-01,  4.506151250983934e-03,  1.281759621439395e-02,  1.042913880049174e+00,  5.393545700940519e-02, -4.961614024079510e-02,  1.313482026951015e+00, -2.317513208076539e+00,  2.326108611635114e+00
  1.150000000000000e+00, -2.796855642110562e-02, -2.751237877824151e-01,  7.042676414586826e-02, -1.811437081919447e-02,  7.206900029887883e-01,  4.147491236902266e-03,  1.158859166006413e-02,  1.037117208019470e+00,  5.791607881618714e-02, -4.789690506999660e-02,  1.304954971755717e+00, -2.316897514997925e+00,  2.323403103034609e+00
  1.160000000000000e+00, -2.821011832828346e-02, -2.742743502066228e-01,  7.001020687852473e-02, -1.861109822674799e-02,  7.204658172218456e-01,  3.775678581772691e-03,  1.035744413554955e-02,  1.030956526646665e+00,  6.207941278265260e-02, -4.601573665454387e-02,  1.296081621335218e+00, -2.316318161635219e+00,  2.320568789438846e+00
  1.170000000000000e+00, -2.845770914946023e-02, -2.733940942341135e-01,  6.957991476803470e-02, -1.912177811606545e-02,  7.202376408466593e-01,  3.391445833507532e-03,  9.133995220251640e-03,  1.024462905744634e+00,  6.643213892112992e-02, -4.398458074596524e-02,  1.286909736479311e+00, -2.315764985695949e+00,  2.317588705610067e+00
  1.180000000000000e+00, -2.871045095456261e-02, -2.724839388264801e-01,  6.913659445105731e-02, -1.964502195470194e-02,  7.200066267738228e-01,  2.995467200492559e-03,  7.927444832675035e-03,  1.017650164842047e+00,  7.097760786508513e-02, -4.180288176019608e-02,  1.277474037675105e+00, -2.315236752259382e+00,  2.314454767947538e+00
  1.190000000000000e+00, -2.896900037866355e-02, -2.715440786676654e-01,  6.868012549634292e-02, -2.018159116413571e-02,  7.197718163713200e-01,  2.587494360518210e-03,  6.741987956931360e-03,  1.010441768437657e+00,  7.570613905000288e-02, -3.941131918507336e-02,  1.267754209424295e+00, -2.314781636602625e+00,  2.311195223089879e+00
  1.200000000000000e+00, -2.923255480526946e-02, -2.705756116825216e-01,  6.821125610422270e-02, -2.073015758177846e-02,  7.195342274738820e-01,  2.168223863873070e-03,  5.587604978231692e-03,  1.002838886665762e+00,  8.061852218115902e-02, -3.680226155659692e-02,  1.257771664963387e+00, -2.314399596575002e+00,  2.307808137173050e+00
  1.210000000000000e+00, -2.950022222790655e-02, -2.695796757979591e-01,  6.773077924439351e-02, -2.128927068750816e-02,  7.192950002353585e-01,  1.738409452214175e-03,  4.475072800913850e-03,  9.948437871973981e-01,  8.571606623792974e-02, -3.396792547016616e-02,  1.247558671161352e+00, -2.314093757018545e+00,  2.304286652489303e+00
  1.220000000000000e+00, -2.977212145260643e-02, -2.685570835917332e-01,  6.723900244644927e-02, -2.185886360257268e-02,  7.190538618862766e-01,  1.298241810760572e-03,  3.412490065623422e-03,  9.863943658040666e-01,  9.099026728999000e-02, -3.086080301776775e-02,  1.237096737168837e+00, -2.313895305762539e+00,  2.300651513066674e+00
  1.230000000000000e+00, -3.004746298450020e-02, -2.675090731439180e-01,  6.673671745957370e-02, -2.243760148593506e-02,  7.188117884771277e-01,  8.484622617417279e-04,  2.411692730563116e-03,  9.774764386389134e-01,  9.644000595635113e-02, -2.746564924406811e-02,  1.226399090236552e+00, -2.313807455460527e+00,  2.296900657510882e+00
  1.240000000000000e+00, -3.032748171518956e-02, -2.664366273624121e-01,  6.622390254033926e-02, -2.302683220242738e-02,  7.185668694148466e-01,  3.887977711385877e-04,  1.479865066582969e-03,  9.679366244625319e-01,  1.020414981160377e-01, -2.367892746991024e-02,  1.215375885664204e+00, -2.313900158532854e+00,  2.293092043295791e+00
  1.250000000000000e+00, -3.061150131303908e-02, -2.653415323872023e-01,  6.570151888220173e-02, -2.362525584245338e-02,  7.183198349141208e-01, -7.989450996845783e-05,  6.313212744147008e-04,  9.577278984240806e-01,  1.077873204723852e-01, -1.946820864802657e-02,  1.204006601025663e+00, -2.314182853312914e+00,  2.289236064114750e+00
  1.260000000000000e+00, -3.089967138218576e-02, -2.642256585090033e-01,  6.517026719483809e-02, -2.423262969708003e-02,  7.180702081074345e-01, -5.571128802778024e-04, -1.200792350822818e-04,  9.467366149543245e-01,  1.136589488691226e-01, -1.476034107353407e-02,  1.192218649408452e+00, -2.314693617098887e+00,  2.285370759804187e+00
  1.270000000000000e+00, -3.119194896462133e-02, -2.630915408059235e-01,  6.463116929086109e-02, -2.484832637279226e-02,  7.178176898583563e-01, -1.042063256940084e-03, -7.578523558070652e-04,  9.348374348352110e-01,  1.196343790482280e-01, -9.477368596284329e-03,  1.179917511220226e+00, -2.315466855375706e+00,  2.281539864587176e+00
  1.280000000000000e+00, -3.148774440241742e-02, -2.619425235910136e-01,  6.408574531648470e-02, -2.547084769286664e-02,  7.175626470438914e-01, -1.533447921939378e-03, -1.261707087428641e-03,  9.219112031060955e-01,  1.256909775421736e-01, -3.550847396002201e-03,  1.167001307131943e+00, -2.316522088861012e+00,  2.277784835942420e+00
  1.290000000000000e+00, -3.178789365675965e-02, -2.607834198056296e-01,  6.353557710274160e-02, -2.610024491808433e-02,  7.173031650081243e-01, -2.030184525149355e-03, -1.610236277931302e-03,  9.076886300436142e-01,  1.317759468440447e-01,  3.193519141708599e-03,  1.153266175692554e+00, -2.317961354920151e+00,  2.274228300604193e+00
