Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  1.700000000000000e-01, -3.102160410422519e-02, -2.625240552116099e-01,  6.447216644422227e-02, -2.474605358369475e-02,  7.181486290397123e-01, -1.137153989093499e-03, -2.442481700803831e-03,  9.817204818894321e-01,  1.267741295728492e-01,  1.610869750639090e-01,  2.866011614585602e+00,  3.053253393488260e+00,  2.598984912807146e+00
  1.800000000000000e-01, -3.100860843391736e-02, -2.625065696941721e-01,  6.446997066984049e-02, -2.473286741240904e-02,  7.181700181883395e-01, -1.136476854854338e-03, -2.345303733773604e-03,  9.814648540973632e-01,  1.270695541646077e-01,  1.610998809878922e-01,  2.865156027424387e+00,  3.053377304651993e+00,  2.599113684011568e+00
  1.900000000000000e-01, -3.099502965252816e-02, -2.624903203459426e-01,  6.446845420547040e-02, -2.471866826234623e-02,  7.181920648691961e-01, -1.135148694159960e-03, -2.244706039884017e-03,  9.812062349878835e-01,  1.273613669130691e-01,  1.611124668221581e-01,  2.864298643687532e+00,  3.053497217838918e+00,  2.599243402116237e+00
  2.000000000000000e-01, -3.098077708891070e-02, -2.624755277657854e-01,  6.446773364265795e-02, -2.470329271274844e-02,  7.182148670172375e-01, -1.133059558236951e-03, -2.140093567185652e-03,  9.809428117925716e-01,  1.276487592009567e-01,  1.611255043887797e-01,  2.863441730589238e+00,  3.053611769015736e+00,  2.599372942191872e+00
  2.100000000000000e-01, -3.096580143662807e-02, -2.624623518882528e-01,  6.446788778239705e-02, -2.468664356296103e-02,  7.182384719131110e-01, -1.130137432841602e-03, -2.031246949623962e-03,  9.806750594350090e-01,  1.279309690449308e-01,  1.611390076060665e-01,  2.862586457170400e+00,  3.053720624615926e+00,  2.599502120209638e+00
  2.200000000000000e-01, -3.095024522450029e-02, -2.624506073793708e-01,  6.446879552948769e-02, -2.466894405953104e-02,  7.182627014744163e-01, -1.126505771792698e-03, -1.918803867443135e-03,  9.804005052212306e-01,  1.282078591324885e-01,  1.611527572731490e-01,  2.861747097899028e+00,  3.053826767476560e+00,  2.599623392766695e+00
  2.300000000000000e-01, -3.093384000788510e-02, -2.624408392726518e-01,  6.447076047116138e-02, -2.464973286912716e-02,  7.182878618217746e-01, -1.121872166269474e-03, -1.801738875162859e-03,  9.801256778046465e-01,  1.284780579542684e-01,  1.611671878161151e-01,  2.860899558339546e+00,  3.053923895520676e+00,  2.599751029636759e+00
  2.400000000000000e-01, -3.091671216236442e-02, -2.624328787189184e-01,  6.447367351457850e-02, -2.462920886464561e-02,  7.183137957399515e-01, -1.116347500697115e-03, -1.680601261066118e-03,  9.798481169131948e-01,  1.287414791450298e-01,  1.611820485160238e-01,  2.860057808961080e+00,  3.054014860613518e+00,  2.599877552835973e+00
  2.500000000000000e-01, -3.089886004036644e-02, -2.624267956961404e-01,  6.447756222076950e-02, -2.460735529992036e-02,  7.183404951544701e-01, -1.109909635940747e-03, -1.555441203773919e-03,  9.795684141463379e-01,  1.289975597627664e-01,  1.611973777952266e-01,  2.859223434665426e+00,  3.054099472338052e+00,  2.600002640019702e+00
  2.600000000000000e-01, -3.088028296368167e-02, -2.624226539944429e-01,  6.448245143893025e-02, -2.458415796541333e-02,  7.183679515195497e-01, -1.102538791934738e-03, -1.426320796210372e-03,  9.792872693924818e-01,  1.292457786900945e-01,  1.612131652345934e-01,  2.858397957987443e+00,  3.054177596240272e+00,  2.600126000670762e+00
