Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  1.000000000000000e+00,  1.385372301010639e+00,  2.287074855139279e-01, -2.657117162255689e-03,  1.667050621521871e+00, -1.181605427613352e-02, -1.239363324130159e-01
  1.010000000000000e+00,  1.385569611005996e+00,  2.277113911408781e-01, -2.929641649559986e-03,  1.666645015524956e+00, -1.185323718275114e-02, -1.234065339529869e-01
  1.020000000000000e+00,  1.385774469800233e+00,  2.266717247489536e-01, -3.216018479544439e-03,  1.666226365462761e+00, -1.188968615078452e-02, -1.228628884221025e-01
  1.030000000000000e+00,  1.385988565254030e+00,  2.255730957828301e-01, -3.520540753720408e-03,  1.665790127771803e+00, -1.192542276624713e-02, -1.223001393278489e-01
  1.040000000000000e+00,  1.386212438713678e+00,  2.244105096277176e-01, -3.844726891778280e-03,  1.665335046367405e+00, -1.196028157439118e-02, -1.217171114395257e-01
  1.050000000000000e+00,  1.386445732423172e+00,  2.231845459347341e-01, -4.187888370727380e-03,  1.664861669112040e+00, -1.199411969839885e-02, -1.211144871799484e-01
  1.060000000000000e+00,  1.386688399360372e+00,  2.218935688806889e-01, -4.550126722685568e-03,  1.664369862747813e+00, -1.202677732020523e-02, -1.204922363450082e-01
  1.070000000000000e+00,  1.386940370618569e+00,  2.205359502370965e-01, -4.931501602319489e-03,  1.663859523173338e+00, -1.205808453099618e-02, -1.198503606335422e-01
  1.080000000000000e+00,  1.387201556544454e+00,  2.191100793772909e-01, -5.332031012005308e-03,  1.663330578229626e+00, -1.208786173430842e-02, -1.191888972225916e-01
  1.090000000000000e+00,  1.387471849621819e+00,  2.176143759624409e-01, -5.751694452830223e-03,  1.662782991050752e+00, -1.211591986382620e-02, -1.185079258493603e-01
  1.100000000000000e+00,  1.387751127720285e+00,  2.160472984534381e-01, -6.190435889885439e-03,  1.662216762699860e+00, -1.214206114333165e-02, -1.178075744683585e-01
  1.110000000000000e+00,  1.388039257867905e+00,  2.144073499043759e-01, -6.648166167041818e-03,  1.661631934213714e+00, -1.216608009553023e-02, -1.170880225725233e-01
  1.120000000000000e+00,  1.388336100406494e+00,  2.126930830479252e-01, -7.124765187162492e-03,  1.661028588183198e+00, -1.218776416500970e-02, -1.163495025277724e-01
  1.130000000000000e+00,  1.388641512994816e+00,  2.109031047010781e-01, -7.620084006035851e-03,  1.660406849903777e+00, -1.220689414650142e-02, -1.155922999040981e-01
  1.140000000000000e+00,  1.388954273697681e+00,  2.090375396549944e-01, -8.134469609184054e-03,  1.659766845751026e+00, -1.222309855634192e-02, -1.148177821504245e-01
  1.150000000000000e+00,  1.389276022743084e+00,  2.070920197997839e-01, -8.666501876907179e-03,  1.659108766531313e+00, -1.223647282919031e-02, -1.140241621984246e-01
  1.160000000000000e+00,  1.389605869334556e+00,  2.050669166100036e-01, -9.216616106031623e-03,  1.658432915511196e+00, -1.224660536861110e-02, -1.132129979700515e-01
  1.170000000000000e+00,  1.389943693957286e+00,  2.029610793539005e-01, -9.784569336049541e-03,  1.657739596510222e+00, -1.225325412305394e-02, -1.123847740543740e-01
  1.180000000000000e+00,  1.390289393606841e+00,  2.007734431048795e-01, -1.037010757593314e-02,  1.657029160750342e+00, -1.225617203780927e-02, -1.115400267621620e-01
  1.190000000000000e+00,  1.390642883337964e+00,  1.985030408242534e-01, -1.097297143810954e-02,  1.656302007310284e+00, -1.225510678487242e-02, -1.106793460627144e-01
  1.200000000000000e+00,  1.391005745609688e+00,  1.961493080443626e-01, -1.159380757682157e-02,  1.655559033784460e+00, -1.224969868098221e-02, -1.098035330271591e-01
  1.210000000000000e+00,  1.391374949659009e+00,  1.937110511559086e-01, -1.223072611946106e-02,  1.654799924623984e+00, -1.223985398821900e-02, -1.089130732357581e-01
  1.220000000000000e+00,  1.391751820941689e+00,  1.911877861313533e-01, -1.288420221021534e-02,  1.654025581805324e+00, -1.222522708407303e-02, -1.080087552845021e-01
  1.230000000000000e+00,  1.392136328903031e+00,  1.885789995413190e-01, -1.355397152749317e-02,  1.653236585981919e+00, -1.220554069447288e-02, -1.070913530717233e-01
  1.240000000000000e+00,  1.392528447796388e+00,  1.858843146304745e-01, -1.423976803123517e-02,  1.652433559939804e+00, -1.218051565752003e-02, -1.061616788600174e-01
  1.250000000000000e+00,  1.392928151410442e+00,  1.831034999777745e-01, -1.494132365109237e-02,  1.651617166309866e+00, -1.214987486056550e-02, -1.052205812390567e-01
  1.260000000000000e+00,  1.393333931555788e+00,  1.802358128437596e-01, -1.565764745980360e-02,  1.650787692918612e+00, -1.211347317996050e-02, -1.042684439832109e-01
  1.270000000000000e+00,  1.393748483423646e+00,  1.772825733124361e-01, -1.638979059981185e-02,  1.649946643123249e+00, -1.207081385677644e-02, -1.033071133577310e-01
  1.280000000000000e+00,  1.394170475612767e+00,  1.742434629550396e-01, -1.713686044124180e-02,  1.649094432588745e+00, -1.202176225121224e-02, -1.023371076789185e-01
  1.290000000000000e+00,  1.394599829539798e+00,  1.711189081060762e-01, -1.789857046038077e-02,  1.648231867076871e+00, -1.196609163983084e-02, -1.013593961956805e-01
  1.300000000000000e+00,  1.395036443268292e+00,  1.679095116409350e-01, -1.867462617990836e-02,  1.647359784419097e+00, -1.190359517133868e-02, -1.003749651449740e-01
  1.310000000000000e+00,  1.395480188811695e+00,  1.646160544524859e-01, -1.946472450357338e-02,  1.646479052860381e+00, -1.183408668212488e-02, -9.938481438935237e-02
  1.320000000000000e+00,  1.395930909990186e+00,  1.612394967447903e-01, -2.026855383664213e-02,  1.645590569311819e+00, -1.175740083125614e-02, -9.838995571961347e-02
  1.330000000000000e+00,  1.396388421050456e+00,  1.577809781171933e-01, -2.108579414303578e-02,  1.644695256913844e+00, -1.167339180374049e-02, -9.739141167924681e-02
  1.340000000000000e+00,  1.396853624444291e+00,  1.542423267576958e-01, -2.191681073462387e-02,  1.643794373225282e+00, -1.158184022088976e-02, -9.639060245398759e-02
  1.350000000000000e+00,  1.397324048240824e+00,  1.506240183409076e-01, -2.275988797764602e-02,  1.642888260873196e+00, -1.148281675028269e-02, -9.538779723231801e-02
  1.360000000000000e+00,  1.397800509367981e+00,  1.469282358306847e-01, -2.361534562991640e-02,  1.641978211675857e+00, -1.137613602024704e-02, -9.438443244014298e-02
  1.370000000000000e+00,  1.398282709383343e+00,  1.431568430244519e-01, -2.448281552414048e-02,  1.641065226252766e+00, -1.126172070873721e-02, -9.338157511524701e-02
  1.380000000000000e+00,  1.398770327887450e+00,  1.393118899255656e-01, -2.536190790730081e-02,  1.640150318517080e+00, -1.113951228416925e-02, -9.238030408270262e-02
  1.390000000000000e+00,  1.399262035638447e+00,  1.353951767973007e-01, -2.625155205449061e-02,  1.639234257591462e+00, -1.100955155533656e-02, -9.138137371962993e-02
  1.400000000000000e+00,  1.399759517373216e+00,  1.314100269005343e-01, -2.715262966881820e-02,  1.638318605985915e+00, -1.087165599068996e-02, -9.038658059114021e-02
  1.410000000000000e+00,  1.400261348544118e+00,  1.273585840105960e-01, -2.806394817898564e-02,  1.637404117808464e+00, -1.072591185159867e-02, -8.939668256105490e-02
  1.420000000000000e+00,  1.400767913400091e+00,  1.232439830564538e-01, -2.898545640292155e-02,  1.636491996730434e+00, -1.057227690544529e-02, -8.841307121902404e-02
  1.430000000000000e+00,  1.401277197143567e+00,  1.190684727743074e-01, -2.991542067386945e-02,  1.635582882717491e+00, -1.041093567216985e-02, -8.743632976452785e-02
  1.440000000000000e+00,  1.401789662204188e+00,  1.148355800551804e-01, -3.085369892922338e-02,  1.634677993275457e+00, -1.024188591401952e-02, -8.646790303814186e-02
  1.450000000000000e+00,  1.402304926439688e+00,  1.105486279998640e-01, -3.179948910001242e-02,  1.633778324132490e+00, -1.006521905200332e-02, -8.550895691848601e-02
