Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  5.000000000000000e-01,  2.045077314932716e-01,  1.651602452285750e-02,  2.915974081807031e-02,  1.932675155707699e-01, -5.054633512226522e-02,  3.158089996704471e-01
  5.100000000000000e-01,  2.042048508848085e-01,  1.634165753605554e-02,  2.946942509978593e-02,  1.930245001719409e-01, -5.008218727640749e-02,  3.157788668798667e-01
  5.200000000000000e-01,  2.039229431955477e-01,  1.618395326096222e-02,  2.976154078315368e-02,  1.928024819222014e-01, -4.965094561636305e-02,  3.157563530129263e-01
  5.300000000000000e-01,  2.036574673315520e-01,  1.604094170631432e-02,  3.003853576641141e-02,  1.925985832538911e-01, -4.924817825080152e-02,  3.157406140805748e-01
  5.400000000000000e-01,  2.034069019378522e-01,  1.591196105218784e-02,  3.030099763070509e-02,  1.924119975887889e-01, -4.887289215767108e-02,  3.157314075577723e-01
  5.500000000000000e-01,  2.031707420659477e-01,  1.579695401228309e-02,  3.054870150454904e-02,  1.922426853956687e-01, -4.852533559474950e-02,  3.157288030252188e-01
  5.600000000000001e-01,  2.029477170554260e-01,  1.569566265956102e-02,  3.078174225020208e-02,  1.920901573204777e-01, -4.820499384957906e-02,  3.157327484841718e-01
  5.700000000000001e-01,  2.027369026000428e-01,  1.560772165809987e-02,  3.100028772775434e-02,  1.919540192488762e-01, -4.791148422163186e-02,  3.157430826134556e-01
  5.800000000000000e-01,  2.025371614080553e-01,  1.553273236341002e-02,  3.120456531534262e-02,  1.918337372158461e-01, -4.764419857905863e-02,  3.157596332515429e-01
  5.900000000000000e-01,  2.023473177345094e-01,  1.547027010100765e-02,  3.139483057741189e-02,  1.917287420664620e-01, -4.740244513208021e-02,  3.157821854958207e-01
  6.000000000000000e-01,  2.021661486322758e-01,  1.541986867645062e-02,  3.157138627778176e-02,  1.916384084998476e-01, -4.718542193459110e-02,  3.158104819758141e-01
  6.100000000000000e-01,  2.019923810242562e-01,  1.538102172283407e-02,  3.173458135160892e-02,  1.915620536620296e-01, -4.699221347259839e-02,  3.158442239378250e-01
