Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  3.000000000000000e+00,  1.533481213434488e+00,  2.046870641328757e-01,  4.514656266425606e-02,  1.729185309208178e+00, -1.250230843858599e-01, -1.432945142647845e-01
  3.010000000000000e+00,  1.539062512166750e+00,  2.047296084100276e-01,  4.478559072737762e-02,  1.728975827438103e+00, -1.265766036645999e-01, -1.436025225593835e-01
  3.020000000000000e+00,  1.544716178807037e+00,  2.047655909396076e-01,  4.444308029328436e-02,  1.728690348397745e+00, -1.281680349497737e-01, -1.439074332585007e-01
  3.030000000000000e+00,  1.550460039135864e+00,  2.047941076213839e-01,  4.412240161364855e-02,  1.728312576904594e+00, -1.298100664563434e-01, -1.442103346333108e-01
  3.040000000000000e+00,  1.556292607354682e+00,  2.048145766232237e-01,  4.382635813952221e-02,  1.727833323878450e+00, -1.315059207774781e-01, -1.445107868436256e-01
  3.050000000000000e+00,  1.562202824371000e+00,  2.048267050903834e-01,  4.355698177543142e-02,  1.727248596106671e+00, -1.332534134367803e-01, -1.448076364548594e-01
  3.060000000000000e+00,  1.568182531108252e+00,  2.048301032288600e-01,  4.331666204579025e-02,  1.726552241222768e+00, -1.350523880013885e-01, -1.451000147189810e-01
  3.070000000000000e+00,  1.574222837868173e+00,  2.048243911443701e-01,  4.310783455224837e-02,  1.725738001816118e+00, -1.369026028286423e-01, -1.453870515283515e-01
  3.080000000000000e+00,  1.580314103971137e+00,  2.048092001091457e-01,  4.293297250392154e-02,  1.724799527360151e+00, -1.388037289064495e-01, -1.456678743954564e-01
  3.090000000000000e+00,  1.586445919470603e+00,  2.047841745175818e-01,  4.279457732093359e-02,  1.723730387054673e+00, -1.407553466960810e-01, -1.459416085020790e-01
  3.100000000000000e+00,  1.592607054567440e+00,  2.047489701205043e-01,  4.269520124861594e-02,  1.722524024510090e+00, -1.427569508584415e-01, -1.462073614064779e-01
  3.110000000000000e+00,  1.598785593463347e+00,  2.047032649086593e-01,  4.263731228475794e-02,  1.721174003266330e+00, -1.448079079958202e-01, -1.464642870548015e-01
  3.120000000000000e+00,  1.604968708649125e+00,  2.046467423982072e-01,  4.262346764742383e-02,  1.719673679155895e+00, -1.469075062247848e-01, -1.467114930982486e-01
  3.130000000000000e+00,  1.611142810889510e+00,  2.045790966860999e-01,  4.265618399452934e-02,  1.718016438469514e+00, -1.490549120548189e-01, -1.469480960421225e-01
  3.140000000000000e+00,  1.617293517008947e+00,  2.045000262936094e-01,  4.273795515824415e-02,  1.716195658228746e+00, -1.512491716659141e-01, -1.471732022174502e-01
  3.150000000000000e+00,  1.623405661684752e+00,  2.044092298975431e-01,  4.287124072934136e-02,  1.714204721293653e+00, -1.534892028962880e-01, -1.473859038877223e-01
  3.160000000000000e+00,  1.629463315196399e+00,  2.043064018415819e-01,  4.305845425966443e-02,  1.712037032293173e+00, -1.557737875201824e-01, -1.475852766749629e-01
  3.170000000000000e+00,  1.635449808177411e+00,  2.041912267541415e-01,  4.330195115375614e-02,  1.709686034155138e+00, -1.581015635054651e-01, -1.477703780173006e-01
