Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.000000000000000e+00,  2.256611939071765e-01,  5.842804121615242e-02,  1.675772001849446e-01,  2.920181429401588e-01, -1.301216839392591e-01,  3.159223643742330e-01
  1.010000000000000e+00,  2.366447167860175e-01,  5.920416977901621e-02,  1.681719544963858e-01,  2.991418427229312e-01, -1.332574680252745e-01,  3.122557006618637e-01
  1.020000000000000e+00,  2.481630244961237e-01,  5.998161513161038e-02,  1.688131099558610e-01,  3.066068061382531e-01, -1.364544503189183e-01,  3.084087956140965e-01
  1.030000000000000e+00,  2.603509023235176e-01,  6.076737574543079e-02,  1.695147577123122e-01,  3.145023582669062e-01, -1.397547166452074e-01,  3.043338569198831e-01
  1.040000000000000e+00,  2.732503137469875e-01,  6.155979905129927e-02,  1.702815469024141e-01,  3.228529557203768e-01, -1.431571077140373e-01,  3.000207620207501e-01
  1.050000000000000e+00,  2.868402172673259e-01,  6.235264409955166e-02,  1.711116948177130e-01,  3.316404397805480e-01, -1.466357461376894e-01,  2.954842320150594e-01
  1.060000000000000e+00,  3.011125177901215e-01,  6.314125033530948e-02,  1.720052820579191e-01,  3.408571134583666e-01, -1.501725408997664e-01,  2.907329936328647e-01
  1.070000000000000e+00,  3.160514094160540e-01,  6.392180172116313e-02,  1.729615468173444e-01,  3.504920186949999e-01, -1.537498665184648e-01,  2.857778342463078e-01
  1.080000000000000e+00,  3.316331279362933e-01,  6.469232997219931e-02,  1.739784912698351e-01,  3.605319425527592e-01, -1.573517813198685e-01,  2.806306632994926e-01
  1.090000000000000e+00,  3.478287241814546e-01,  6.545432882938695e-02,  1.750518133694045e-01,  3.709636355830806e-01, -1.609658258042404e-01,  2.753035539739651e-01
  1.100000000000000e+00,  3.646080406847514e-01,  6.621473062894712e-02,  1.761737450107445e-01,  3.817768119427711e-01, -1.645851754613801e-01,  2.698070110640755e-01
  1.110000000000000e+00,  3.819383175329500e-01,  6.698668738796365e-02,  1.773327083560886e-01,  3.929649353097992e-01, -1.682089493722745e-01,  2.641484672472709e-01
  1.120000000000000e+00,  3.997891385753568e-01,  6.778702767549460e-02,  1.785146621625238e-01,  4.045233954514235e-01, -1.718386309337945e-01,  2.583326777810159e-01
  1.130000000000000e+00,  4.181222110824799e-01,  6.863000014360465e-02,  1.797077704580917e-01,  4.164414224512002e-01, -1.754712280710127e-01,  2.523636297444420e-01
  1.140000000000000e+00,  4.368853444399224e-01,  6.952176215127359e-02,  1.809066263994509e-01,  4.286958126958692e-01, -1.790945519633781e-01,  2.462471734609788e-01
  1.150000000000000e+00,  4.560123440136256e-01,  7.046042680050357e-02,  1.821127019491286e-01,  4.412517861315639e-01, -1.826891145754548e-01,  2.399917177401770e-01
  1.160000000000000e+00,  4.754293478343612e-01,  7.144017538812908e-02,  1.833316426792611e-01,  4.540691611641205e-01, -1.862337545090528e-01,  2.336070014538111e-01
  1.170000000000000e+00,  4.950582024890881e-01,  7.245516688079845e-02,  1.845706296248125e-01,  4.671077904857661e-01, -1.897101638933106e-01,  2.271022044253511e-01
  1.180000000000000e+00,  5.148358276951380e-01,  7.350112012770538e-02,  1.858358126570054e-01,  4.803321824200538e-01, -1.931040612154456e-01,  2.204866559643834e-01
  1.190000000000000e+00,  5.346957465016897e-01,  7.457622637466255e-02,  1.871328721152388e-01,  4.937105548141027e-01, -1.964061188870474e-01,  2.137673307854027e-01
  1.200000000000000e+00,  5.545826198284460e-01,  7.568052284216131e-02,  1.884660380798006e-01,  5.072162017534910e-01, -1.996107372728342e-01,  2.069504984667952e-01
  1.210000000000000e+00,  5.744475403737302e-01,  7.681553651299344e-02,  1.898384303111696e-01,  5.208267701720763e-01, -2.027156322395352e-01,  2.000413990185742e-01
  1.220000000000000e+00,  5.942549247529422e-01,  7.798387312702215e-02,  1.912514147720524e-01,  5.345241939839583e-01, -2.057203657649075e-01,  1.930454682442852e-01
  1.230000000000000e+00,  6.139718544013378e-01,  7.918879298055082e-02,  1.927056692131800e-01,  5.482936226650110e-01, -2.086268776163223e-01,  1.859672482771181e-01
  1.240000000000000e+00,  6.335742742762076e-01,  8.043387118600154e-02,  1.942006202481057e-01,  5.621233361165858e-01, -2.114382820934528e-01,  1.788115453418599e-01
  1.250000000000000e+00,  6.530447471250741e-01,  8.172272861678986e-02,  1.957346915489409e-01,  5.760042179863254e-01, -2.141586748906430e-01,  1.715833953966698e-01
  1.260000000000000e+00,  6.723717986467664e-01,  8.305881132742177e-02,  1.973054053233882e-01,  5.899293672741828e-01, -2.167928476845852e-01,  1.642882091047153e-01
  1.270000000000000e+00,  6.915492447533786e-01,  8.444521442920583e-02,  1.989094958278593e-01,  6.038937553807950e-01, -2.193460712703360e-01,  1.569318746656936e-01
  1.280000000000000e+00,  7.105755196666793e-01,  8.588454478367802e-02,  2.005430339788982e-01,  6.178939279576994e-01, -2.218239335569331e-01,  1.495208213131781e-01
  1.290000000000000e+00,  7.294530129087160e-01,  8.737882226919114e-02,  2.022015549797325e-01,  6.319277505547152e-01, -2.242322226201135e-01,  1.420620433494912e-01
  1.300000000000000e+00,  7.481874212734091e-01,  8.892941826544831e-02,  2.038801814518179e-01,  6.459941949256106e-01, -2.265768455466586e-01,  1.345630882961824e-01
  1.310000000000000e+00,  7.667871242427311e-01,  9.053702634847594e-02,  2.055737391518587e-01,  6.600931606486432e-01, -2.288637728025318e-01,  1.270320172104087e-01
  1.320000000000000e+00,  7.852625903210598e-01,  9.220166015003906e-02,  2.072768642594700e-01,  6.742253270748797e-01, -2.310989993572703e-01,  1.194773434862707e-01
  1.330000000000000e+00,  8.036258184295891e-01,  9.392267347825678e-02,  2.089841006476538e-01,  6.883920299256834e-01, -2.332885162037572e-01,  1.119079566908172e-01
  1.340000000000000e+00,  8.218898169899997e-01,  9.569879712128238e-02,  2.106899844959467e-01,  7.025951551314012e-01, -2.354382868538016e-01,  1.043330410574051e-01
  1.350000000000000e+00,  8.400681218596489e-01,  9.752818821663967e-02,  2.123891155143965e-01,  7.168370441252006e-01, -2.375542245136842e-01,  9.676199398961602e-02
  1.360000000000000e+00,  8.581743526640104e-01,  9.940848952010994e-02,  2.140762165802202e-01,  7.311204080068356e-01, -2.396421678637411e-01,  8.920434473033648e-02
  1.370000000000000e+00,  8.762218076852760e-01,  1.013368953743563e-01,  2.157461822643780e-01,  7.454482481667341e-01, -2.417078548430336e-01,  8.166967698405786e-02
  1.380000000000000e+00,  8.942230994532194e-01,  1.033102212586960e-01,  2.173941168924868e-01,  7.598237807336061e-01, -2.437568937209678e-01,  7.416755945795905e-02
  1.390000000000000e+00,  9.121898336990681e-01,  1.053249747267657e-01,  2.190153649315108e-01,  7.742503631360741e-01, -2.457947301185699e-01,  6.670748151236716e-02
  1.400000000000000e+00,  9.301323344023871e-01,  1.073774257481688e-01,  2.206055330023795e-01,  7.887314218231215e-01, -2.478266092354515e-01,  5.929879238774831e-02
  1.410000000000000e+00,  9.480594168065639e-01,  1.094636737162882e-01,  2.221604992901333e-01,  8.032703801878992e-01, -2.498575341263238e-01,  5.195065037324641e-02
  1.420000000000000e+00,  9.659782081264844e-01,  1.115797080408540e-01,  2.236764115669332e-01,  8.178705862677518e-01, -2.518922217168340e-01,  4.467198684023229e-02
  1.430000000000000e+00,  9.838940141530657e-01,  1.137214614494970e-01,  2.251496796473637e-01,  8.325352410163314e-01, -2.539350575778719e-01,  3.747148200621838e-02
  1.440000000000000e+00,  1.001810229243666e+00,  1.158848571821822e-01,  2.265769637373175e-01,  8.472673284116198e-01, -2.559900500449694e-01,  3.035754884407827e-02
  1.450000000000000e+00,  1.019728285273010e+00,  1.180658503627880e-01,  2.279551570825717e-01,  8.620695476375321e-01, -2.580607853785195e-01,  2.333832586753304e-02
  1.460000000000000e+00,  1.037647635112026e+00,  1.202604634764632e-01,  2.292813648710398e-01,  8.769442475803042e-01, -2.601503859920905e-01,  1.642167662462661e-02
