Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  1.300000000000000e+00, -2.827479946685024e-02, -2.695974942290611e-01,  6.817075673092456e-02, -1.969422241271655e-02,  7.210643811958185e-01,  2.304943965119762e-03,  1.209198695735371e-02,  9.822449465738055e-01,  9.970152552885463e-02, -4.874209494468662e-02,  1.268085836383695e+00, -2.266204550399789e+00,  2.330813496321225e+00
  1.310000000000000e+00, -2.823599348446596e-02, -2.696511799025410e-01,  6.820530227069897e-02, -1.963240922958953e-02,  7.211125596468712e-01,  2.339158149274030e-03,  1.220430134440724e-02,  9.843575562474131e-01,  9.973574310677306e-02, -4.879758170309613e-02,  1.270730191129022e+00, -2.266422435112941e+00,  2.330805049242063e+00
  1.320000000000000e+00, -2.819671282678313e-02, -2.697050650691165e-01,  6.824009594572210e-02, -1.956993398338210e-02,  7.211613978511056e-01,  2.373643528841412e-03,  1.231797759589078e-02,  9.864952508763023e-01,  9.977465806552570e-02, -4.885999665107527e-02,  1.273407873006707e+00, -2.266641665708234e+00,  2.330793195907934e+00
  1.330000000000000e+00, -2.815714180321501e-02, -2.697588151076137e-01,  6.827494303448592e-02, -1.950710704485331e-02,  7.212106786136631e-01,  2.408214013250339e-03,  1.243222233014495e-02,  9.886561387667365e-01,  9.981881506295477e-02, -4.892728351867742e-02,  1.276112810610411e+00, -2.266861186783203e+00,  2.330776289938869e+00
  1.340000000000000e+00, -2.811731017990577e-02, -2.698123131613279e-01,  6.830978768326741e-02, -1.944399192431529e-02,  7.212603762580566e-01,  2.442819954097021e-03,  1.254689243369421e-02,  9.908397186679450e-01,  9.986884578072588e-02, -4.899974250831821e-02,  1.278844661008166e+00, -2.267080928786132e+00,  2.330753989385518e+00
  1.350000000000000e+00, -2.807727591308405e-02, -2.698654514259630e-01,  6.834456755900727e-02, -1.938068684425994e-02,  7.213104229578592e-01,  2.477401666615196e-03,  1.266178690761199e-02,  9.930432346194638e-01,  9.992494541037862e-02, -4.907748195517164e-02,  1.281599982398122e+00, -2.267300473410302e+00,  2.330726141386634e+00
  1.360000000000000e+00, -2.803708832672165e-02, -2.699181138290387e-01,  6.837922015014969e-02, -1.931728059832775e-02,  7.213607645957958e-01,  2.511900878887040e-03,  1.277671709489821e-02,  9.952646862208353e-01,  9.998748786372035e-02, -4.916065560073944e-02,  1.284376464403479e+00, -2.267519549313894e+00,  2.330692532901098e+00
  1.370000000000000e+00, -2.799679898335342e-02, -2.699701794447177e-01,  6.841368024674116e-02, -1.925386594499539e-02,  7.214113445238924e-01,  2.546256833288747e-03,  1.289148509363867e-02,  9.975019682529843e-01,  1.000568583649312e-01, -4.924940533608967e-02,  1.287171714496701e+00, -2.267737881756112e+00,  2.330652964427750e+00
  1.380000000000000e+00, -2.795669896969419e-02, -2.700214741734425e-01,  6.844777706288828e-02, -1.919085821709323e-02,  7.214617674884162e-01,  2.580282624138867e-03,  1.300533069116933e-02,  9.997343134967143e-01,  1.001308784845020e-01, -4.933130453336523e-02,  1.289975437328493e+00, -2.267967774231710e+00,  2.330615654519987e+00
  1.390000000000000e+00, -2.791634862828860e-02, -2.700719705044514e-01,  6.848165573067412e-02, -1.912769207083777e-02,  7.215126735246336e-01,  2.614171516087533e-03,  1.311920096481813e-02,  1.001997942925533e+00,  1.002153135596910e-01, -4.943245556788897e-02,  1.292801701426302e+00, -2.268183056699781e+00,  2.330563187914391e+00
  1.400000000000000e+00, -2.787605906573136e-02, -2.701214812042065e-01,  6.851513323760686e-02, -1.906481168564371e-02,  7.215636403470109e-01,  2.647723454294543e-03,  1.323227297228032e-02,  1.004270822230195e+00,  1.003078446478739e-01, -4.953975528484376e-02,  1.295639248373290e+00, -2.268396525471108e+00,  2.330504128931477e+00
  1.410000000000000e+00, -2.783589863164316e-02, -2.701698623627614e-01,  6.854812941467436e-02, -1.900233662211160e-02,  7.216145903700466e-01,  2.680863101234947e-03,  1.334428942546617e-02,  1.006549985670749e+00,  1.004088322001935e-01, -4.965298871299372e-02,  1.298485099071278e+00, -2.268608120479731e+00,  2.330438498070769e+00
  1.420000000000000e+00, -2.779593013442257e-02, -2.702169703140452e-01,  6.858056612140481e-02, -1.894037921812635e-02,  7.216654539795220e-01,  2.713517745721908e-03,  1.345500580549535e-02,  1.008832802281822e+00,  1.005187024977905e-01, -4.977220168537135e-02,  1.301336466870816e+00, -2.268817529843743e+00,  2.330366185903876e+00
  1.430000000000000e+00, -2.775621781904705e-02, -2.702626585957724e-01,  6.861236359799018e-02, -1.887905429920212e-02,  7.217161598830973e-01,  2.745613198416362e-03,  1.356417207929077e-02,  1.011116551615344e+00,  1.006378848294198e-01, -4.989741954113410e-02,  1.304190525088855e+00, -2.269024418688562e+00,  2.330287098807584e+00
  1.440000000000000e+00, -2.771623521795084e-02, -2.703071158873480e-01,  6.864378131497743e-02, -1.881763787476983e-02,  7.217674422374315e-01,  2.777446508059998e-03,  1.367317450923250e-02,  1.013432506183505e+00,  1.007714643225476e-01, -5.005053072577143e-02,  1.307065798049660e+00, -2.269210107798291e+00,  2.330190236204162e+00
  1.450000000000000e+00, -2.767732360661110e-02, -2.703494668581113e-01,  6.867400438329412e-02, -1.875805916792982e-02,  7.218174891091056e-01,  2.808139662303144e-03,  1.377821696442394e-02,  1.015704374035112e+00,  1.009098371827721e-01, -5.018440699000760e-02,  1.309913090425257e+00, -2.269413578476835e+00,  2.330099031492970e+00
