Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  3.000000000000000e+00,  3.267034932543817e-03, -2.574622126953786e-01,  7.446108510449236e-02,  1.868404158009751e-02,  7.694358184599334e-01,  1.121073140508260e-02,  4.245998597398108e-01,  1.871310815743315e-02,  3.851282436060751e-01,  1.430454218080478e+00,  2.753719103259130e+00,  2.224943287055787e+00,  2.569912844481418e+00
  3.010000000000000e+00,  3.681985385987109e-03, -2.585567907535751e-01,  7.504930441910905e-02,  1.946611512775402e-02,  7.698826434760598e-01,  1.169093977809188e-02,  4.242867643962220e-01,  1.720984480127583e-02,  3.803075802531519e-01,  1.440470494310673e+00,  2.757531591288649e+00,  2.220861250806057e+00,  2.568198586238635e+00
  3.020000000000000e+00,  4.091907019091299e-03, -2.596489453076740e-01,  7.563556956277766e-02,  2.024204009224421e-02,  7.703226193085775e-01,  1.216817782878710e-02,  4.239393725762458e-01,  1.569704525618161e-02,  3.754663880989583e-01,  1.450418403743878e+00,  2.761145351058063e+00,  2.216851717636377e+00,  2.566683411975788e+00
  3.030000000000000e+00,  4.496212104367210e-03, -2.607397487822213e-01,  7.622009572756051e-02,  2.101127663137066e-02,  7.707546845703747e-01,  1.264259144021093e-02,  4.235523273853588e-01,  1.414870781011441e-02,  3.705874977869221e-01,  1.460306185918754e+00,  2.764678332673794e+00,  2.212864632195815e+00,  2.565298044356715e+00
  3.040000000000000e+00,  4.894097048949728e-03, -2.618280327560752e-01,  7.680211225315814e-02,  2.177250450047097e-02,  7.711778122798733e-01,  1.311356620836759e-02,  4.231235269910725e-01,  1.255941691259357e-02,  3.656720072827768e-01,  1.470117181891080e+00,  2.768127355570186e+00,  2.208895579846775e+00,  2.564048749310218e+00
  3.050000000000000e+00,  5.284678745843713e-03, -2.629117645773747e-01,  7.738046468944985e-02,  2.252410148594297e-02,  7.715909926538568e-01,  1.358019820631737e-02,  4.226525817525230e-01,  1.092951776729844e-02,  3.607276058907563e-01,  1.479829810524167e+00,  2.771478278340140e+00,  2.204953264808257e+00,  2.562945594712231e+00
  3.060000000000000e+00,  5.667374537090469e-03, -2.639893415361835e-01,  7.795427403426200e-02,  2.326492691411444e-02,  7.719935964623639e-01,  1.404182129145240e-02,  4.221390565457669e-01,  9.265404587759351e-03,  3.557625217639507e-01,  1.489417490221659e+00,  2.774635970206124e+00,  2.201061198510414e+00,  2.562060490030268e+00
  3.070000000000000e+00,  6.041159117523537e-03, -2.650590191931133e-01,  7.852244199184970e-02,  2.399322528569836e-02,  7.723843510454554e-01,  1.449757816889181e-02,  4.215817943717990e-01,  7.557070480239790e-03,  3.507792252282738e-01,  1.498870684608150e+00,  2.777692596336065e+00,  2.197192641866912e+00,  2.561312448655906e+00
  3.080000000000000e+00,  6.405001115569851e-03, -2.661190023085674e-01,  7.908384172318667e-02,  2.470721537814736e-02,  7.727619810072097e-01,  1.494659781181612e-02,  4.209794936188302e-01,  5.795383944966916e-03,  3.457807079358596e-01,  1.508167440299907e+00,  2.780673651062002e+00,  2.193352057017430e+00,  2.560705744554888e+00
  3.090000000000000e+00,  6.758322209457151e-03, -2.671676857469586e-01,  7.963757995946155e-02,  2.540574459450883e-02,  7.731258596287622e-01,  1.538822348109891e-02,  4.203320289708606e-01,  3.984269163572658e-03,  3.407747509399319e-01,  1.517285556456153e+00,  2.783524962181877e+00,  2.189548513413091e+00,  2.560270683384862e+00
