Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  5.000000000000000e-01, -2.851136763457556e-02, -2.682581354490758e-01,  6.756790402982775e-02, -2.028569864941923e-02,  7.209212879214107e-01,  1.784625347629430e-03,  1.321366074223759e-02,  9.398923815067906e-01,  1.074843585210586e-01, -5.601950790868315e-02,  1.292986112133166e+00, -2.278982929432546e+00,  2.326615491401685e+00
  5.100000000000000e-01, -2.847497086341872e-02, -2.683269683709239e-01,  6.760741841041458e-02, -2.022386071082310e-02,  7.209637072586592e-01,  1.822432566156980e-03,  1.333615298873096e-02,  9.412618842084729e-01,  1.073507680348311e-01, -5.600795777669608e-02,  1.294646582332377e+00, -2.278928460995976e+00,  2.326608132236132e+00
  5.200000000000000e-01, -2.843761109324393e-02, -2.683978162227826e-01,  6.764805719780481e-02, -2.016034113554227e-02,  7.210072225386029e-01,  1.861294031921740e-03,  1.346235568835895e-02,  9.426596560096443e-01,  1.072122043507836e-01, -5.599177594631426e-02,  1.296349496073847e+00, -2.278883517705783e+00,  2.326602262280059e+00
  5.300000000000000e-01, -2.839893391823374e-02, -2.684710960806275e-01,  6.769010773942925e-02, -2.009459089882018e-02,  7.210522845525481e-01,  1.901500471969833e-03,  1.359320890927885e-02,  9.441085144105348e-01,  1.070695603316982e-01, -5.597988630003762e-02,  1.298107758788657e+00, -2.278838479131011e+00,  2.326594209698219e+00
  5.400000000000000e-01, -2.835885525756609e-02, -2.685469619713644e-01,  6.773365985728105e-02, -2.002646767837936e-02,  7.210989923105382e-01,  1.943137084187338e-03,  1.372901748369829e-02,  9.456116769249782e-01,  1.069225995540926e-01, -5.597275672036559e-02,  1.299924553013347e+00, -2.278793352649834e+00,  2.326583774611710e+00
  5.500000000000000e-01, -2.831742062367932e-02, -2.686253373445704e-01,  6.777866830323644e-02, -1.995604626177478e-02,  7.211472916126651e-01,  1.986158967542399e-03,  1.386965066164071e-02,  9.471674547753721e-01,  1.067714370594776e-01, -5.597063324188962e-02,  1.301797436481960e+00, -2.278748026250137e+00,  2.326570795703111e+00
  5.600000000000001e-01, -2.827514474134884e-02, -2.687059070141908e-01,  6.782483002046530e-02, -1.988406117523245e-02,  7.211964844391016e-01,  2.030235207062018e-03,  1.401356771683629e-02,  9.487517824111750e-01,  1.066123386205567e-01, -5.595681866423300e-02,  1.303709423702613e+00, -2.278716781145218e+00,  2.326565325769734e+00
  5.700000000000001e-01, -2.823048540791209e-02, -2.687896324367895e-01,  6.787306167466631e-02, -1.980830581881168e-02,  7.212486607152755e-01,  2.076360288014340e-03,  1.416548033913112e-02,  9.504372534851211e-01,  1.064564643560302e-01, -5.598275516489697e-02,  1.305709878510430e+00, -2.278656399171609e+00,  2.326536473432212e+00
  5.800000000000000e-01, -2.818498547409805e-02, -2.688755639340016e-01,  6.792245194918296e-02, -1.973098399969394e-02,  7.213017284208354e-01,  2.123541716836431e-03,  1.432071949434894e-02,  9.521511817168616e-01,  1.062926149758577e-01, -5.599768408175659e-02,  1.307748237184367e+00, -2.278609864769361e+00,  2.326514832641940e+00
  5.900000000000000e-01, -2.813814626813936e-02, -2.689639971502660e-01,  6.797329174999447e-02, -1.965138502249767e-02,  7.213563657817621e-01,  2.172096067817483e-03,  1.448082661974735e-02,  9.539175494260416e-01,  1.061245447099104e-01, -5.601896369640155e-02,  1.309840417948279e+00, -2.278562689951027e+00,  2.326489912440513e+00
  6.000000000000000e-01, -2.808997638913121e-02, -2.690549244679704e-01,  6.802557562576168e-02, -1.956952106538837e-02,  7.214125618003711e-01,  2.222016373552673e-03,  1.464579682623037e-02,  9.557359911806472e-01,  1.059522479801251e-01, -5.604692362958300e-02,  1.311985455676727e+00, -2.278514725149809e+00,  2.326461573175449e+00
  6.100000000000000e-01, -2.804049110700408e-02, -2.691483260624678e-01,  6.807929106252432e-02, -1.948541554334653e-02,  7.214702976323216e-01,  2.273288925382213e-03,  1.481560524314885e-02,  9.576060035271874e-01,  1.057757375340136e-01, -5.608187990859081e-02,  1.314182255177134e+00, -2.278465814986108e+00,  2.326429651709272e+00
  6.200000000000000e-01, -2.798970949517387e-02, -2.692441756784260e-01,  6.813442171555845e-02, -1.939909816825767e-02,  7.215295498875391e-01,  2.325896297771378e-03,  1.499021455526863e-02,  9.595269356905537e-01,  1.055950338276921e-01, -5.612413689762063e-02,  1.316429560118491e+00, -2.278415793307860e+00,  2.326393992969602e+00
  6.300000000000000e-01, -2.793765447853064e-02, -2.693424403772086e-01,  6.819094729114364e-02, -1.931060506848779e-02,  7.215902905964224e-01,  2.379817252838866e-03,  1.516957470051147e-02,  9.614979882306711e-01,  1.054101663543599e-01, -5.617398668888278e-02,  1.318725953484948e+00, -2.278364484655177e+00,  2.326354451438135e+00
  6.400000000000000e-01, -2.788376053759155e-02, -2.694434793470831e-01,  6.824920723447113e-02, -1.921912486827738e-02,  7.216532857157560e-01,  2.435416919303354e-03,  1.535549396950566e-02,  9.635439437634806e-01,  1.052252315583420e-01, -5.624998517548185e-02,  1.321088732909566e+00, -2.278297185563024e+00,  2.326297878232023e+00
  6.500000000000000e-01, -2.782924446862101e-02, -2.695464502322938e-01,  6.830844606446215e-02, -1.912641604657793e-02,  7.217168986292102e-01,  2.491885710753842e-03,  1.554415284749347e-02,  9.656119889369765e-01,  1.050321334726126e-01, -5.631573570745107e-02,  1.323478127652420e+00, -2.278242779003440e+00,  2.326250038696392e+00
  6.600000000000000e-01, -2.777354825631027e-02, -2.696516940061163e-01,  6.836899344821355e-02, -1.903168090929683e-02,  7.217818870819245e-01,  2.549579909561535e-03,  1.573733031503543e-02,  9.677268055117512e-01,  1.048350222919680e-01, -5.638984778847166e-02,  1.325911369271386e+00, -2.278186510026457e+00,  2.326197951797543e+00
  6.700000000000000e-01, -2.771759565876840e-02, -2.697587523230793e-01,  6.843034534041177e-02, -1.893621625589010e-02,  7.218469819657187e-01,  2.607938624566724e-03,  1.593234314744808e-02,  9.698374571278026e-01,  1.046262185581843e-01, -5.643673442610186e-02,  1.328360029766117e+00, -2.278162626919879e+00,  2.326160740356025e+00
  6.800000000000000e-01, -2.765965482761513e-02, -2.698683445281799e-01,  6.849339399650207e-02, -1.883761886663671e-02,  7.219145842431137e-01,  2.667968567014931e-03,  1.613423771193083e-02,  9.720418761069901e-01,  1.044214078611223e-01, -5.652851985990725e-02,  1.330875016065754e+00, -2.278101796129893e+00,  2.326099703572990e+00
  6.900000000000001e-01, -2.760066565252224e-02, -2.699799975979048e-01,  6.855762401958708e-02, -1.873720957336974e-02,  7.219834036763431e-01,  2.729096867538462e-03,  1.634028833264073e-02,  9.742881220561591e-01,  1.042128392484373e-01, -5.662916636582514e-02,  1.333427098499800e+00, -2.278038533744178e+00,  2.326034237331670e+00
  7.000000000000000e-01, -2.754068428260142e-02, -2.700936225976269e-01,  6.862298156446714e-02, -1.863507964389435e-02,  7.220533724733150e-01,  2.791270065604893e-03,  1.655033380467657e-02,  9.765739851093467e-01,  1.040005966325459e-01, -5.673863184274363e-02,  1.336013592327624e+00, -2.277972792965267e+00,  2.325964399357510e+00
  7.100000000000000e-01, -2.747888835015017e-02, -2.702095378125502e-01,  6.868988189644218e-02, -1.853009223966759e-02,  7.221256346153807e-01,  2.854957934833473e-03,  1.676680876662718e-02,  9.789455325163534e-01,  1.037923796830073e-01, -5.689221833001933e-02,  1.338656939303017e+00, -2.277870031981731e+00,  2.325871378515535e+00
  7.200000000000000e-01, -2.741797157950707e-02, -2.703263991553726e-01,  6.875684997319483e-02, -1.842603286452928e-02,  7.221964889548205e-01,  2.918526262025979e-03,  1.698174571141942e-02,  9.812558735183839e-01,  1.035656743395875e-01, -5.698444629583842e-02,  1.341278845548806e+00, -2.277832964748516e+00,  2.325811527106452e+00
  7.300000000000000e-01, -2.735444909159618e-02, -2.704457769451463e-01,  6.882572993859208e-02, -1.831803866437018e-02,  7.222707494807671e-01,  2.984035651765407e-03,  1.720546992619963e-02,  9.836968031399105e-01,  1.033511291176579e-01, -5.715739139348484e-02,  1.343977361829997e+00, -2.277722618734073e+00,  2.325709076780285e+00
  7.400000000000000e-01, -2.729109961903347e-02, -2.705662574445899e-01,  6.889498924312770e-02, -1.821002078381769e-02,  7.223446020222287e-01,  3.049792654128657e-03,  1.742972528448043e-02,  9.861176134896579e-01,  1.031257167731457e-01, -5.730269433271572e-02,  1.346672528514999e+00, -2.277644835560924e+00,  2.325621837986732e+00
  7.500000000000000e-01, -2.722791326669639e-02, -2.706877352508861e-01,  6.896459057652667e-02, -1.810198864617471e-02,  7.224180765824573e-01,  3.115769417150496e-03,  1.765450284186870e-02,  9.885206396252434e-01,  1.028904567459651e-01, -5.742384034990432e-02,  1.349364146381627e+00, -2.277596334518747e+00,  2.325547917221070e+00
  7.600000000000000e-01, -2.716327484106399e-02, -2.708109052154469e-01,  6.903537652392086e-02, -1.799169476496723e-02,  7.224934097481808e-01,  3.182909586714419e-03,  1.788463599479777e-02,  9.909940027245840e-01,  1.026598925526188e-01, -5.758790861757212e-02,  1.352095326647902e+00, -2.277510638506370e+00,  2.325451702952666e+00
  7.700000000000000e-01, -2.709813294043122e-02, -2.709351957346327e-01,  6.910678928836156e-02, -1.788049331173908e-02,  7.225693125971645e-01,  3.250607908423582e-03,  1.811727118191115e-02,  9.934875529693946e-01,  1.024269091115209e-01, -5.776021732150393e-02,  1.354838416442316e+00, -2.277421671560844e+00,  2.325351675193716e+00
  7.800000000000000e-01, -2.703164782879833e-02, -2.710609260967133e-01,  6.917925104229557e-02, -1.776722435883226e-02,  7.226469544600759e-01,  3.319341253392435e-03,  1.835494757885550e-02,  9.960467508888566e-01,  1.021994598808344e-01, -5.797693680013527e-02,  1.357614055516187e+00, -2.277292971741229e+00,  2.325228737197936e+00
