Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  5.000000000000000e-01, -2.856271007644113e-02, -2.592712705772521e-01,  6.407479130688633e-02, -2.223973180556303e-02,  7.221960221254812e-01, -1.002066525907578e-03,  2.007724711636720e-02,  9.051231835485227e-01,  1.808608188276329e-01,  1.561503966662592e-01,  2.860369860567796e+00,  3.027863329851811e+00,  2.592496466957621e+00
  5.100000000000000e-01, -2.857142628448559e-02, -2.592292986610695e-01,  6.405556883813983e-02, -2.225974916408002e-02,  7.221897413341919e-01, -1.018938230274238e-03,  2.005274338784411e-02,  9.050866475353572e-01,  1.811101563267187e-01,  1.561765058609912e-01,  2.859892434442278e+00,  3.028019787819717e+00,  2.592503327692074e+00
  5.200000000000000e-01, -2.857998706750610e-02, -2.591867987377714e-01,  6.403619736026429e-02, -2.227967412708048e-02,  7.221837661069515e-01, -1.035901206803232e-03,  2.002866743641066e-02,  9.050607904139791e-01,  1.813658993373257e-01,  1.561952777444624e-01,  2.859400274143397e+00,  3.028187823047545e+00,  2.592517419438181e+00
  5.300000000000000e-01, -2.858867943814517e-02, -2.591434622706520e-01,  6.401645819775513e-02, -2.229994238760299e-02,  7.221777272169110e-01, -1.053181310841261e-03,  2.000446815007377e-02,  9.050334361310994e-01,  1.816270772544657e-01,  1.562156761162360e-01,  2.858894169136232e+00,  3.028359823277359e+00,  2.592531401811003e+00
  5.400000000000000e-01, -2.859750006352827e-02, -2.590992736795666e-01,  6.399634653776140e-02, -2.232055280977089e-02,  7.221716318763027e-01, -1.070781809019079e-03,  1.998018450621982e-02,  9.050045285636326e-01,  1.818938562477906e-01,  1.562377962650148e-01,  2.858373459649958e+00,  3.028536001279772e+00,  2.592545291448097e+00
  5.500000000000000e-01, -2.860643228052735e-02, -2.590543087846128e-01,  6.397589746088385e-02, -2.234146798965555e-02,  7.221654927838249e-01, -1.088671805759099e-03,  1.995588858824325e-02,  9.049739102858465e-01,  1.821657912782157e-01,  1.562616098805071e-01,  2.857838841950343e+00,  3.028715992163106e+00,  2.592559093058291e+00
  5.600000000000001e-01, -2.861545898500463e-02, -2.590086842080661e-01,  6.395516199318445e-02, -2.236264148483627e-02,  7.221593171469530e-01, -1.106807610545842e-03,  1.993162936748677e-02,  9.049413956288225e-01,  1.824421025925473e-01,  1.562871637564364e-01,  2.857295974139628e+00,  3.028900717119118e+00,  2.592569896409793e+00
  5.700000000000001e-01, -2.862458055428790e-02, -2.589622365850469e-01,  6.393407685253767e-02, -2.238410767246067e-02,  7.221531290294099e-01, -1.125239744434517e-03,  1.990752691915405e-02,  9.049069036196931e-01,  1.827241415247025e-01,  1.563144743166175e-01,  2.856728814108550e+00,  3.029086687601113e+00,  2.592586369940913e+00
  5.800000000000000e-01, -2.863376660059276e-02, -2.589152321956713e-01,  6.391275550745436e-02, -2.240577182058171e-02,  7.221469323201503e-01, -1.143872373443684e-03,  1.988360737350183e-02,  9.048703092136499e-01,  1.830100364126002e-01,  1.563435149315412e-01,  2.856153860313654e+00,  3.029277074004224e+00,  2.592599881169031e+00
  5.900000000000000e-01, -2.864300651602941e-02, -2.588676607377449e-01,  6.389119764867010e-02, -2.242762228833275e-02,  7.221407439309268e-01, -1.162703861720010e-03,  1.985996961016699e-02,  9.048313813506924e-01,  1.832999873588216e-01,  1.563743678002957e-01,  2.855566105812755e+00,  3.029470484814186e+00,  2.592613271023958e+00
  6.000000000000000e-01, -2.865228198423763e-02, -2.588195853849218e-01,  6.386943402686959e-02, -2.244962219170215e-02,  7.221345808572928e-01, -1.181706438253515e-03,  1.983670004769357e-02,  9.047900179132603e-01,  1.835936741517128e-01,  1.564070140131605e-01,  2.854965883417672e+00,  3.029666726799249e+00,  2.592626562886649e+00
  6.100000000000000e-01, -2.866157373298476e-02, -2.587710748991144e-01,  6.384749787769974e-02, -2.247173225573387e-02,  7.221284606339118e-01, -1.200850173874166e-03,  1.981389081353295e-02,  9.047460789774856e-01,  1.838907399754985e-01,  1.564414566486215e-01,  2.854353603829310e+00,  3.029865565070565e+00,  2.592639762462989e+00
  6.200000000000000e-01, -2.867086113282767e-02, -2.587222029716990e-01,  6.382542480306100e-02, -2.249391043248536e-02,  7.221224020128034e-01, -1.220103003642678e-03,  1.979163917500784e-02,  9.046994269876881e-01,  1.841908023737135e-01,  1.564776945690611e-01,  2.853729722230199e+00,  3.030066753256218e+00,  2.592652877030588e+00
