Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  3.000000000000000e+00,  1.469889552443593e+00,  1.683611756181205e-01,  1.521722880871839e-01,  1.813797558547367e+00, -3.040515920979364e-01, -6.418494441987255e-02
  3.010000000000000e+00,  1.474983604012277e+00,  1.678637029763070e-01,  1.526621238571627e-01,  1.813132201242154e+00, -3.052394874240966e-01, -6.381657065499682e-02
  3.020000000000000e+00,  1.480147587521386e+00,  1.673618110845565e-01,  1.531694642319948e-01,  1.812382809085073e+00, -3.064535170381733e-01, -6.344122961889462e-02
  3.030000000000000e+00,  1.485397813508700e+00,  1.668540475412583e-01,  1.536990893776075e-01,  1.811530259386052e+00, -3.077026982018497e-01, -6.305943186169445e-02
  3.040000000000000e+00,  1.490733069179385e+00,  1.663403911122796e-01,  1.542525218771573e-01,  1.810564734441415e+00, -3.089890721250059e-01, -6.267136249654177e-02
  3.050000000000000e+00,  1.496143429708012e+00,  1.658214919819012e-01,  1.548293316712260e-01,  1.809482815590052e+00, -3.103107464945623e-01, -6.227689778186872e-02
  3.060000000000000e+00,  1.501621562086092e+00,  1.652977261801802e-01,  1.554298188686753e-01,  1.808278451221194e+00, -3.116672911911996e-01, -6.187604905374163e-02
  3.070000000000000e+00,  1.507159429398514e+00,  1.647694646597468e-01,  1.560542544763357e-01,  1.806945486635825e+00, -3.130582028837827e-01, -6.146883779962540e-02
  3.080000000000000e+00,  1.512748267694533e+00,  1.642370693504618e-01,  1.567028797685003e-01,  1.805477674798803e+00, -3.144829017509033e-01, -6.105529148431736e-02
  3.090000000000000e+00,  1.518378564876316e+00,  1.637008881768889e-01,  1.573759056453221e-01,  1.803868687933057e+00, -3.159407267345215e-01, -6.063544040304074e-02
  3.100000000000000e+00,  1.524040016660470e+00,  1.631612612215865e-01,  1.580735179225690e-01,  1.802112074219829e+00, -3.174309308807996e-01, -6.020932873487430e-02
  3.110000000000000e+00,  1.529721624432948e+00,  1.626184747108443e-01,  1.587958461829895e-01,  1.800201491968165e+00, -3.189526714037020e-01, -5.977696566726324e-02
  3.120000000000000e+00,  1.535411515695789e+00,  1.620728193324656e-01,  1.595430063281981e-01,  1.798130396660229e+00, -3.205050104231195e-01, -5.933839670081817e-02
  3.130000000000000e+00,  1.541097061210673e+00,  1.615245479320531e-01,  1.603150653341603e-01,  1.795892271137957e+00, -3.220869050261805e-01, -5.889365329602229e-02
  3.140000000000000e+00,  1.546764847518449e+00,  1.609738825979523e-01,  1.611120456314157e-01,  1.793480588960122e+00, -3.236972025120911e-01, -5.844276159144787e-02
  3.150000000000000e+00,  1.552400686876983e+00,  1.604210113261819e-01,  1.619339202392980e-01,  1.790888830889031e+00, -3.253346335273306e-01, -5.798573897653687e-02
  3.160000000000000e+00,  1.557989633409165e+00,  1.598660842251758e-01,  1.627806072050070e-01,  1.788110502156270e+00, -3.269978050732567e-01, -5.752259010986376e-02
  3.170000000000000e+00,  1.563516006296392e+00,  1.593092101729119e-01,  1.636519638622818e-01,  1.785139150545559e+00, -3.286851939842991e-01, -5.705330065230366e-02
  3.180000000000000e+00,  1.568963420695556e+00,  1.587504540197338e-01,  1.645477813552638e-01,  1.781968385279889e+00, -3.303951402424234e-01, -5.657782831448502e-02
  3.190000000000000e+00,  1.574314826426518e+00,  1.581898338752126e-01,  1.654677793460127e-01,  1.778591896444631e+00, -3.321258394799572e-01, -5.609609322708872e-02
  3.200000000000000e+00,  1.579552554641916e+00,  1.576273184698243e-01,  1.664116000734610e-01,  1.775003474913126e+00, -3.338753351596984e-01, -5.560796937184966e-02
  3.210000000000000e+00,  1.584658373167067e+00,  1.570628254705964e-01,  1.673788010262140e-01,  1.771197033113303e+00, -3.356415114441630e-01, -5.511327729717815e-02
  3.220000000000000e+00,  1.589613550501094e+00,  1.564962206308009e-01,  1.683688470570416e-01,  1.767166626421589e+00, -3.374220873371278e-01, -5.461177678543438e-02
