Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  5.000000000000000e-01,  2.323169403962628e-01,  3.892543620938649e-02,  2.032554315837015e-01,  2.268827627723703e-01, -9.674334704868999e-02,  3.547739402169416e-01
  5.100000000000000e-01,  2.321590573212704e-01,  3.897526134862761e-02,  2.029487212170445e-01,  2.268115401733808e-01, -9.667890072047731e-02,  3.550551993722587e-01
  5.200000000000000e-01,  2.319964040542805e-01,  3.902614279713945e-02,  2.026407090235470e-01,  2.267383766554196e-01, -9.661362555822660e-02,  3.553342950621540e-01
  5.300000000000000e-01,  2.318285029364938e-01,  3.907808124643553e-02,  2.023311830606311e-01,  2.266626894123744e-01, -9.654693102435026e-02,  3.556109789826293e-01
  5.400000000000000e-01,  2.316550494916763e-01,  3.913110220913096e-02,  2.020204386027951e-01,  2.265843228783716e-01, -9.647877347580695e-02,  3.558845557892443e-01
  5.500000000000000e-01,  2.314763104116817e-01,  3.918513223604103e-02,  2.017088716955808e-01,  2.265033591793530e-01, -9.640923200159901e-02,  3.561546164799079e-01
  5.600000000000001e-01,  2.312927801449162e-01,  3.923991303462948e-02,  2.013966529911668e-01,  2.264196376056715e-01, -9.633786193753677e-02,  3.564214880576593e-01
  5.700000000000001e-01,  2.311032329373471e-01,  3.929604674165188e-02,  2.010844895285531e-01,  2.263335897961334e-01, -9.626609973580030e-02,  3.566823904679557e-01
  5.800000000000000e-01,  2.309090606852297e-01,  3.935284284587781e-02,  2.007722054776233e-01,  2.262447697793338e-01, -9.619256867029832e-02,  3.569393034548607e-01
  5.900000000000000e-01,  2.307099328108324e-01,  3.941045360728812e-02,  2.004601795700283e-01,  2.261533129535440e-01, -9.611775372463464e-02,  3.571910896120634e-01
  6.000000000000000e-01,  2.305059716018169e-01,  3.946882350314129e-02,  2.001486153090146e-01,  2.260592199010000e-01, -9.604168424821455e-02,  3.574374359135300e-01
  6.100000000000000e-01,  2.302973148897848e-01,  3.952788861981182e-02,  1.998376974376164e-01,  2.259624923909705e-01, -9.596438552048776e-02,  3.576780600496973e-01
  6.200000000000000e-01,  2.300841174706394e-01,  3.958757982209860e-02,  1.995275903474484e-01,  2.258631362820987e-01, -9.588588296341991e-02,  3.579127110584576e-01
  6.300000000000000e-01,  2.298665512417408e-01,  3.964782256437682e-02,  1.992184390448121e-01,  2.257611617444334e-01, -9.580620240784739e-02,  3.581411695855398e-01
  6.400000000000000e-01,  2.296439362115536e-01,  3.970879610781131e-02,  1.989104295256926e-01,  2.256566615063570e-01, -9.572581657245385e-02,  3.583626710498241e-01
  6.500000000000000e-01,  2.294182076400741e-01,  3.976989450054469e-02,  1.986035477631752e-01,  2.255494975671831e-01, -9.564385768222342e-02,  3.585782246389781e-01
