Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  8.500000000000000e-01,  1.922851727710537e-01,  1.537744783166062e-02,  6.348721960261984e-02,  1.568460782137679e-01, -3.697048673949516e-02,  3.454941090598787e-01
  8.600000000000000e-01,  1.918471197297417e-01,  1.515018452301620e-02,  6.405599525897651e-02,  1.566151250701975e-01, -3.635316516074914e-02,  3.453630799757375e-01
  8.700000000000000e-01,  1.914303243370257e-01,  1.494365728505098e-02,  6.460383802626066e-02,  1.564042124663857e-01, -3.577345459528231e-02,  3.452495046497022e-01
  8.800000000000000e-01,  1.910281936422599e-01,  1.475443652717257e-02,  6.513633626231645e-02,  1.562079600569189e-01, -3.522364539763310e-02,  3.451508814115125e-01
  8.900000000000000e-01,  1.906383915346667e-01,  1.458166019420304e-02,  6.565460310312715e-02,  1.560247525353299e-01, -3.470210914321686e-02,  3.450667386434743e-01
  9.000000000000000e-01,  1.902607521514739e-01,  1.442561188840963e-02,  6.615762809660344e-02,  1.558549207042649e-01, -3.421014986333227e-02,  3.449975203257866e-01
  9.099999999999999e-01,  1.898941955868802e-01,  1.428605119473625e-02,  6.664528815724670e-02,  1.556979987654108e-01, -3.374780012402916e-02,  3.449432078586942e-01
  9.199999999999999e-01,  1.895376409287873e-01,  1.416270668434727e-02,  6.711746030807776e-02,  1.555535307492531e-01, -3.331503945454761e-02,  3.449037118570317e-01
  9.299999999999999e-01,  1.891898689471549e-01,  1.405510253830644e-02,  6.757423245572618e-02,  1.554209213469149e-01, -3.291160283823102e-02,  3.448787682815546e-01
  9.399999999999999e-01,  1.888496588597092e-01,  1.396279353765428e-02,  6.801562478587291e-02,  1.552996106430549e-01, -3.253716804400437e-02,  3.448680674876700e-01
  9.500000000000000e-01,  1.885157598118342e-01,  1.388512634468841e-02,  6.844186111060881e-02,  1.551889513228653e-01, -3.219121260178132e-02,  3.448710896952981e-01
  9.600000000000000e-01,  1.881866094704884e-01,  1.382154304093475e-02,  6.885307972402017e-02,  1.550881988350577e-01, -3.187295198959093e-02,  3.448873439485116e-01
  9.700000000000000e-01,  1.878608233717776e-01,  1.377114746642349e-02,  6.924973727552529e-02,  1.549965655120259e-01, -3.158146222857754e-02,  3.449160070659134e-01
  9.800000000000000e-01,  1.875368036787859e-01,  1.373303040828966e-02,  6.963231297320475e-02,  1.549131639541709e-01, -3.131556024193887e-02,  3.449561920231446e-01
  9.900000000000000e-01,  1.872128725306746e-01,  1.370617214780046e-02,  7.000139748574356e-02,  1.548370298154761e-01, -3.107384947789777e-02,  3.450068642272764e-01
  1.000000000000000e+00,  1.868872615828770e-01,  1.368945966868762e-02,  7.035767817819047e-02,  1.547671220951103e-01, -3.085472296549944e-02,  3.450668565985071e-01
  1.010000000000000e+00,  1.865581194924789e-01,  1.368169711609735e-02,  7.070192867993268e-02,  1.547023301348280e-01, -3.065637820804471e-02,  3.451348803271007e-01
  1.020000000000000e+00,  1.862235194187695e-01,  1.368162292091624e-02,  7.103499454547725e-02,  1.546414839721977e-01, -3.047684031720280e-02,  3.452095355918336e-01
  1.030000000000000e+00,  1.858814758648590e-01,  1.368790871874670e-02,  7.135777607482563e-02,  1.545833633919549e-01, -3.031397346122164e-02,  3.452893451817548e-01
  1.040000000000000e+00,  1.855299485107243e-01,  1.369919895348248e-02,  7.167120970064782e-02,  1.545267164723824e-01, -3.016552949694042e-02,  3.453727496039624e-01
  1.050000000000000e+00,  1.851668634222787e-01,  1.371411146806412e-02,  7.197624844404105e-02,  1.544702726329142e-01, -3.002916600081138e-02,  3.454581449285279e-01
  1.060000000000000e+00,  1.847901293269721e-01,  1.373125884880033e-02,  7.227384258373556e-02,  1.544127614524976e-01, -2.990248456034147e-02,  3.455438998512179e-01
  1.070000000000000e+00,  1.843976566029118e-01,  1.374926646171559e-02,  7.256491966786859e-02,  1.543529319986915e-01, -2.978306875357503e-02,  3.456283765956747e-01
  1.080000000000000e+00,  1.839873597620189e-01,  1.376682968906473e-02,  7.285033529184748e-02,  1.542895653142379e-01, -2.966851938572355e-02,  3.457099757430697e-01
  1.090000000000000e+00,  1.835571185689912e-01,  1.378262585837131e-02,  7.313099826739869e-02,  1.542214784442729e-01, -2.955642857465502e-02,  3.457869566097013e-01
  1.100000000000000e+00,  1.831052458995356e-01,  1.379535011447786e-02,  7.340756701343359e-02,  1.541476945211498e-01, -2.944474981651483e-02,  3.458580058969697e-01
  1.110000000000000e+00,  1.826297364371558e-01,  1.380391623966948e-02,  7.368067828625083e-02,  1.540671978232410e-01, -2.933131730962544e-02,  3.459216090123888e-01
  1.120000000000000e+00,  1.821288887154934e-01,  1.380735292122304e-02,  7.395060522237074e-02,  1.539791871795147e-01, -2.921432610280149e-02,  3.459768031083270e-01
  1.130000000000000e+00,  1.816012573661053e-01,  1.380453407851046e-02,  7.421815088379191e-02,  1.538829481858515e-01, -2.909209976941327e-02,  3.460216112833530e-01
  1.140000000000000e+00,  1.810450154618046e-01,  1.379510867686440e-02,  7.448295103305792e-02,  1.537778777477615e-01, -2.896313461723088e-02,  3.460556476002034e-01
  1.150000000000000e+00,  1.804598817323315e-01,  1.377792865247751e-02,  7.474539691154332e-02,  1.536638955005253e-01, -2.882686374664522e-02,  3.460775665120614e-01
  1.160000000000000e+00,  1.798445744390097e-01,  1.375296177507201e-02,  7.500486025586665e-02,  1.535407758824129e-01, -2.868245256890450e-02,  3.460870502143586e-01
  1.170000000000000e+00,  1.791989646034188e-01,  1.371981900666519e-02,  7.526093809332400e-02,  1.534087541206279e-01, -2.852990511150066e-02,  3.460835063240282e-01
  1.180000000000000e+00,  1.785231656059297e-01,  1.367844867434309e-02,  7.551285969194464e-02,  1.532682673499386e-01, -2.836960648264154e-02,  3.460666923008324e-01
  1.190000000000000e+00,  1.778176176890692e-01,  1.362913702409196e-02,  7.575948089409799e-02,  1.531199624785622e-01, -2.820234782082615e-02,  3.460367314950400e-01
  1.200000000000000e+00,  1.770837922550392e-01,  1.357194039917498e-02,  7.599978816785599e-02,  1.529649132119724e-01, -2.802973224810411e-02,  3.459935707033295e-01
  1.210000000000000e+00,  1.763231801032818e-01,  1.350754941721677e-02,  7.623215057777295e-02,  1.528042659595237e-01, -2.785354389753222e-02,  3.459378047552563e-01
  1.220000000000000e+00,  1.755380048626059e-01,  1.343668985589375e-02,  7.645485968991989e-02,  1.526394421953793e-01, -2.767612722733066e-02,  3.458701065110454e-01
  1.230000000000000e+00,  1.747311973419737e-01,  1.336005799428253e-02,  7.666623193258812e-02,  1.524721138604090e-01, -2.750034699248353e-02,  3.457911005132708e-01
  1.240000000000000e+00,  1.739055786755833e-01,  1.327915989373518e-02,  7.686379325231331e-02,  1.523038321893022e-01, -2.732893465438255e-02,  3.457023955078830e-01
  1.250000000000000e+00,  1.730653749613264e-01,  1.319451165409169e-02,  7.704609471297351e-02,  1.521366320241962e-01, -2.716555746730398e-02,  3.456043737096333e-01
  1.260000000000000e+00,  1.722141263908039e-01,  1.310789905046672e-02,  7.721050151030844e-02,  1.519721028902548e-01, -2.701315210740183e-02,  3.454989302490125e-01
  1.270000000000000e+00,  1.713566989582811e-01,  1.302000028242745e-02,  7.735541264590658e-02,  1.518122515215829e-01, -2.687552851465474e-02,  3.453869736888835e-01
  1.280000000000000e+00,  1.704967263649844e-01,  1.293251901065284e-02,  7.747901771727420e-02,  1.516584266658609e-01, -2.675508185065389e-02,  3.452689520494556e-01
  1.290000000000000e+00,  1.696397607523178e-01,  1.284648793631660e-02,  7.757862119232758e-02,  1.515123995167787e-01, -2.665571068717046e-02,  3.451486195250849e-01
  1.300000000000000e+00,  1.687892894055631e-01,  1.276313141266661e-02,  7.765371170343059e-02,  1.513751826241748e-01, -2.657901919968609e-02,  3.450244626350327e-01
  1.310000000000000e+00,  1.679497923135330e-01,  1.268359142304054e-02,  7.770259247591078e-02,  1.512478222261680e-01, -2.652727760524704e-02,  3.448983757182814e-01
  1.320000000000000e+00,  1.671251701534146e-01,  1.260895082933056e-02,  7.772416611939108e-02,  1.511310044509320e-01, -2.650192499493858e-02,  3.447712459690874e-01
  1.330000000000000e+00,  1.663189749180312e-01,  1.254021353050883e-02,  7.771759347558155e-02,  1.510251226769575e-01, -2.650382472971166e-02,  3.446438231099245e-01
  1.340000000000000e+00,  1.655343624645902e-01,  1.247829642661302e-02,  7.768229707355792e-02,  1.509302829239745e-01, -2.653325597834424e-02,  3.445167125572565e-01
  1.350000000000000e+00,  1.647740684171712e-01,  1.242402059275172e-02,  7.761795832392603e-02,  1.508463216331594e-01, -2.658993030109061e-02,  3.443903753047963e-01
