Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  5.000000000000000e-01, -2.150978485085536e-02, -2.738315391627284e-01,  7.083952265647118e-02, -1.384838062387219e-02,  7.203849565667421e-01, -3.079514460306477e-03,  2.690942811975114e-02,  5.600134863564405e-01,  4.534532428612454e-02,  3.833503741564561e-01, -2.113688753478357e+00, -5.966446670645174e-01,  5.115216800834663e-01
  5.100000000000000e-01, -2.149208938251957e-02, -2.738895656926165e-01,  7.087024746188801e-02, -1.380850948788740e-02,  7.204138167457610e-01, -3.042329629043450e-03,  2.700356328371616e-02,  5.599189871234573e-01,  4.515537501176350e-02,  3.835088352797609e-01, -2.113106917202841e+00, -5.968067389969757e-01,  5.119532066780753e-01
  5.200000000000000e-01, -2.147658589634610e-02, -2.739396642547370e-01,  7.089687196941807e-02, -1.377374874246096e-02,  7.204391723879304e-01, -3.010017719903000e-03,  2.708697612825878e-02,  5.598452365840738e-01,  4.499463879692869e-02,  3.836738816242642e-01, -2.112627730825629e+00, -5.969557374861538e-01,  5.123582166768442e-01
  5.300000000000000e-01, -2.146318149663314e-02, -2.739828241377599e-01,  7.091983054008380e-02, -1.374372928980853e-02,  7.204611096521250e-01, -2.982137886164108e-03,  2.715935014580435e-02,  5.597804432788058e-01,  4.485681199253810e-02,  3.838427847007929e-01, -2.112174808509276e+00, -5.970874825348184e-01,  5.127449609407773e-01
  5.400000000000000e-01, -2.145173612606917e-02, -2.740196252622488e-01,  7.093941414613558e-02, -1.371810790242703e-02,  7.204798455233633e-01, -2.958352040859371e-03,  2.722119473693243e-02,  5.597263318667116e-01,  4.473952705086578e-02,  3.840163256367459e-01, -2.111744778650587e+00, -5.972026581264487e-01,  5.131147014150388e-01
  5.500000000000000e-01, -2.144217035057275e-02, -2.740504605219944e-01,  7.095581329228519e-02, -1.369667504824825e-02,  7.204954969670628e-01, -2.938445407136461e-03,  2.727268088599570e-02,  5.596848477965367e-01,  4.464097740489373e-02,  3.841950401542675e-01, -2.111338141828157e+00, -5.973013694450213e-01,  5.134672013184133e-01
  5.600000000000001e-01, -2.143436775686704e-02, -2.740758209541577e-01,  7.096927354563722e-02, -1.367914315405707e-02,  7.205082434482570e-01, -2.922133903052928e-03,  2.731420667862073e-02,  5.596579774829803e-01,  4.455913643565213e-02,  3.843795514415271e-01, -2.110954550995246e+00, -5.973841610327386e-01,  5.138028915520467e-01
  5.700000000000000e-01, -2.142820511710796e-02, -2.740962111774380e-01,  7.098004888066554e-02, -1.366521122872671e-02,  7.205182763665137e-01, -2.909122374419868e-03,  2.734621957006002e-02,  5.596476756681046e-01,  4.449196994786433e-02,  3.845704266892679e-01, -2.110593551335649e+00, -5.974516649141338e-01,  5.141222849137529e-01
  5.800000000000000e-01, -2.142353426135818e-02, -2.741120868226319e-01,  7.098838437747536e-02, -1.365455267047067e-02,  7.205258402933785e-01, -2.899110122824345e-03,  2.736945150395298e-02,  5.596581216469151e-01,  4.443819302054360e-02,  3.847689823937266e-01, -2.110266171064816e+00, -5.975056328481636e-01,  5.144258601791115e-01
  5.900000000000000e-01, -2.142025123372935e-02, -2.741241090942557e-01,  7.099458850972559e-02, -1.364685814917806e-02,  7.205310741475014e-01, -2.891764070799884e-03,  2.738400470368994e-02,  5.596867557926838e-01,  4.439425778329781e-02,  3.849740867665927e-01, -2.109949081726723e+00, -5.975448408783608e-01,  5.147145242700092e-01
