Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  5.000000000000000e-01, -1.863276999099972e-02, -2.920724750050153e-01,  7.941384607254852e-02, -5.203408365557332e-03,  7.242252081675795e-01,  6.065315616047747e-03,  3.720286265930159e-02,  8.468722605508927e-01, -4.710805766284670e-02,  4.171405801771237e-01,  2.212389417721734e+00, -6.079657089886041e-01, -2.036252831493927e-01
  5.100000000000000e-01, -1.884850158126378e-02, -2.920730661349455e-01,  7.932003660055489e-02, -5.525753695804546e-03,  7.238076478543207e-01,  5.870222214487846e-03,  3.504871180369647e-02,  8.301639374812830e-01, -5.067504700955786e-02,  4.349882216219866e-01,  2.205862116964884e+00, -6.262599934019880e-01, -2.014992646904206e-01
  5.200000000000000e-01, -1.905591102749452e-02, -2.921150201643396e-01,  7.924659063552984e-02, -5.825528775258259e-03,  7.234023801199770e-01,  5.697199941525096e-03,  3.289709504298165e-02,  8.134171932284393e-01, -5.439555820472672e-02,  4.536810290091314e-01,  2.200512318650043e+00, -6.460727726105092e-01, -1.991258082256334e-01
  5.300000000000000e-01, -1.925579374337080e-02, -2.921983797861011e-01,  7.919316558797240e-02, -6.103926417413533e-03,  7.230078730635189e-01,  5.545580601660779e-03,  3.073530381399571e-02,  7.965643959916906e-01, -5.828285487678649e-02,  4.733453610580205e-01,  2.196469796319353e+00, -6.676102957135585e-01, -1.964130845608242e-01
  5.400000000000000e-01, -1.944727747582276e-02, -2.923236041579868e-01,  7.916031623314541e-02, -6.359542875666090e-03,  7.226257805983192e-01,  5.416354290061397e-03,  2.856705863649782e-02,  7.796493029580983e-01, -6.232642059757396e-02,  4.939926566273793e-01,  2.193822963092934e+00, -6.909162001913514e-01, -1.932595933764840e-01
  5.500000000000000e-01, -1.962883755394342e-02, -2.924903430385314e-01,  7.914855673855600e-02, -6.590194462709278e-03,  7.222590913780850e-01,  5.310816198370793e-03,  2.640453522349359e-02,  7.627735387946931e-01, -6.649965739663229e-02,  5.155597643194401e-01,  2.192611998119181e+00, -7.159122274938556e-01, -1.895584232815200e-01
  5.600000000000001e-01, -1.979946051384247e-02, -2.926975421869537e-01,  7.915789656252241e-02, -6.794630091838135e-03,  7.219098678348296e-01,  5.229546833215786e-03,  2.425642662995129e-02,  7.460103707687983e-01, -7.077942651083707e-02,  5.379997274660708e-01,  2.192861565507009e+00, -7.425269063889871e-01, -1.851966662983026e-01
  5.700000000000000e-01, -1.995832582748033e-02, -2.929435121080001e-01,  7.918800724421630e-02, -6.972038636529218e-03,  7.215798552650370e-01,  5.172723377325529e-03,  2.213117422702076e-02,  7.294270018634990e-01, -7.514135865400982e-02,  5.612578643898075e-01,  2.194571131150703e+00, -7.706606090867695e-01, -1.800615915314476e-01
  5.800000000000000e-01, -2.010480857941208e-02, -2.932260179978546e-01,  7.923825762845402e-02, -7.122031021717334e-03,  7.212704682816238e-01,  5.140147923983217e-03,  2.003684579089568e-02,  7.130832202151978e-01, -7.956050444390893e-02,  5.852734090078494e-01,  2.197715653950369e+00, -8.001882120293706e-01, -1.740460643585943e-01
  5.900000000000000e-01, -2.023847447669321e-02, -2.935423830650576e-01,  7.930775763139887e-02, -7.244607839563748e-03,  7.209827910225236e-01,  5.131287793529685e-03,  1.798102437553744e-02,  6.970304810607576e-01, -8.401195077209034e-02,  6.099813984941791e-01,  2.202247858253049e+00, -8.309634304321700e-01, -1.670537816467604e-01
  6.000000000000000e-01, -2.035906851543919e-02, -2.938895957497913e-01,  7.939540618207799e-02, -7.340116719886322e-03,  7.207175894078460e-01,  5.145323373083546e-03,  1.597071498191640e-02,  6.813114404849114e-01, -8.847135936317832e-02,  6.353146539996272e-01,  2.208101818452351e+00, -8.628244451433368e-01, -1.590037716037982e-01
  6.100000000000000e-01, -2.046649903715643e-02, -2.942644121194722e-01,  7.949993911003030e-02, -7.409204106486565e-03,  7.204753328650239e-01,  5.181198778075974e-03,  1.401227430235081e-02,  6.659599195874332e-01, -9.291539567400035e-02,  6.612056890314986e-01,  2.215197441597598e+00, -8.956002611804883e-01, -1.498337096777367e-01
  6.200000000000000e-01, -2.056081893730666e-02, -2.946634468384114e-01,  7.961997359365849e-02, -7.452765619934071e-03,  7.202562226847222e-01,  5.237671335419509e-03,  1.211136701306813e-02,  6.510012412027625e-01, -9.732203191185741e-02,  6.875883970604367e-01,  2.223445346891165e+00, -9.291171582637484e-01, -1.395017914883637e-01
  6.300000000000000e-01, -2.064220556737821e-02, -2.950832489506598e-01,  7.975404702227476e-02, -7.471898175049305e-03,  7.200602243358292e-01,  5.313357086652132e-03,  1.027294980360518e-02,  6.364528538556028e-01, -1.016707246272098e-01,  7.143994112318056e-01,  2.232751648053370e+00, -9.632046379348314e-01, -1.279871252421455e-01
  6.400000000000000e-01, -2.071135029130507e-02, -2.955194706849003e-01,  7.990011014612294e-02, -7.468685087605927e-03,  7.198863947380860e-01,  5.406079233229465e-03,  8.498107084909166e-03,  6.223194139241121e-01, -1.059416447617131e-01,  7.415924176413573e-01,  2.243123206594314e+00, -9.977408642795089e-01, -1.152416144804468e-01
  6.500000000000000e-01, -2.076784341141252e-02, -2.959703916561094e-01,  8.005765712281845e-02, -7.442925161739740e-03,  7.197356673700688e-01,  5.515599081167515e-03,  6.796424800266519e-03,  6.086158693530392e-01, -1.101189707330936e-01,  7.690869540551662e-01,  2.254279934916023e+00, -1.032498646674219e+00, -1.013681347110881e-01
  6.600000000000000e-01, -2.081248178333281e-02, -2.964318638341779e-01,  8.022467322603113e-02, -7.396811900221944e-03,  7.196068758769932e-01,  5.639708261736931e-03,  5.168083657014557e-03,  5.953362547259192e-01, -1.141858972907413e-01,  7.968439180946875e-01,  2.266224813157754e+00, -1.067378136585911e+00, -8.636042180011733e-02
  6.700000000000000e-01, -2.084575071526970e-02, -2.969006266361388e-01,  8.039963785358152e-02, -7.331858563585879e-03,  7.194993718544970e-01,  5.776796657676012e-03,  3.615506222909086e-03,  5.824752970784898e-01, -1.181277330221865e-01,  8.248170912095817e-01,  2.278880726092047e+00, -1.102259361936968e+00, -7.026346256114505e-02
  6.799999999999999e-01, -2.086817163547012e-02, -2.973735242056406e-01,  8.058105594094327e-02, -7.249608460960737e-03,  7.194124279605133e-01,  5.925256623286298e-03,  2.140638824437780e-03,  5.700242756008301e-01, -1.219309752096027e-01,  8.529645224810996e-01,  2.292178918493827e+00, -1.137038316399312e+00, -5.313179843864006e-02
  6.899999999999999e-01, -2.088029064973621e-02, -2.978475116830112e-01,  8.076746525991169e-02, -7.151616552028294e-03,  7.193452596740031e-01,  6.083496196901720e-03,  7.450178055892712e-04,  5.579717672069447e-01, -1.255831715746055e-01,  8.812481706082808e-01,  2.306059362351018e+00, -1.171626495202814e+00, -3.502666862700062e-02
  7.000000000000000e-01, -2.088266806119201e-02, -2.983196598767212e-01,  8.095744271341200e-02, -7.039432801824974e-03,  7.192970452855242e-01,  6.249950827045008e-03, -5.701584509289426e-04,  5.463043066845283e-01, -1.290727933596045e-01,  9.096334432748695e-01,  2.320470388881648e+00, -1.205949797997268e+00, -1.601358603356804e-02
  7.100000000000000e-01, -2.087586955057626e-02, -2.987871579717545e-01,  8.114960916914038e-02, -6.914588424254592e-03,  7.192669428166949e-01,  6.423092834655001e-03, -1.803960489438425e-03,  5.350069575151539e-01, -1.323891249932842e-01,  9.380887070869649e-01,  2.335367908505618e+00, -1.239947079139976e+00,  3.839663471540403e-03
  7.200000000000000e-01, -2.086045886240706e-02, -2.992473151862032e-01,  8.134263326259272e-02, -6.778584567363594e-03,  7.192541040895059e-01,  6.601439070742399e-03, -2.955663298718988e-03,  5.240638024047767e-01, -1.355221731877416e-01,  9.665848027155497e-01,  2.350714338221475e+00, -1.273568510231706e+00,  2.446457353134471e-02
  7.300000000000000e-01, -2.083728865485055e-02, -2.996970043377660e-01,  8.153487822146321e-02, -6.633463687618298e-03,  7.192571669730250e-01,  6.783088132230694e-03, -4.027229627675713e-03,  5.134525511280624e-01, -1.384625019333841e-01,  9.951046547289301e-01,  2.366563750667280e+00, -1.306801162617539e+00,  4.584705005548067e-02
  7.400000000000000e-01, -2.080631537500306e-02, -3.001348871407309e-01,  8.172582369738701e-02, -6.479491616486452e-03,  7.192763288394257e-01,  6.967592955239840e-03, -5.013186545570101e-03,  5.031676653609449e-01, -1.412015882811821e-01,  1.023602850886007e+00,  2.382718819823233e+00, -1.339558855340108e+00,  6.781544401425371e-02
