Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  1.000000000000000e+00,  1.935789085869541e-02,  1.886076208963305e-02,  2.159616894168457e-01,  1.010600164174350e-01,  2.007608568474198e-02,  1.106496976414645e-01
  1.010000000000000e+00,  2.032107754819874e-02,  1.875823346863559e-02,  2.158912701762374e-01,  1.009808422670933e-01,  2.076692614489925e-02,  1.112050248183507e-01
  1.020000000000000e+00,  2.118342805298474e-02,  1.864849686705017e-02,  2.158285185107425e-01,  1.009085782371553e-01,  2.141883332715206e-02,  1.117181265657392e-01
  1.030000000000000e+00,  2.194792162275777e-02,  1.853326699058688e-02,  2.157714110962174e-01,  1.008431733698623e-01,  2.203390114770028e-02,  1.121928488614073e-01
  1.040000000000000e+00,  2.261490509003236e-02,  1.841327261312209e-02,  2.157188028412212e-01,  1.007846201081916e-01,  2.261394891875474e-02,  1.126315706197830e-01
  1.050000000000000e+00,  2.318265069815797e-02,  1.828924704653190e-02,  2.156698129551929e-01,  1.007328910999876e-01,  2.316053717696056e-02,  1.130363980921694e-01
  1.060000000000000e+00,  2.365143627208642e-02,  1.816124947405218e-02,  2.156235860025635e-01,  1.006876989103625e-01,  2.367684543953039e-02,  1.134099772356506e-01
  1.070000000000000e+00,  2.401938505977268e-02,  1.803010385477921e-02,  2.155790430667369e-01,  1.006488334686209e-01,  2.416501644039444e-02,  1.137548967224687e-01
  1.080000000000000e+00,  2.428607800419946e-02,  1.789598299973161e-02,  2.155353046489428e-01,  1.006159423362171e-01,  2.462825168052816e-02,  1.140738265301847e-01
  1.090000000000000e+00,  2.444883147817892e-02,  1.775992357017153e-02,  2.154913026887308e-01,  1.005888711555614e-01,  2.506814507792899e-02,  1.143690506975962e-01
  1.100000000000000e+00,  2.450582953845867e-02,  1.762257040255943e-02,  2.154461371806835e-01,  1.005674493667737e-01,  2.548659153689604e-02,  1.146426580047424e-01
  1.110000000000000e+00,  2.445391214567435e-02,  1.748509006187504e-02,  2.153988625858176e-01,  1.005517253499174e-01,  2.588404001884776e-02,  1.148961547488009e-01
  1.120000000000000e+00,  2.428978009493469e-02,  1.734869147547125e-02,  2.153486304688635e-01,  1.005418879705664e-01,  2.626018043686262e-02,  1.151305115615589e-01
  1.130000000000000e+00,  2.400925961995979e-02,  1.721493190763379e-02,  2.152946433028053e-01,  1.005383862643245e-01,  2.661314041476815e-02,  1.153458883765367e-01
  1.140000000000000e+00,  2.360839551539082e-02,  1.708533278408875e-02,  2.152362518033014e-01,  1.005418089875543e-01,  2.694026723871546e-02,  1.155418279504793e-01
  1.150000000000000e+00,  2.308343359829408e-02,  1.696120902465026e-02,  2.151730381835597e-01,  1.005528984238659e-01,  2.723807024680719e-02,  1.157170658747978e-01
  1.160000000000000e+00,  2.243046480740181e-02,  1.684430378363566e-02,  2.151046263671405e-01,  1.005725745440317e-01,  2.750167481786309e-02,  1.158697210996108e-01
  1.170000000000000e+00,  2.164651256291294e-02,  1.673599647684076e-02,  2.150309194340360e-01,  1.006017903250020e-01,  2.772587434732405e-02,  1.159973129784318e-01
  1.180000000000000e+00,  2.072942847140603e-02,  1.663757644925723e-02,  2.149520213469695e-01,  1.006415368419164e-01,  2.790487349161013e-02,  1.160968407788144e-01
