Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  5.000000000000000e-01, -2.300794618933320e-02, -2.706266955721113e-01,  6.892455029731211e-02, -1.681740356148220e-02,  7.177779312022793e-01, -5.624814590721528e-03,  1.271718660939750e-02,  7.170967436464186e-01,  5.004643080939240e-02,  3.563091610106837e-01, -2.093605010147036e+00, -5.860744841898233e-01,  4.934172270871808e-01
  5.100000000000000e-01, -2.294630510395386e-02, -2.708619618046866e-01,  6.904438425922022e-02, -1.667140305024686e-02,  7.178753965363226e-01, -5.482724188885154e-03,  1.306523719258200e-02,  7.169050769748316e-01,  4.915648793963308e-02,  3.567266802132520e-01, -2.093075962360670e+00, -5.863996073552790e-01,  4.939843607356272e-01
  5.200000000000000e-01, -2.288740949219747e-02, -2.710851493349310e-01,  6.915826777164115e-02, -1.653223994766111e-02,  7.179686674628556e-01, -5.347566635182160e-03,  1.340020190554343e-02,  7.166838329966507e-01,  4.831810135853660e-02,  3.571436919786480e-01, -2.092606639089554e+00, -5.867258979056817e-01,  4.945455290534434e-01
  5.300000000000000e-01, -2.283117251672936e-02, -2.712969116901012e-01,  6.926649443128657e-02, -1.639963913444580e-02,  7.180578514383044e-01, -5.219022129284099e-03,  1.372250068455117e-02,  7.164201312078017e-01,  4.752740618958769e-02,  3.575583671947962e-01, -2.092142168873203e+00, -5.870516161786510e-01,  4.951048216491138e-01
  5.400000000000000e-01, -2.277777110842475e-02, -2.714967141153831e-01,  6.936877273433446e-02, -1.627399249456371e-02,  7.181426560877200e-01, -5.097443887006254e-03,  1.403100433855423e-02,  7.161117240099553e-01,  4.678583091403632e-02,  3.579714664522511e-01, -2.091682040622302e+00, -5.873755098983100e-01,  4.956613230966986e-01
  5.500000000000000e-01, -2.272753875778628e-02, -2.716834447571727e-01,  6.946451466099292e-02, -1.615605842697643e-02,  7.182225396234658e-01, -4.983538241821973e-03,  1.432366021447525e-02,  7.157580115786172e-01,  4.609692028514298e-02,  3.583826991217402e-01, -2.091230494479866e+00, -5.876949555556743e-01,  4.962119749026412e-01
  5.600000000000001e-01, -2.268067956426935e-02, -2.718565042706557e-01,  6.955339123684980e-02, -1.604628439791219e-02,  7.182971630742910e-01, -4.877706594836466e-03,  1.459912251557630e-02,  7.153586427637377e-01,  4.546221670113471e-02,  3.587926082263579e-01, -2.090791153870672e+00, -5.880080956236818e-01,  4.967546513465410e-01
  5.700000000000000e-01, -2.263735183038105e-02, -2.720154902078830e-01,  6.963517146603862e-02, -1.594500402278494e-02,  7.183662577646053e-01, -4.780236969748843e-03,  1.485628020315400e-02,  7.149136948925620e-01,  4.488244057173436e-02,  3.592019506899156e-01, -2.090367538777262e+00, -5.883131982105260e-01,  4.972874144487639e-01
  5.800000000000000e-01, -2.259766779702866e-02, -2.721601912116005e-01,  6.970972023690036e-02, -1.585243786175008e-02,  7.184296263549885e-01, -4.691305986180585e-03,  1.509426635442080e-02,  7.144236410185151e-01,  4.435753892678174e-02,  3.596116586192782e-01, -2.089962954998536e+00, -5.886086920994446e-01,  4.978085488359260e-01
  5.900000000000000e-01, -2.256169531482573e-02, -2.722905741468263e-01,  6.977699256967720e-02, -1.576869876341981e-02,  7.184871407954828e-01, -4.610985151135017e-03,  1.531245592280073e-02,  7.138893105150872e-01,  4.388675914110158e-02,  3.600228008698845e-01, -2.089580422665219e+00, -5.888931941060004e-01,  4.983165859116082e-01
