Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  5.000000000000000e-01, -1.190540692740154e-01,  4.631464593141033e-02,  1.417270356479879e-01,  7.943470236602289e-02, -3.251260202564255e-02,  9.795480890282646e-02
  5.100000000000000e-01, -1.176508118299642e-01,  4.686300397493870e-02,  1.413445075843592e-01,  7.963607145126615e-02, -3.240018860098410e-02,  9.857961086640113e-02
  5.200000000000000e-01, -1.163127519504657e-01,  4.738758650593100e-02,  1.409693870431766e-01,  7.982735497802759e-02, -3.227942159203235e-02,  9.918734347411523e-02
  5.300000000000000e-01, -1.150372145200052e-01,  4.789192523510044e-02,  1.406012071055155e-01,  8.000746204026768e-02, -3.214859428327604e-02,  9.978182521784607e-02
  5.400000000000000e-01, -1.138288516877397e-01,  4.837511160190466e-02,  1.402413265577449e-01,  8.017568234083845e-02, -3.200779015669714e-02,  1.003615619200140e-01
  5.500000000000000e-01, -1.126973476969461e-01,  4.883444891911903e-02,  1.398921319943246e-01,  8.033084974044301e-02, -3.185761007526484e-02,  1.009229552887736e-01
  5.600000000000001e-01, -1.116489094637831e-01,  4.926850389223203e-02,  1.395553675378174e-01,  8.047219935613652e-02, -3.169853301121308e-02,  1.014637469319427e-01
  5.700000000000000e-01, -1.106885640406196e-01,  4.967624575708096e-02,  1.392325648537517e-01,  8.059913554067073e-02, -3.153107130819641e-02,  1.019820886615402e-01
  5.800000000000000e-01, -1.098201133242551e-01,  5.005704042740255e-02,  1.389250165073531e-01,  8.071122947734388e-02, -3.135574487958567e-02,  1.024765732795194e-01
  5.900000000000000e-01, -1.090461392103120e-01,  5.041062814684150e-02,  1.386337626103543e-01,  8.080821269173796e-02, -3.117305947597135e-02,  1.029462413121902e-01
  6.000000000000000e-01, -1.083680628128996e-01,  5.073708657356635e-02,  1.383595915624611e-01,  8.088996478213377e-02, -3.098348874456725e-02,  1.033905660262225e-01
  6.100000000000000e-01, -1.077862486551118e-01,  5.103678318350036e-02,  1.381030533635165e-01,  8.095649667618209e-02, -3.078746112525049e-02,  1.038094192184792e-01
  6.200000000000000e-01, -1.073001403814801e-01,  5.131032212967201e-02,  1.378644835423001e-01,  8.100793102657292e-02, -3.058535153763545e-02,  1.042030207879744e-01
  6.300000000000000e-01, -1.069084126362643e-01,  5.155849060805884e-02,  1.376440334785701e-01,  8.104448149414241e-02, -3.037747734520560e-02,  1.045718793232451e-01
  6.400000000000000e-01, -1.066098244314825e-01,  5.178216313817408e-02,  1.374417990637124e-01,  8.106621991664453e-02, -3.016403245291082e-02,  1.049167698898875e-01
  6.500000000000000e-01, -1.064008992179978e-01,  5.198239686773021e-02,  1.372574995364460e-01,  8.107380094557601e-02, -2.994528202330568e-02,  1.052385645070210e-01
  6.600000000000000e-01, -1.062792296424832e-01,  5.216024630241178e-02,  1.370909615441266e-01,  8.106749665537619e-02, -2.972138773550608e-02,  1.055383263846795e-01
  6.700000000000000e-01, -1.062418155524912e-01,  5.231679749147711e-02,  1.369418829561772e-01,  8.104770186133041e-02, -2.949245880322715e-02,  1.058172022823173e-01
  6.799999999999999e-01, -1.062854904975605e-01,  5.245313932741169e-02,  1.368099073088227e-01,  8.101482506386359e-02, -2.925856594022278e-02,  1.060763953564729e-01
  6.899999999999999e-01, -1.064069814203955e-01,  5.257035053557302e-02,  1.366946397757387e-01,  8.096928040722175e-02, -2.901974790623201e-02,  1.063171397140775e-01
  7.000000000000000e-01, -1.066029473611482e-01,  5.266949085224226e-02,  1.365956559206629e-01,  8.091148177478839e-02, -2.877601713078162e-02,  1.065406869919167e-01
  7.100000000000000e-01, -1.068700031467649e-01,  5.275159645030447e-02,  1.365125060303258e-01,  8.084183869909649e-02, -2.852736514232341e-02,  1.067482997443297e-01
  7.200000000000000e-01, -1.072047309355233e-01,  5.281767908338386e-02,  1.364447172361619e-01,  8.076075421356670e-02, -2.827376796977604e-02,  1.069412471056258e-01
