Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.000000000000000e-02, -1.321170286950415e-01,  4.797721617396355e-02,  1.575511347141575e-01,  6.666501703478425e-02, -3.371681159111430e-02,  8.022563921191236e-02
  2.000000000000000e-02, -1.325915692272266e-01,  4.816278961878506e-02,  1.576871112452083e-01,  6.664490907221168e-02, -3.389338798257627e-02,  8.017304016410308e-02
  3.000000000000000e-02, -1.330726222501599e-01,  4.834886704253449e-02,  1.578246090141429e-01,  6.662295611508529e-02, -3.406847577336511e-02,  8.011915674512964e-02
  4.000000000000000e-02, -1.335594043658753e-01,  4.853540122729094e-02,  1.579635893147833e-01,  6.659928226638756e-02, -3.424179691377133e-02,  8.006366336543506e-02
  5.000000000000000e-02, -1.340511464361966e-01,  4.872191935887793e-02,  1.581038301273152e-01,  6.657385062916329e-02, -3.441277586771528e-02,  8.000660427969455e-02
  6.000000000000000e-02, -1.345466434964024e-01,  4.890795130368542e-02,  1.582450224756039e-01,  6.654677477933695e-02, -3.458099569542606e-02,  7.994817402554204e-02
  6.999999999999999e-02, -1.350446859957523e-01,  4.909297740041718e-02,  1.583868540958044e-01,  6.651815290541056e-02, -3.474596102231813e-02,  7.988855656085550e-02
  8.000000000000000e-02, -1.355439275168497e-01,  4.927643734493437e-02,  1.585289819317625e-01,  6.648811557664935e-02, -3.490716080121878e-02,  7.982797243559776e-02
  9.000000000000000e-02, -1.360428828810199e-01,  4.945772955826366e-02,  1.586710314736666e-01,  6.645682651483353e-02, -3.506406855311417e-02,  7.976667875962770e-02
  1.000000000000000e-01, -1.365399270462383e-01,  4.963621109276839e-02,  1.588125966460350e-01,  6.642448322572787e-02, -3.521614253576333e-02,  7.970496832769468e-02
  1.100000000000000e-01, -1.370332941190599e-01,  4.981119770564502e-02,  1.589532396897415e-01,  6.639131758250011e-02, -3.536282596423691e-02,  7.964316871418946e-02
  1.200000000000000e-01, -1.375210766625645e-01,  4.998196382297571e-02,  1.590924909464103e-01,  6.635759623305927e-02, -3.550354733754070e-02,  7.958164142105123e-02
  1.300000000000000e-01, -1.380012258788954e-01,  5.014774258200672e-02,  1.592298487961901e-01,  6.632362064687337e-02, -3.563772082194423e-02,  7.952078095215398e-02
  1.400000000000000e-01, -1.384715527299575e-01,  5.030772615765478e-02,  1.593647798367216e-01,  6.628972687226468e-02, -3.576474654435913e-02,  7.946101398191562e-02
  1.500000000000000e-01, -1.389297297892040e-01,  5.046106620316992e-02,  1.594967190562175e-01,  6.625628513274451e-02, -3.588401072888546e-02,  7.940279894213194e-02
  1.600000000000000e-01, -1.393732938391352e-01,  5.060687435319688e-02,  1.596250700790023e-01,  6.622369927476500e-02, -3.599488580185169e-02,  7.934662575264385e-02
  1.700000000000000e-01, -1.397996491674377e-01,  5.074422311160132e-02,  1.597492059461286e-01,  6.619240621747327e-02, -3.609673073929905e-02,  7.929301486108990e-02
  1.800000000000000e-01, -1.402060715784923e-01,  5.087214727134337e-02,  1.598684704964482e-01,  6.616287549440132e-02, -3.618889182284198e-02,  7.924251540034113e-02
  1.900000000000000e-01, -1.405897136297340e-01,  5.098964563578745e-02,  1.599821800296907e-01,  6.613560845569853e-02, -3.627070353880830e-02,  7.919570330299328e-02
  2.000000000000000e-01, -1.409476113811437e-01,  5.109568285913713e-02,  1.600896250363877e-01,  6.611113675014055e-02, -3.634148921124305e-02,  7.915318020677169e-02
  2.100000000000000e-01, -1.412766922076064e-01,  5.118919149196666e-02,  1.601900721599573e-01,  6.609002035071677e-02, -3.640056138050795e-02,  7.911557284723891e-02
  2.200000000000000e-01, -1.415737834170615e-01,  5.126907440630624e-02,  1.602827669325476e-01,  6.607284542760530e-02, -3.644722217094847e-02,  7.908353183966946e-02
  2.300000000000000e-01, -1.418356220290356e-01,  5.133420773199648e-02,  1.603669375487717e-01,  6.606022195603808e-02, -3.648076374152668e-02,  7.905772938032773e-02
  2.400000000000000e-01, -1.420588661030167e-01,  5.138344435322506e-02,  1.604417992196138e-01,  6.605278083420835e-02, -3.650046881461925e-02,  7.903885642427218e-02
  2.500000000000000e-01, -1.422401077422219e-01,  5.141561787158455e-02,  1.605065586161312e-01,  6.605117050423195e-02, -3.650561128543169e-02,  7.902761990013292e-02
  2.600000000000001e-01, -1.423758876633979e-01,  5.142954697788271e-02,  1.605604186277948e-01,  6.605605323641996e-02, -3.649545692453248e-02,  7.902473978411351e-02
  2.700000000000001e-01, -1.424627112021754e-01,  5.142404036142523e-02,  1.606025839099349e-01,  6.606810101351085e-02, -3.646926406599740e-02,  7.903094576660823e-02
  2.800000000000000e-01, -1.424973223409856e-01,  5.139776634835025e-02,  1.606322647776628e-01,  6.608794979215710e-02, -3.642617473950718e-02,  7.904694237330794e-02
  2.900000000000000e-01, -1.424755980189995e-01,  5.134980422713498e-02,  1.606486808352817e-01,  6.611639285356473e-02, -3.636567632238242e-02,  7.907352733905988e-02
  3.000000000000000e-01, -1.423943911174343e-01,  5.127883101612363e-02,  1.606510887505550e-01,  6.615402621648332e-02, -3.628687589732502e-02,  7.911142074155394e-02
  3.100000000000001e-01, -1.422503155263899e-01,  5.118379086608393e-02,  1.606388092475132e-01,  6.620143948731119e-02, -3.618904331078947e-02,  7.916140116503718e-02
  3.200000000000000e-01, -1.420400034753427e-01,  5.106327641476316e-02,  1.606110949293446e-01,  6.625937143806539e-02, -3.607132164293556e-02,  7.922409753400529e-02
  3.300000000000000e-01, -1.417600928931488e-01,  5.091630109659318e-02,  1.605673277162348e-01,  6.632840631254242e-02, -3.593299578312859e-02,  7.930029332500292e-02
  3.400000000000000e-01, -1.414074216630628e-01,  5.074177747609676e-02,  1.605069294136806e-01,  6.640912866906817e-02, -3.577330444959650e-02,  7.939067746579581e-02
  3.500000000000000e-01, -1.409789675437114e-01,  5.053867075581597e-02,  1.604293845493732e-01,  6.650208370509142e-02, -3.559148739346350e-02,  7.949592420803334e-02
  3.600000000000000e-01, -1.404718885640590e-01,  5.030600457831369e-02,  1.603342545880975e-01,  6.660776960563605e-02, -3.538679237194433e-02,  7.961667626692322e-02
  3.700000000000001e-01, -1.398835547157089e-01,  5.004287206379909e-02,  1.602211883232102e-01,  6.672662998214729e-02, -3.515847857926294e-02,  7.975353900300597e-02
  3.800000000000001e-01, -1.392115800241924e-01,  4.974844774616693e-02,  1.600899324556490e-01,  6.685904769227771e-02, -3.490582167100666e-02,  7.990707188590837e-02
  3.900000000000001e-01, -1.384538553851695e-01,  4.942200009822906e-02,  1.599403418110610e-01,  6.700533878984564e-02, -3.462811967306647e-02,  8.007777963608138e-02
