Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  4.000000000000000e-01, -2.231618703748304e-02, -2.656603897553878e-01,  6.724033467423876e-02, -1.694474930527048e-02,  7.195990082828473e-01, -6.755301870753619e-03,  1.465963285242621e-02,  9.130213317146563e-01,  1.016823842224681e-01,  2.024244331900369e-01,  2.387379067152139e+00, -2.987268502564141e+00,  2.662823522783431e+00
  4.100000000000000e-01, -2.234143926540908e-02, -2.655513473808465e-01,  6.718632915413965e-02, -1.700727236046400e-02,  7.195602792678439e-01, -6.818001070926250e-03,  1.451032813894709e-02,  9.126270853193206e-01,  1.021312953784249e-01,  2.025446073565217e-01,  2.387231978660580e+00, -2.987196015259117e+00,  2.662807557780560e+00
  4.200000000000000e-01, -2.236696585215381e-02, -2.654414633091082e-01,  6.713187856400529e-02, -1.707038728250868e-02,  7.195210955892006e-01, -6.881264509954588e-03,  1.435930291393492e-02,  9.122326039546813e-01,  1.025825294075288e-01,  2.026670669722110e-01,  2.387087935157528e+00, -2.987130508090548e+00,  2.662795301820997e+00
  4.300000000000000e-01, -2.239274422790331e-02, -2.653304200379488e-01,  6.707686626448535e-02, -1.713413365270635e-02,  7.194815316798219e-01, -6.945184850907130e-03,  1.420664317216388e-02,  9.118424038686263e-01,  1.030389922145103e-01,  2.027866212603501e-01,  2.386947073565073e+00, -2.987065545536170e+00,  2.662785443783499e+00
  4.400000000000000e-01, -2.241875747633081e-02, -2.652182670075758e-01,  6.702131919719320e-02, -1.719847478363547e-02,  7.194416157273946e-01, -7.009728702910152e-03,  1.405241999500168e-02,  9.114575215481204e-01,  1.035005798994560e-01,  2.029027369762439e-01,  2.386809751705723e+00, -2.987001039708700e+00,  2.662778150420200e+00
  4.500000000000000e-01, -2.244496224031724e-02, -2.651051966177619e-01,  6.696533226259510e-02, -1.726330194309345e-02,  7.194014137131158e-01, -7.074786678664462e-03,  1.389687878974943e-02,  9.110787953370897e-01,  1.039664835222583e-01,  2.030149258046772e-01,  2.386676835504189e+00, -2.986937232888416e+00,  2.662773548041160e+00
  4.600000000000000e-01, -2.247146131085137e-02, -2.649914035316973e-01,  6.690893968375755e-02, -1.732872205591660e-02,  7.193607064294741e-01, -7.140385689550575e-03,  1.373942160873695e-02,  9.107004578832749e-01,  1.044334548909665e-01,  2.031307463745187e-01,  2.386549414203929e+00, -2.986884339610107e+00,  2.662772953902168e+00
  4.700000000000000e-01, -2.249793450569487e-02, -2.648769253627024e-01,  6.685229134659434e-02, -1.739425280208331e-02,  7.193201145754639e-01, -7.206211929133672e-03,  1.358185324875602e-02,  9.103373958065795e-01,  1.049065100051271e-01,  2.032329569577602e-01,  2.386427114750423e+00, -2.986821385425261e+00,  2.662774072777899e+00
  4.800000000000000e-01, -2.252449696277878e-02, -2.647619705459033e-01,  6.679542167664874e-02, -1.746001627893230e-02,  7.192793935300871e-01, -7.272298878348627e-03,  1.342352636949502e-02,  9.099827923450442e-01,  1.053820765807289e-01,  2.033300364433342e-01,  2.386311230818172e+00, -2.986759733654065e+00,  2.662778234721975e+00
  4.900000000000000e-01, -2.255110834221394e-02, -2.646466947368800e-01,  6.673840957859094e-02, -1.752591688896450e-02,  7.192386069681661e-01, -7.338552993610065e-03,  1.326465730243777e-02,  9.096376271109645e-01,  1.058595882140722e-01,  2.034213962107164e-01,  2.386202376216625e+00, -2.986699266941432e+00,  2.662785509694421e+00
  5.000000000000000e-01, -2.257773004834553e-02, -2.645312587812018e-01,  6.668133524820725e-02, -1.759186046289465e-02,  7.191978146547221e-01, -7.404880476045820e-03,  1.310545979315404e-02,  9.093026468514008e-01,  1.063384046037239e-01,  2.035066503704161e-01,  2.386101186798449e+00, -2.986640091907725e+00,  2.662795970362403e+00
  5.100000000000000e-01, -2.260432215891804e-02, -2.644158280073506e-01,  6.662428118817944e-02, -1.765774989009896e-02,  7.191570785160741e-01, -7.471184639177579e-03,  1.294615661269446e-02,  9.089785712076746e-01,  1.068178705501587e-01,  2.035854434676528e-01,  2.386008293442930e+00, -2.986582303890417e+00,  2.662809669981073e+00
  5.200000000000000e-01, -2.263084354060994e-02, -2.643005719045758e-01,  6.656733203018611e-02, -1.772348536526520e-02,  7.191164624455770e-01, -7.537366131349721e-03,  1.278697892748135e-02,  9.086660908994111e-01,  1.072973166002825e-01,  2.036574577065887e-01,  2.385924318370319e+00, -2.986525991486952e+00,  2.662826642179865e+00
  5.300000000000000e-01, -2.265725186694069e-02, -2.641856638607975e-01,  6.651057442220550e-02, -1.778896447711615e-02,  7.190760322938355e-01, -7.603323045426323e-03,  1.262816618018192e-02,  9.083658699453055e-01,  1.077760608604793e-01,  2.037224156415612e-01,  2.385849870202317e+00, -2.986471237713136e+00,  2.662846900569309e+00
  5.400000000000000e-01, -2.268350367011000e-02, -2.640712808135668e-01,  6.645409686727814e-02, -1.785408236638314e-02,  7.190358558015386e-01, -7.668951091405155e-03,  1.246996574466442e-02,  9.080785477074639e-01,  1.082534109562017e-01,  2.037800826048168e-01,  2.385785542843696e+00, -2.986418123741659e+00,  2.662870438209757e+00
  5.500000000000000e-01, -2.270955440811502e-02, -2.639576029154712e-01,  6.639798956177149e-02, -1.791873190311551e-02,  7.189960025006996e-01, -7.734143778718130e-03,  1.231263250504085e-02,  9.078047400459952e-01,  1.087286656217652e-01,  2.038302688399566e-01,  2.385731914189974e+00, -2.986366732519376e+00,  2.662897228400650e+00
  5.600000000000001e-01, -2.273535850505187e-02, -2.638448133365083e-01,  6.634234429961437e-02, -1.798280379205206e-02,  7.189565436552963e-01, -7.798792524339301e-03,  1.215642867272015e-02,  9.075450393680284e-01,  1.092011156292268e-01,  2.038728306121106e-01,  2.385689533097153e+00, -2.986317146493357e+00,  2.662927228565102e+00
  5.700000000000001e-01, -2.276086937364060e-02, -2.637330981407358e-01,  6.628725441366641e-02, -1.804618663480385e-02,  7.189175522289697e-01, -7.862786718101932e-03,  1.200162374767636e-02,  9.073000143079696e-01,  1.096700444098295e-01,  2.039076700626826e-01,  2.385658893255703e+00, -2.986269438903237e+00,  2.662960386252804e+00
  5.800000000000000e-01, -2.278603949383269e-02, -2.636226459570054e-01,  6.623281461201599e-02, -1.810876712138587e-02,  7.188791027635631e-01, -7.926013914475104e-03,  1.184849400296463e-02,  9.070702113049394e-01,  1.101347294358612e-01,  2.039347343116572e-01,  2.385640410187172e+00, -2.986223665977278e+00,  2.662996643062785e+00
  5.900000000000000e-01, -2.281082058193572e-02, -2.635136473210979e-01,  6.617912064600906e-02, -1.817043043092434e-02,  7.188412711124201e-01, -7.988360227713109e-03,  1.169732124492953e-02,  9.068561581826323e-01,  1.105944447751010e-01,  2.039540143805438e-01,  2.385634411682185e+00, -2.986179865110976e+00,  2.663035934399901e+00
  6.000000000000000e-01, -2.283516380834079e-02, -2.634062938554891e-01,  6.612626889381183e-02, -1.823106074052809e-02,  7.188041340947584e-01, -8.049710831137136e-03,  1.154839130244702e-02,  9.066583666040974e-01,  1.110484641381211e-01,  2.039655439624001e-01,  2.385641133599285e+00, -2.986138055654194e+00,  2.663078187570823e+00
  6.100000000000000e-01, -2.285902004053754e-02, -2.633007773633502e-01,  6.607435589966804e-02, -1.829054179104773e-02,  7.187677691084924e-01, -8.109950511708278e-03,  1.140199240849644e-02,  9.064773333661112e-01,  1.114960641806676e-01,  2.039693978434497e-01,  2.385660716073478e+00, -2.986098238438889e+00,  2.663123320254227e+00
  6.200000000000000e-01, -2.288234013796511e-02, -2.631972887281689e-01,  6.602347781472474e-02, -1.834875757281076e-02,  7.187322536610415e-01, -8.168964343245209e-03,  1.125841318927220e-02,  9.063135425786985e-01,  1.119365285295848e-01,  2.039656905156749e-01,  2.385693207558540e+00, -2.986060396445022e+00,  2.663171238599046e+00
  6.300000000000000e-01, -2.290507528745660e-02, -2.630960166837054e-01,  6.597372976979224e-02, -1.840559310053981e-02,  7.186976648332019e-01, -8.226638444977064e-03,  1.111794053324159e-02,  9.061674649724741e-01,  1.123691521439561e-01,  2.039545758484688e-01,  2.385738576037227e+00, -2.986024498950595e+00,  2.663221835458378e+00
