Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  2.500000000000000e-01, -2.476036311930348e-02, -2.601567043585705e-01,  6.403193615584903e-02, -2.181445372338752e-02,  7.153634908335772e-01, -1.103644486855387e-02,  2.852511877017638e-02,  2.885804712213768e-01,  9.873904988969039e-02,  4.232435736288438e-01, -2.095688808267057e+00, -2.690057065335695e+00,  2.070031498617883e+00
  2.600000000000000e-01, -2.465847038798087e-02, -2.597267268998094e-01,  6.390448387993902e-02, -2.176214004035507e-02,  7.156028953200507e-01, -1.109396240513190e-02,  3.090871931197161e-02,  2.886652282290512e-01,  1.030724864342154e-01,  4.241714994876968e-01, -2.096580318996595e+00, -2.690530198229192e+00,  2.069912074881339e+00
  2.700000000000000e-01, -2.455195672911707e-02, -2.592973002778437e-01,  6.377916845825778e-02, -2.170283241008654e-02,  7.158513936079481e-01, -1.114687722254258e-02,  3.335743200149908e-02,  2.886830689007739e-01,  1.074558443553404e-01,  4.252170650574270e-01, -2.097513163557064e+00, -2.691012235467878e+00,  2.069732294624898e+00
  2.800000000000000e-01, -2.443973960627779e-02, -2.588658767504571e-01,  6.365543149924095e-02, -2.163551481886457e-02,  7.161113491394170e-01, -1.119507817520754e-02,  3.589194856320406e-02,  2.886352230062844e-01,  1.119202788117406e-01,  4.264043459947827e-01, -2.098520823910464e+00, -2.691514482364362e+00,  2.069483793314737e+00
  2.900000000000000e-01, -2.432126969773531e-02, -2.584336341298115e-01,  6.353396447149558e-02, -2.155910967215253e-02,  7.163837335608103e-01, -1.123762444857051e-02,  3.851721909919453e-02,  2.885115566252255e-01,  1.164634295295273e-01,  4.277488789947004e-01, -2.099609952470945e+00, -2.692038125613583e+00,  2.069157309676860e+00
  3.000000000000000e-01, -2.419638055991988e-02, -2.580036899998433e-01,  6.341606559609030e-02, -2.147266392148784e-02,  7.166685863563363e-01, -1.127324446622326e-02,  4.122887066951483e-02,  2.882926450875205e-01,  1.210640632345819e-01,  4.292586209683005e-01, -2.100756264526315e+00, -2.692577615898958e+00,  2.068744942346092e+00
  3.100000000000000e-01, -2.406456594464588e-02, -2.575788240160269e-01,  6.330304089301202e-02, -2.137480190659207e-02,  7.169666411608236e-01, -1.130046707177047e-02,  4.402678944070446e-02,  2.879736006062253e-01,  1.257077701869002e-01,  4.309484582141111e-01, -2.102000628594794e+00, -2.693131426056230e+00,  2.068232752729023e+00
  3.200000000000000e-01, -2.392550153256119e-02, -2.571616631266117e-01,  6.319605987851042e-02, -2.126445165856659e-02,  7.172782907871695e-01, -1.131805095793399e-02,  4.690989401057492e-02,  2.875352592041545e-01,  1.303785755711994e-01,  4.328293352789098e-01, -2.103322155232507e+00, -2.693696030526467e+00,  2.067611549344833e+00
  3.300000000000000e-01, -2.377879733534902e-02, -2.567549368548528e-01,  6.309635991825469e-02, -2.114042200477915e-02,  7.176040455256548e-01, -1.132465806953966e-02,  4.987742933301770e-02,  2.869625069826812e-01,  1.350605546064352e-01,  4.349134607667219e-01, -2.104719184781749e+00, -2.694268468218567e+00,  2.066869967917459e+00
  3.400000000000000e-01, -2.362400547798150e-02, -2.563613343961446e-01,  6.300518660249552e-02, -2.100144617707734e-02,  7.179445318503640e-01, -1.131891261631406e-02,  5.292915038015081e-02,  2.862451317367009e-01,  1.397388082539898e-01,  4.372142999211932e-01, -2.106211944628331e+00, -2.694846524713261e+00,  2.065994343829765e+00
  3.500000000000000e-01, -2.346087930214996e-02, -2.559832803002936e-01,  6.292359739725568e-02, -2.084661406029513e-02,  7.183000078957168e-01, -1.129972740352693e-02,  5.606400870359757e-02,  2.853588904102428e-01,  1.443973433791046e-01,  4.397404524582592e-01, -2.107754838223331e+00, -2.695426165224691e+00,  2.064976593634951e+00
  3.600000000000000e-01, -2.328900809106181e-02, -2.556230743083914e-01,  6.285266920922351e-02, -2.067480189116309e-02,  7.186710635773834e-01, -1.126590734001635e-02,  5.928233116877604e-02,  2.842945296100633e-01,  1.490233745487679e-01,  4.425041419080640e-01, -2.109365411103838e+00, -2.696005502983013e+00,  2.063802979446547e+00
  3.700000000000000e-01, -2.310807896196453e-02, -2.552826035167808e-01,  6.279327574182543e-02, -2.048512288325988e-02,  7.190581370173812e-01, -1.121650104410335e-02,  6.258457638662006e-02,  2.830396121947065e-01,  1.536056671222959e-01,  4.455152659608348e-01, -2.111040611069257e+00, -2.696582468612156e+00,  2.062461805369203e+00
  3.800000000000000e-01, -2.291782771560687e-02, -2.549633127385290e-01,  6.274609640988336e-02, -2.027686107446365e-02,  7.194616136350996e-01, -1.115076468245435e-02,  6.597170207058897e-02,  2.815833514508863e-01,  1.581354930141288e-01,  4.487825052783830e-01, -2.112776380003006e+00, -2.697155489804355e+00,  2.060941890953782e+00
  3.900000000000000e-01, -2.271804804994926e-02, -2.546661465786466e-01,  6.271158971194220e-02, -2.004949763965863e-02,  7.198818140269432e-01, -1.106819119498538e-02,  6.944517666218376e-02,  2.799170890512518e-01,  1.626069570617741e-01,  4.523131806313900e-01, -2.114568217362955e+00, -2.697723626239463e+00,  2.059232765418802e+00
  4.000000000000000e-01, -2.250859928953130e-02, -2.543915262396514e-01,  6.268998088261649e-02, -1.980272725954257e-02,  7.203189813977878e-01, -1.096852554781653e-02,  7.300692866249357e-02,  2.780345711048408e-01,  1.670170906027497e-01,  4.561131425940232e-01, -2.116411281220500e+00, -2.698286664868193e+00,  2.057324874519359e+00
  4.100000000000000e-01, -2.228941087118084e-02, -2.541393647688329e-01,  6.268126602101680e-02, -1.953646114567848e-02,  7.207732715812226e-01, -1.085176304863538e-02,  7.665924013477529e-02,  2.759320842915599e-01,  1.713657082708160e-01,  4.601867399086570e-01, -2.118300492375861e+00, -2.698845181131272e+00,  2.055209744031356e+00
  4.200000000000000e-01, -2.206048304828134e-02, -2.539091191785002e-01,  6.268523230763295e-02, -1.925081629332928e-02,  7.212447468140737e-01, -1.071813082068773e-02,  8.040459500073428e-02,  2.736084412823835e-01,  1.756550445221479e-01,  4.645368706894984e-01, -2.120230646052957e+00, -2.699400555298223e+00,  2.052880080096963e+00
  4.300000000000000e-01, -2.182188390408328e-02, -2.536998720879403e-01,  6.270149138440992e-02, -1.894609274573314e-02,  7.217333737724613e-01, -1.056805520328472e-02,  8.424549939736968e-02,  2.710648265855694e-01,  1.798892207077087e-01,  4.691651072778623e-01, -2.122196518400830e+00, -2.699954937855937e+00,  2.050329796716092e+00
  4.400000000000000e-01, -2.157374327420235e-02, -2.535104316318455e-01,  6.272952122291463e-02, -1.862274226722355e-02,  7.222390257754852e-01, -1.040211972211649e-02,  8.818429458968514e-02,  2.683045349288241e-01,  1.840736160077877e-01,  4.740718766469696e-01, -2.124192964598749e+00, -2.700511181847386e+00,  2.047553977361305e+00
  4.500000000000000e-01, -2.131624444856981e-02, -2.533394373015826e-01,  6.276871126633048e-02, -1.828133245749682e-02,  7.227614886531513e-01, -1.022101890480858e-02,  9.222298220252532e-02,  2.653326449913361e-01,  1.882142205200178e-01,  4.792566735633780e-01, -2.126215011556573e+00, -2.701072772284554e+00,  2.044548791617248e+00
  4.600000000000000e-01, -2.104961466515887e-02, -2.531854607021353e-01,  6.281840608793932e-02, -1.792251024856451e-02,  7.233004693840629e-01, -1.002551286433320e-02,  9.636307668611586e-02,  2.621556706439919e-01,  1.923170378766553e-01,  4.847182814498630e-01, -2.128257930811331e+00, -2.701643750506423e+00,  2.041311385311083e+00
  4.700000000000000e-01, -2.077411534125309e-02, -2.530470931542505e-01,  6.287794399406275e-02, -1.754696797023680e-02,  7.238556064590931e-01, -9.816386440834823e-03,  1.006054935661973e-01,  2.587812245287973e-01,  1.963875844731259e-01,  4.904549799146185e-01, -2.130317273989966e+00, -2.702228610822027e+00,  2.037839754912659e+00
  4.800000000000000e-01, -2.049003269331325e-02, -2.529230157439984e-01,  6.294668856655519e-02, -1.715541391555796e-02,  7.244264811498620e-01, -9.594415088166575e-03,  1.049504763803227e-01,  2.552177202889394e-01,  2.004305096315219e-01,  4.964647272473793e-01, -2.132388880457025e+00, -2.702832177030225e+00,  2.034132618648723e+00
  4.900000000000000e-01, -2.019766912398160e-02, -2.528120506794149e-01,  6.302405253529460e-02, -1.674854820972969e-02,  7.250126290767110e-01, -9.360338260865733e-03,  1.093975601083628e-01,  2.514741322676588e-01,  2.044493410194564e-01,  5.027453140438077e-01, -2.134468882314225e+00, -2.703459496724857e+00,  2.030189301288660e+00
  5.000000000000000e-01, -1.989733560565866e-02, -2.527131951834731e-01,  6.310951436608508e-02, -1.632704404011661e-02,  7.256135515270555e-01, -9.114840065297409e-03,  1.139455649300764e-01,  2.475598202807084e-01,  2.084463442588184e-01,  5.092944879991838e-01, -2.136553714905872e+00, -2.704115771014967e+00,  2.026009642310215e+00
  5.100000000000000e-01, -1.958934511279044e-02, -2.526256408164181e-01,  6.320262867961608e-02, -1.589153367308525e-02,  7.262287261540783e-01, -8.858536175946400e-03,  1.185926128496798e-01,  2.434844119430460e-01,  2.124224752881891e-01,  5.161100517492848e-01, -2.138640120392001e+00, -2.704806301884066e+00,  2.021593924809578e+00
  5.200000000000000e-01, -1.927400698604494e-02, -2.525487818263634e-01,  6.330303196692180e-02, -1.544259827662656e-02,  7.268576169429399e-01, -8.591965608233918e-03,  1.233361603389862e-01,  2.392577280065412e-01,  2.163774006504601e-01,  5.231899376090993e-01, -2.140725134403497e+00, -2.705536442292522e+00,  2.016942820230732e+00
  5.300000000000000e-01, -1.895162206564553e-02, -2.524822158225369e-01,  6.341044496617709e-02, -1.498076057179792e-02,  7.274996834454734e-01, -8.315586008989601e-03,  1.281730411379442e-01,  2.348897393309695e-01,  2.203095637013108e-01,  5.305322652998742e-01, -2.142806061039374e+00, -2.706311554594790e+00,  2.012057347321935e+00
  5.400000000000000e-01, -1.862247843393684e-02, -2.524257395063920e-01,  6.352467284511751e-02, -1.450647946245487e-02,  7.281543893333797e-01, -8.029771329144017e-03,  1.330995146583810e-01,  2.303905455986185e-01,  2.242162787307255e-01,  5.381353891152458e-01, -2.144880444064721e+00, -2.707136979958865e+00,  2.006938841388415e+00
  5.500000000000000e-01, -1.828684767353587e-02, -2.523793415037232e-01,  6.364560403294123e-02, -1.402014604985530e-02,  7.288212102523324e-01, -7.734811056494374e-03,  1.381113164672675e-01,  2.257703661208143e-01,  2.280938390502587e-01,  5.459979383150685e-01, -2.146946032569607e+00, -2.708018010012677e+00,  2.001588927788964e+00
  5.600000000000001e-01, -1.794498166955612e-02, -2.523431934995375e-01,  6.377320816295240e-02, -1.352208080571299e-02,  7.294996408031605e-01, -7.430910599561960e-03,  1.432037079543491e-01,  2.210395356721767e-01,  2.319376297398441e-01,  5.541188510436905e-01, -2.149000736625823e+00, -2.708959857445425e+00,  1.996009499880875e+00
  5.700000000000001e-01, -1.759710995122618e-02, -2.523176404860693e-01,  6.390753344658121e-02, -1.301253171852528e-02,  7.301892005768963e-01, -7.118192523705779e-03,  1.483715238514012e-01,  2.162084981771367e-01,  2.357422388254083e-01,  5.624974019805575e-01, -2.151042572934803e+00, -2.709967626600984e+00,  1.990202702587066e+00
  5.800000000000001e-01, -1.724343752616615e-02, -2.523031906638889e-01,  6.404870371072784e-02, -1.249167322385125e-02,  7.308894392812014e-01, -6.796698397400455e-03,  1.536092174117397e-01,  2.112877930664099e-01,  2.395015631361034e-01,  5.711332249826616e-01, -2.153069601196504e+00, -2.711046277478638e+00,  1.984170916400167e+00
  5.900000000000001e-01, -1.688414322321397e-02, -2.523005050728432e-01,  6.419691512066854e-02, -1.195960592894958e-02,  7.315999409165209e-01, -6.466391230744484e-03,  1.589109030695571e-01,  2.062880343697388e-01,  2.432089079624304e-01,  5.800263298797308e-01, -2.155079853384386e+00, -2.712200582342940e+00,  1.977916740370720e+00
  6.000000000000000e-01, -1.651932657418019e-02, -2.523104480251435e-01,  6.435247851505584e-02, -1.141626614768777e-02,  7.323204234596826e-01, -6.127089067627116e-03,  1.642699909814631e-01,  2.012271742754615e-01,  2.468578814489470e-01,  5.891804433605355e-01, -2.157119289987992e+00, -2.713438999960444e+00,  1.971440085046662e+00
  6.100000000000000e-01, -1.614921668078480e-02, -2.523338197806189e-01,  6.451562629286486e-02, -1.086179629637898e-02,  7.330503533775403e-01, -5.778752199839368e-03,  1.696808496337660e-01,  1.961013377274968e-01,  2.504393641976406e-01,  5.985897057880242e-01, -2.159090607726466e+00, -2.714758699462485e+00,  1.964749965209697e+00
  6.200000000000000e-01, -1.577385771410975e-02, -2.523717497975470e-01,  6.468679990133855e-02, -1.029598879868753e-02,  7.337895266794316e-01, -5.421054655563088e-03,  1.751364052386451e-01,  1.909281293527878e-01,  2.539460709811808e-01,  6.082584330570040e-01, -2.161036476942668e+00, -2.716166669939138e+00,  1.957846528975292e+00
  6.300000000000000e-01, -1.539331751444878e-02, -2.524253889041555e-01,  6.486644073024612e-02, -9.718665190710714e-03,  7.345376882902196e-01, -5.053685724952369e-03,  1.806298084519600e-01,  1.857183767176399e-01,  2.573699173009735e-01,  6.181882117824938e-01, -2.162955842979445e+00, -2.717666762046847e+00,  1.950733102359047e+00
  6.400000000000000e-01, -1.500764011074454e-02, -2.524959836691955e-01,  6.505503961851811e-02, -9.129588575536871e-03,  7.352946181394938e-01, -4.676280157617000e-03,  1.861540514611349e-01,  1.804825030662384e-01,  2.607025790891355e-01,  6.283808047440005e-01, -2.164845600919003e+00, -2.719262227841046e+00,  1.943413249199923e+00
  6.500000000000000e-01, -1.461684672102938e-02, -2.525848538083716e-01,  6.525312759297004e-02, -8.528470012522184e-03,  7.360601314818487e-01, -4.288427374261211e-03,  1.917020087945775e-01,  1.752307245434229e-01,  2.639356533323987e-01,  6.388381949418410e-01, -2.166702150905810e+00, -2.720955841491158e+00,  1.935890719209217e+00
  6.599999999999999e-01, -1.422093850014435e-02, -2.526933745949848e-01,  6.546126786251324e-02, -7.914976369073290e-03,  7.368340752571838e-01, -3.889680476443514e-03,  1.972664724837622e-01,  1.699729999079208e-01,  2.670607405624036e-01,  6.495625120599166e-01, -2.168521426142416e+00, -2.722749829838310e+00,  1.928169452255038e+00
  6.699999999999999e-01, -1.381989985008633e-02, -2.528229584518257e-01,  6.568004723725979e-02, -7.288739207759578e-03,  7.376163234390485e-01, -3.479566018173804e-03,  2.028401871734561e-01,  1.647189727210653e-01,  2.700695237925694e-01,  6.605559415398391e-01, -2.170298885649706e+00, -2.724645780427081e+00,  1.920253587918722e+00
  6.799999999999999e-01, -1.341370227239977e-02, -2.529750352854788e-01,  6.591006680134343e-02, -6.649364787637164e-03,  7.384067714559257e-01, -3.057594665886777e-03,  2.084158851239409e-01,  1.594779195337366e-01,  2.729538485407867e-01,  6.718206210683972e-01, -2.172029529555925e+00, -2.726644541527087e+00,  1.912147480973799e+00
  6.899999999999999e-01, -1.300230865622203e-02, -2.531510318450848e-01,  6.615193199157075e-02, -5.996444963446185e-03,  7.392053298686608e-01, -2.623272538510314e-03,  2.139863210331142e-01,  1.542587067434282e-01,  2.757058036777150e-01,  6.833585249710056e-01, -2.173707940524158e+00, -2.728746139844800e+00,  1.903855729144508e+00
  7.000000000000000e-01, -1.258567779200363e-02, -2.533523507361718e-01,  6.640624241608750e-02, -5.329568537545215e-03,  7.400119176516338e-01, -2.176112807298433e-03,  2.195443070728613e-01,  1.490697555496741e-01,  2.783178012715260e-01,  6.951713384946555e-01, -2.175328355253031e+00, -2.730949735289610e+00,  1.895383217175420e+00
  7.100000000000000e-01, -1.216376892218900e-02, -2.535803497013219e-01,  6.667358173230950e-02, -4.648332648285613e-03,  7.408264553900933e-01, -1.715647161362952e-03,  2.250827485335955e-01,  1.439190123783705e-01,  2.807826532772904e-01,  7.072603267722509e-01, -2.176884761790697e+00, -2.733253596255085e+00,  1.886735171974675e+00
  7.200000000000000e-01, -1.173654628752024e-02, -2.538363213949629e-01,  6.695450768800708e-02, -3.952354090687418e-03,  7.416488584498758e-01, -1.241437018817347e-03,  2.305946795626021e-01,  1.388139236058811e-01,  2.830936440305474e-01,  7.196262020961802e-01, -2.178371010265197e+00, -2.735655072775592e+00,  1.877917222542613e+00
  7.300000000000000e-01, -1.130398373790627e-02, -2.541214735279271e-01,  6.724954224267933e-02, -3.241280707685588e-03,  7.424790299967299e-01, -7.530845850043823e-04,  2.360732978407679e-01,  1.337614162619825e-01,  2.852445990517401e-01,  7.322689915186605e-01, -2.179780930241436e+00, -2.738150571523218e+00,  1.868935463023594e+00
