Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  4.000000000000000e-01, -2.944906670296456e-01,  2.344138581076693e-02,  2.411748119303039e-01,  8.791661277136918e-02, -5.447071234433775e-02,  2.213021758378472e-02
  4.100000000000000e-01, -2.987108203660234e-01,  2.314561070734666e-02,  2.435763719781357e-01,  8.659071663016056e-02, -5.317671076793242e-02,  1.933527037595896e-02
  4.200000000000000e-01, -3.025390610174074e-01,  2.286446094099048e-02,  2.459333182686506e-01,  8.529778422139246e-02, -5.178430535075724e-02,  1.668139910069798e-02
  4.300000000000000e-01, -3.060176929992326e-01,  2.259698855728320e-02,  2.482663562826730e-01,  8.401758241342641e-02, -5.028021613010956e-02,  1.415148482184870e-02
  4.400000000000001e-01, -3.091250797179649e-01,  2.234509799807505e-02,  2.505760668399185e-01,  8.274928185739593e-02, -4.866336009556715e-02,  1.174900398846417e-02
  4.500000000000000e-01, -3.118055800379074e-01,  2.211105066805730e-02,  2.528512931957360e-01,  8.150299149477142e-02, -4.694082279604835e-02,  9.488223463332288e-03
  4.600000000000000e-01, -3.140186080956612e-01,  2.189585643057645e-02,  2.550853418665254e-01,  8.028432364776450e-02, -4.511708972509733e-02,  7.378057624848430e-03
  4.700000000000000e-01, -3.157320800787409e-01,  2.170336829982245e-02,  2.572748399707401e-01,  7.909713574148364e-02, -4.319708903292385e-02,  5.423657549854052e-03
  4.800000000000000e-01, -3.169174012509016e-01,  2.153545589969363e-02,  2.594152064692370e-01,  7.794393474183919e-02, -4.118457837675926e-02,  3.632121042772338e-03
  4.900000000000000e-01, -3.175404655022949e-01,  2.139167541585563e-02,  2.615003286365128e-01,  7.682915633999811e-02, -3.908496785904687e-02,  2.009085146444703e-03
  5.000000000000000e-01, -3.175808344132464e-01,  2.127467678137585e-02,  2.635279383643707e-01,  7.575406745253439e-02, -3.690281271661189e-02,  5.571621457743712e-04
  5.100000000000000e-01, -3.170201154257632e-01,  2.118559375819329e-02,  2.654953990069568e-01,  7.471981182137868e-02, -3.464304589748582e-02, -7.221559270440839e-04
  5.200000000000000e-01, -3.158432893443126e-01,  2.112551334781676e-02,  2.674005076492114e-01,  7.372679502821040e-02, -3.231034963771159e-02, -1.828198518552451e-03
  5.300000000000000e-01, -3.140404925210354e-01,  2.109508398920412e-02,  2.692418021561971e-01,  7.277467280878820e-02, -2.990962682846137e-02, -2.762251574536193e-03
  5.400000000000000e-01, -3.116058675078701e-01,  2.109459207272724e-02,  2.710183093576425e-01,  7.186248237048770e-02, -2.744582834446174e-02, -3.526981480293625e-03
  5.500000000000000e-01, -3.085379351749183e-01,  2.112426585862437e-02,  2.727298063400512e-01,  7.098870320081938e-02, -2.492411740643188e-02, -4.126770618052924e-03
