Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotVec[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotVec[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotVec[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
  5.000000000000000e-01,  1.853868120856749e-01,  8.824832047026889e-01,  1.019431342337111e+00,  1.197156261022349e+00, -1.248941329251610e+00, -1.266251455998991e+00, -3.930711093463890e-04,  2.775558682629275e-16, -3.088568264420289e-03, -1.259466013705380e-03,  4.052264438917237e-03, -9.896292725546501e-03, -2.224075147216778e-03,  8.931874909590206e-03, -1.747573849628295e-02, -3.200011823767948e-03,  1.399665013790201e-02, -2.514419078292258e-02, -4.127918876992829e-03,  1.899304754019518e-02, -3.243524883521269e-02, -5.051505012178450e-03,  2.356266522613925e-02, -3.969235514185057e-02, -5.531837202380086e-03,  2.851452294359454e-02, -4.346658001811354e-02,  1.162507426426296e-02, -5.760867089934466e-03,  1.193600105986241e-02,  1.162507426426307e-02, -5.760867089934465e-03,  1.193600105986202e-02,  1.162507426426302e-02, -5.760867089934687e-03,  1.193600105986119e-02,  1.162507426426302e-02, -5.760867089934797e-03,  1.193600105986074e-02,  1.162507426426341e-02, -5.760867089934687e-03,  1.193600105985997e-02,  1.162507426426335e-02, -5.760867089934687e-03,  1.193600105985952e-02, -5.341640341821764e-02, -3.269935193749365e-02
  5.100000000000000e-01,  1.853226565764204e-01,  8.826080320306574e-01,  1.019469644574835e+00,  1.196521888263579e+00, -1.249370475005493e+00, -1.265882913479277e+00, -3.913537495579506e-04, -8.609783069521579e-14, -3.104990745596337e-03, -1.253963303789216e-03,  4.050450551641156e-03, -9.948913120204232e-03, -2.214357981184225e-03,  8.927876795953688e-03, -1.756866018747837e-02, -3.186030710660969e-03,  1.399038491390704e-02, -2.527788703454753e-02, -4.109883662160419e-03,  1.898454581336289e-02, -3.260771297324230e-02, -5.029434574053662e-03,  2.355211803291899e-02, -3.990340663865337e-02, -5.507668153635835e-03,  2.850175918459900e-02, -4.369769975743329e-02,  1.162520338343125e-02, -5.890438127008630e-03,  1.118529808146878e-02,  1.162520338340960e-02, -5.890438126993638e-03,  1.118529808147344e-02,  1.162520338337962e-02, -5.890438126960776e-03,  1.118529808147217e-02,  1.162520338334020e-02, -5.890438126909258e-03,  1.118529808146439e-02,  1.162520338329213e-02, -5.890438126840093e-03,  1.118529808144996e-02,  1.162520338323584e-02, -5.890438126752827e-03,  1.118529808142870e-02, -5.440590353820134e-02, -3.491000856905926e-02
  5.200000000000000e-01,  1.852578599013298e-01,  8.827346466098261e-01,  1.019508867772875e+00,  1.195882706788404e+00, -1.249801643089044e+00, -1.265506275915563e+00, -3.896388497114218e-04, -8.937299033782300e-14, -3.121740910248230e-03, -1.248468475949538e-03,  4.048647010147298e-03, -1.000258346788747e-02, -2.204654734010834e-03,  8.923901486039356e-03, -1.766343597747650e-02, -3.172069624084073e-03,  1.398415542428802e-02, -2.541425097394926e-02, -4.091874280945435e-03,  1.897609257696169e-02, -3.278361834815965e-02, -5.007395749603532e-03,  2.354163099660081e-02, -4.011866931932607e-02, -5.483533724648190e-03,  2.848906822477973e-02, -4.393343110925006e-02,  1.162499496157435e-02, -6.021514517714549e-03,  1.042391155396476e-02,  1.162499496155258e-02, -6.021514517699450e-03,  1.042391155397025e-02,  1.162499496152133e-02, -6.021514517666252e-03,  1.042391155397003e-02,  1.162499496148030e-02, -6.021514517614847e-03,  1.042391155396386e-02,  1.162499496143006e-02, -6.021514517545124e-03,  1.042391155395160e-02,  1.162499496137083e-02, -6.021514517457417e-03,  1.042391155393317e-02, -5.540715436401836e-02, -3.715196002672914e-02
  5.300000000000000e-01,  1.851922711560131e-01,  8.828634896196890e-01,  1.019549066252786e+00,  1.195238237655651e+00, -1.250234949687139e+00, -1.265119490616637e+00, -3.879326197263876e-04, -9.303672824098614e-14, -3.138889849224281e-03, -1.243001427805748e-03,  4.046855254628059e-03, -1.005753155564551e-02, -2.195000542651749e-03,  8.919952154404427e-03, -1.776046811255608e-02, -3.158179119288142e-03,  1.397796664380259e-02, -2.555386135533810e-02, -4.073955948103110e-03,  1.896769458167284e-02, -3.296371153546522e-02, -4.985468344811147e-03,  2.353121249208766e-02, -4.033905679917810e-02, -5.459521309872372e-03,  2.847646019920217e-02, -4.417477456175439e-02,  1.162480062969825e-02, -6.154307777559406e-03,  9.649015064983991e-03,  1.162480062967610e-02, -6.154307777543975e-03,  9.649015064989264e-03,  1.162480062964357e-02, -6.154307777510888e-03,  9.649015064990040e-03,  1.162480062960082e-02, -6.154307777458927e-03,  9.649015064985708e-03,  1.162480062954792e-02, -6.154307777388873e-03,  9.649015064975884e-03,  1.162480062948536e-02, -6.154307777300498e-03,  9.649015064960619e-03, -5.642175921472554e-02, -3.943351689226180e-02
  5.400000000000000e-01,  1.851259082023053e-01,  8.829945803330610e-01,  1.019590248796531e+00,  1.194588901138242e+00, -1.250669966566879e+00, -1.264721979446413e+00, -3.862382104491889e-04, -9.670046618955315e-14, -3.156455535722978e-03, -1.237572255199990e-03,  4.045077441381737e-03, -1.011381497263090e-02, -2.185413235227926e-03,  8.916033553892805e-03, -1.785985828867510e-02, -3.144384847473758e-03,  1.397182602037087e-02, -2.569686449942945e-02, -4.056161752908746e-03,  1.895936193410676e-02, -3.314818128447646e-02, -4.963692852391933e-03,  2.352087505758288e-02, -4.056480005855268e-02, -5.435675252353374e-03,  2.846395028105754e-02, -4.442198305850560e-02,  1.162470925851172e-02, -6.288759832622668e-03,  8.860441062701627e-03,  1.162470925848901e-02, -6.288759832607456e-03,  8.860441062707565e-03,  1.162470925845532e-02, -6.288759832573596e-03,  8.860441062709621e-03,  1.162470925841041e-02, -6.288759832521747e-03,  8.860441062706456e-03,  1.162470925835551e-02, -6.288759832451469e-03,  8.860441062699403e-03,  1.162470925828933e-02, -6.288759832362315e-03,  8.860441062687355e-03, -5.744929101135106e-02, -4.175516321443198e-02
  5.500000000000000e-01,  1.850588638236869e-01,  8.831277442265508e-01,  1.019632384354441e+00,  1.193935750019138e+00, -1.251105992397727e+00, -1.264314270274933e+00, -3.845591745821640e-04, -9.986460361075620e-14, -3.174418559910900e-03, -1.232192341589375e-03,  4.043314570463691e-03, -1.017137152647072e-02, -2.175912913640238e-03,  8.912147888794205e-03, -1.796149668110599e-02, -3.130715731371148e-03,  1.396573700821525e-02, -2.584310238978758e-02, -4.038529004812238e-03,  1.895109932154202e-02, -3.333682375875053e-02, -4.942114929461705e-03,  2.351062450809649e-02, -4.079564965436600e-02, -5.412045550603811e-03,  2.845154550742126e-02, -4.467478343763952e-02,  1.162471652163038e-02, -6.424648683653982e-03,  8.059319982641871e-03,  1.162471652160746e-02, -6.424648683638882e-03,  8.059319982648310e-03,  1.162471652157232e-02, -6.424648683605576e-03,  8.059319982651031e-03,  1.162471652152585e-02, -6.424648683552839e-03,  8.059319982650031e-03,  1.162471652146884e-02, -6.424648683482671e-03,  8.059319982645478e-03,  1.162471652139929e-02, -6.424648683393631e-03,  8.059319982636320e-03, -5.848807384023919e-02, -4.411356133900200e-02
  5.600000000000001e-01,  1.849912015434469e-01,  8.832628759986549e-01,  1.019675454350772e+00,  1.193279603472947e+00, -1.251542434306236e+00, -1.263896477901982e+00, -3.828989775256116e-04, -1.031952746006486e-13, -3.192773528065163e-03, -1.226872790696678e-03,  4.041567061483406e-03, -1.023018393476804e-02, -2.166519185817307e-03,  8.908296083999571e-03, -1.806535277108290e-02, -3.117199982973888e-03,  1.395970105667907e-02, -2.599253111584133e-02, -4.021094096437965e-03,  1.894290871069666e-02, -3.352958231497196e-02, -4.920779111179761e-03,  2.350046328352796e-02, -4.103153626985195e-02, -5.388680974493992e-03,  2.843924883095422e-02, -4.493309979126887e-02,  1.162486113759712e-02, -6.561804913562743e-03,  7.246306391260552e-03,  1.162486113757336e-02, -6.561804913547534e-03,  7.246306391266992e-03,  1.162486113753800e-02, -6.561804913513891e-03,  7.246306391270710e-03,  1.162486113748993e-02, -6.561804913461822e-03,  7.246306391271542e-03,  1.162486113742970e-02, -6.561804913391766e-03,  7.246306391269211e-03,  1.162486113735820e-02, -6.561804913303057e-03,  7.246306391263548e-03, -5.953682657454214e-02, -4.650677519387474e-02
  5.700000000000000e-01,  1.849229854739521e-01,  8.833998637323844e-01,  1.019719437643762e+00,  1.192621295203923e+00, -1.251978697048819e+00, -1.263468734645419e+00, -3.812611403782061e-04, -1.061373674087571e-13, -3.211514426338160e-03, -1.221624884719694e-03,  4.039834547234364e-03, -1.029023292814338e-02, -2.157251974846995e-03,  8.904477330124106e-03, -1.817139253105054e-02, -3.103866267737065e-03,  1.395371689742250e-02, -2.614510171855337e-02, -4.003894005357063e-03,  1.893478838046820e-02, -3.372639379745795e-02, -4.899730648528875e-03,  2.349038924868772e-02, -4.127238261878897e-02, -5.365631077785332e-03,  2.842705766774193e-02, -4.519684748426230e-02,  1.162518672256759e-02, -6.700049085756352e-03,  6.422085972834881e-03,  1.162518672254377e-02, -6.700049085741140e-03,  6.422085972841764e-03,  1.162518672250730e-02, -6.700049085707280e-03,  6.422085972846317e-03,  1.162518672245812e-02, -6.700049085655767e-03,  6.422085972848761e-03,  1.162518672239600e-02, -6.700049085585597e-03,  6.422085972849036e-03,  1.162518672232150e-02, -6.700049085497889e-03,  6.422085972846593e-03, -6.059418652341331e-02, -4.893277752300305e-02
  5.800000000000000e-01,  1.848542799342144e-01,  8.835385890453269e-01,  1.019764310466462e+00,  1.191961670763743e+00, -1.252414184481747e+00, -1.263031192450414e+00, -3.796492166718192e-04, -1.088574155576075e-13, -3.230634561986563e-03, -1.216460009769106e-03,  4.038115841747365e-03, -1.035149706191975e-02, -2.148131387318104e-03,  8.900689013090463e-03, -1.827957809212586e-02, -3.090743515131576e-03,  1.394778043406585e-02, -2.630075971195951e-02, -3.986966049717182e-03,  1.892673277219200e-02, -3.392718792095616e-02, -4.879015209269957e-03,  2.348039550752684e-02, -4.151810269020796e-02, -5.342945870646153e-03,  2.841496367248302e-02, -4.546593232712971e-02,  1.162574193104959e-02, -6.839192114902668e-03,  5.587372727301223e-03,  1.162574193102561e-02, -6.839192114887016e-03,  5.587372727308107e-03,  1.162574193098847e-02, -6.839192114853929e-03,  5.587372727313879e-03,  1.162574193093784e-02, -6.839192114802857e-03,  5.587372727317653e-03,  1.162574193087372e-02, -6.839192114733801e-03,  5.587372727320540e-03,  1.162574193079695e-02, -6.839192114646646e-03,  5.587372727321428e-03, -6.165871152443710e-02, -5.138945824026758e-02
  5.900000000000000e-01,  1.847851490163492e-01,  8.836789273140566e-01,  1.019810046366453e+00,  1.191301584172046e+00, -1.252848301391979e+00, -1.262584025411033e+00, -3.780667592669825e-04, -1.114109302208791e-13, -3.250126512685259e-03, -1.211389549810840e-03,  4.036408944508885e-03, -1.041395255371749e-02, -2.139177526032970e-03,  8.896926723429587e-03, -1.838986745730335e-02, -3.077860649183303e-03,  1.394188475677559e-02, -2.645944467053501e-02, -3.970347540640145e-03,  1.891873250942030e-02, -3.413188673835826e-02, -4.858678452565063e-03,  2.347047042768106e-02, -4.176860109700940e-02, -5.320675353829625e-03,  2.840295276819048e-02, -4.574024986270386e-02,  1.162658039418101e-02, -6.979035852853755e-03,  4.742906002163132e-03,  1.162658039415697e-02, -6.979035852838656e-03,  4.742906002169906e-03,  1.162658039411906e-02, -6.979035852805459e-03,  4.742906002176677e-03,  1.162658039406754e-02, -6.979035852754832e-03,  4.742906002182005e-03,  1.162658039400181e-02, -6.979035852686886e-03,  4.742906002187223e-03,  1.162658039392271e-02, -6.979035852601174e-03,  4.742906002191276e-03, -6.272888373770488e-02, -5.387463327661527e-02
