Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  5.000000000000000e-01, -2.713217446544632e-02, -1.912778952117122e-01,  3.628933060832918e-02, -3.989147449520379e-02,  7.176712299049607e-01, -3.797026589040735e-02,  4.462574602164958e-01, -5.897366361396771e-01,  4.126686416254568e-01,  2.094395102393195e+00,  3.190660345934755e-04, -6.938893903907228e-17, -8.326672684688673e-17
  5.100000000000000e-01, -2.713217446524931e-02, -1.912778952117118e-01,  3.628933060834876e-02, -3.989147449506537e-02,  7.176712299049528e-01, -3.797026589060145e-02,  4.462574602163884e-01, -5.897366361397477e-01,  4.126686416251303e-01,  2.094395102393195e+00,  3.190660345935864e-04, -2.775557561562891e-17, -1.110223024625157e-16
  5.200000000000000e-01, -2.713217446524517e-02, -1.912778952117122e-01,  3.628933060834956e-02, -3.989147449506672e-02,  7.176712299049529e-01, -3.797026589060420e-02,  4.462574602163872e-01, -5.897366361397475e-01,  4.126686416251286e-01,  2.094395102393195e+00,  3.190660345934756e-04, -2.775557561562891e-16, -1.665334536937735e-16
  5.300000000000000e-01, -2.713217446524352e-02, -1.912778952117115e-01,  3.628933060834963e-02, -3.989147449507025e-02,  7.176712299049525e-01, -3.797026589060408e-02,  4.462574602163877e-01, -5.897366361397467e-01,  4.126686416251314e-01,  2.094395102393196e+00,  3.190660345935865e-04, -2.775557561562891e-17, -1.110223024625157e-16
  5.400000000000000e-01, -2.713217446524610e-02, -1.912778952117121e-01,  3.628933060834932e-02, -3.989147449506707e-02,  7.176712299049530e-01, -3.797026589060346e-02,  4.462574602163867e-01, -5.897366361397468e-01,  4.126686416251308e-01,  2.094395102393196e+00,  3.190660345939196e-04,  5.551115123125784e-17, -2.220446049250313e-16
  5.500000000000000e-01, -2.713217446524320e-02, -1.912778952117107e-01,  3.628933060834930e-02, -3.989147449507002e-02,  7.176712299049521e-01, -3.797026589060409e-02,  4.462574602163865e-01, -5.897366361397470e-01,  4.126686416251319e-01,  2.094395102393195e+00,  3.190660345936975e-04, -2.220446049250313e-16, -1.387778780781446e-16
  5.600000000000001e-01, -2.713217446525122e-02, -1.912778952117115e-01,  3.628933060834890e-02, -3.989147449506208e-02,  7.176712299049527e-01, -3.797026589060142e-02,  4.462574602163857e-01, -5.897366361397471e-01,  4.126686416251323e-01,  2.094395102393195e+00,  3.190660345939196e-04,  5.551115123125781e-17, -1.942890293094024e-16
  5.700000000000000e-01, -2.713217446524303e-02, -1.912778952117107e-01,  3.628933060834943e-02, -3.989147449506979e-02,  7.176712299049521e-01, -3.797026589060461e-02,  4.462574602163858e-01, -5.897366361397466e-01,  4.126686416251323e-01,  2.094395102393195e+00,  3.190660345935865e-04,  8.326672684688670e-17, -1.942890293094023e-16
  5.800000000000000e-01, -2.713217446525085e-02, -1.912778952117115e-01,  3.628933060834896e-02, -3.989147449506162e-02,  7.176712299049529e-01, -3.797026589060216e-02,  4.462574602163847e-01, -5.897366361397463e-01,  4.126686416251319e-01,  2.094395102393196e+00,  3.190660345936976e-04, -1.665334536937735e-16, -2.775557561562891e-16
  5.900000000000000e-01, -2.713217446524796e-02, -1.912778952117119e-01,  3.628933060834920e-02, -3.989147449506390e-02,  7.176712299049529e-01, -3.797026589060325e-02,  4.462574602163837e-01, -5.897366361397459e-01,  4.126686416251324e-01,  2.094395102393195e+00,  3.190660345936976e-04, -1.665334536937735e-16, -1.942890293094023e-16
