Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  2.500000000000000e-01,  7.754655647040955e-02,  8.355963933958743e-02,  2.033640654168141e-01,  1.737660161127369e-01, -3.050001209680728e-02,  1.067002530261393e-01
  2.600000000000000e-01,  8.740819495307110e-02,  8.418366913857200e-02,  2.028783689360857e-01,  1.816372239370510e-01, -3.370562316660369e-02,  1.042977297475841e-01
  2.700000000000000e-01,  9.778686905282338e-02,  8.485291069189183e-02,  2.023401318439258e-01,  1.898521094713979e-01, -3.700829154604857e-02,  1.018134579600622e-01
  2.800000000000000e-01,  1.087785724527578e-01,  8.558080910496479e-02,  2.017463293109558e-01,  1.984961837661754e-01, -4.045147103944409e-02,  9.920348888003590e-02
  2.900000000000000e-01,  1.204354566714595e-01,  8.637366035912031e-02,  2.010893442475988e-01,  2.076007946174370e-01, -4.404113400560537e-02,  9.646123118178183e-02
  3.000000000000000e-01,  1.327776975587180e-01,  8.723254136168967e-02,  2.003590700644665e-01,  2.171611189970784e-01, -4.775947150176425e-02,  9.360415417155730e-02
  3.100000000000000e-01,  1.458327111415414e-01,  8.815990353115355e-02,  1.995453667725289e-01,  2.271810662022106e-01, -5.159392670953296e-02,  9.064470075438498e-02
  3.200000000000000e-01,  1.596223820930244e-01,  8.915751285036699e-02,  1.986382717592384e-01,  2.376608775385770e-01, -5.553016030624281e-02,  8.759633041916759e-02
  3.300000000000000e-01,  1.741610815923919e-01,  9.022620212407895e-02,  1.976278651334305e-01,  2.485954895818936e-01, -5.955098181681821e-02,  8.447513615620793e-02
  3.400000000000000e-01,  1.894525503428748e-01,  9.136546877389362e-02,  1.965049154999981e-01,  2.599734761734592e-01, -6.363631666326934e-02,  8.129964194235437e-02
  3.500000000000000e-01,  2.054927521773733e-01,  9.257384981037120e-02,  1.952611342142317e-01,  2.717790311571316e-01, -6.776510280284398e-02,  7.808843496949350e-02
  3.600000000000000e-01,  2.222622903336701e-01,  9.384794565340759e-02,  1.938899602569561e-01,  2.839883870243674e-01, -7.191342638023689e-02,  7.486248762191218e-02
  3.700000000000000e-01,  2.397294936024691e-01,  9.518277483702864e-02,  1.923869530778334e-01,  2.965722009848462e-01, -7.605670378233152e-02,  7.164254248812157e-02
  3.800000000000000e-01,  2.578496191896210e-01,  9.657165506600429e-02,  1.907502170003841e-01,  3.094956783162720e-01, -8.017013755058090e-02,  6.844881584754368e-02
  3.900000000000000e-01,  2.765658584654431e-01,  9.800628866082373e-02,  1.889806694243314e-01,  3.227196130252796e-01, -8.422962627518762e-02,  6.530023865335498e-02
  4.000000000000000e-01,  2.958112631935241e-01,  9.947696441102183e-02,  1.870821302389672e-01,  3.362017758454885e-01, -8.821268625073453e-02,  6.221375989178884e-02
  4.100000000000000e-01,  3.155114434005366e-01,  1.009728603626454e-01,  1.850612163296831e-01,  3.498985220245244e-01, -9.209928715484250e-02,  5.920378378396889e-02
  4.200000000000000e-01,  3.355877566473146e-01,  1.024824183141237e-01,  1.829270522297252e-01,  3.637664534343522e-01, -9.587251537652183e-02,  5.628179702113986e-02
  4.300000000000000e-01,  3.559606326942324e-01,  1.039937506160487e-01,  1.806908341098358e-01,  3.777639622548064e-01, -9.951900451102486e-02,  5.345621612479305e-02
  4.400000000000000e-01,  3.765526806044987e-01,  1.054950392129659e-01,  1.783653032844706e-01,  3.918525127654897e-01, -1.030291095983221e-01,  5.073244781720609e-02
  4.500000000000000e-01,  3.972912973747444e-01,  1.069748935854422e-01,  1.759641933087886e-01,  4.059975723779916e-01, -1.063968396168174e-01,  4.811312061015171e-02
  4.600000000000000e-01,  4.181106075437822e-01,  1.084226451430359e-01,  1.735017083781935e-01,  4.201691638913311e-01, -1.096195920307483e-01,  4.559842903508058e-02
  4.700000000000000e-01,  4.389526810230576e-01,  1.098285678135538e-01,  1.709920730644250e-01,  4.343420632524588e-01, -1.126977494483657e-01,  4.318653418497267e-02
