Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  6.100000000000000e-01, -1.897558042509022e-02, -2.602904340879595e-01,  6.650657293781814e-02, -1.323434719562290e-02,  7.266637666591056e-01, -5.559884773568175e-03,  5.370948388287468e-02,  8.126634909926600e-01,  1.929551321494470e-01,  2.911948743063069e-01,  2.526115240774112e+00, -5.575767538663450e-01, -6.183254563876285e-02
  6.200000000000000e-01, -1.895997031853301e-02, -2.593750453958796e-01,  6.614840986823173e-02, -1.342143740891277e-02,  7.267863206916660e-01, -5.871175540371969e-03,  5.492447748911947e-02,  8.099715616638125e-01,  2.002092564470227e-01,  2.933401791465473e-01,  2.522057661422226e+00, -5.576046823205195e-01, -6.248038185846456e-02
  6.300000000000000e-01, -1.894567645381916e-02, -2.584565308327033e-01,  6.578858680364401e-02, -1.361085086403146e-02,  7.269067806175944e-01, -6.184764887694802e-03,  5.619332175671774e-02,  8.069723911084339e-01,  2.074517729578635e-01,  2.957074019997762e-01,  2.517754170739033e+00, -5.577177400428205e-01, -6.313529151663198e-02
  6.400000000000000e-01, -1.893364031680640e-02, -2.575309765484281e-01,  6.542515561543487e-02, -1.380487267877087e-02,  7.270236885628818e-01, -6.502919014383099e-03,  5.752157470284747e-02,  8.035968218108733e-01,  2.146947987937392e-01,  2.983589184029329e-01,  2.513159734851532e+00, -5.579361163183991e-01, -6.379531211360694e-02
  6.500000000000000e-01, -1.892430582769138e-02, -2.565996386292645e-01,  6.505843707066875e-02, -1.400386315304508e-02,  7.271360429383514e-01, -6.825604645237470e-03,  5.891202481009901e-02,  7.998084566313575e-01,  2.219189549874455e-01,  3.013276396054581e-01,  2.508260832853321e+00, -5.582778572673557e-01, -6.446160149399778e-02
  6.600000000000000e-01, -1.891783394060628e-02, -2.556665235445266e-01,  6.468996381557372e-02, -1.420713788536371e-02,  7.272431184066096e-01, -7.151548529269785e-03,  6.036535743973961e-02,  7.955910791841559e-01,  2.290885178727002e-01,  3.046304051179456e-01,  2.503067665056613e+00, -5.587642203543041e-01, -6.513705156664301e-02
  6.699999999999999e-01, -1.891439697667070e-02, -2.547343782811614e-01,  6.432076081568375e-02, -1.441432183713297e-02,  7.273442915600231e-01, -7.479936799585338e-03,  6.188329666888798e-02,  7.909273082470357e-01,  2.361772727867185e-01,  3.082834466143518e-01,  2.497592104071113e+00, -5.594077693052364e-01, -6.582496666458046e-02
  6.799999999999999e-01, -1.891445092324726e-02, -2.538072247020879e-01,  6.395224020563080e-02, -1.462517428301374e-02,  7.274382482748043e-01, -7.809766426230887e-03,  6.346617602878055e-02,  7.857756229703127e-01,  2.431435851074796e-01,  3.123380841553403e-01,  2.491824175475883e+00, -5.602670270745026e-01, -6.652924816741369e-02
  6.899999999999999e-01, -1.891791431341858e-02, -2.528871368318987e-01,  6.358526190705938e-02, -1.483910641823408e-02,  7.275249276424290e-01, -8.140228882980497e-03,  6.511667953846702e-02,  7.801334147393623e-01,  2.499708770715037e-01,  3.167953689419185e-01,  2.485796746939112e+00, -5.613380845219835e-01, -6.725523160788824e-02
  7.000000000000000e-01, -1.892494956747173e-02, -2.519774294535923e-01,  6.322107573337540e-02, -1.505561268262025e-02,  7.276036605773856e-01, -8.470301357169615e-03,  6.683600897868269e-02,  7.739768367779507e-01,  2.566281995237884e-01,  3.216889520279183e-01,  2.479517688844625e+00, -5.626594414220343e-01, -6.800966491217186e-02
