Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  5.000000000000000e-01, -1.790235883561712e-02, -2.562746958057720e-01,  6.535559064592182e-02, -1.256356204431498e-02,  7.291813405148706e-01, -5.995247624439897e-03,  8.615568266861276e-02,  6.463369865377463e-01,  2.317640102089297e-01,  3.434403952688513e-01, -2.118484351985909e+00, -5.640364698300413e-01,  4.296039202700941e-01
  5.100000000000000e-01, -1.763129678208869e-02, -2.562007354117939e-01,  6.543926216871039e-02, -1.217849314199730e-02,  7.297231908919123e-01, -5.771359602152983e-03,  8.975883919725577e-02,  6.402685990243050e-01,  2.358424086987158e-01,  3.487391117898012e-01, -2.121036722472512e+00, -5.642207371198174e-01,  4.314533337527084e-01
  5.200000000000000e-01, -1.735100617959718e-02, -2.561569978141010e-01,  6.553882816377930e-02, -1.177271470475014e-02,  7.302803912916424e-01, -5.528541660926319e-03,  9.347332131141253e-02,  6.338555431036994e-01,  2.397779100186170e-01,  3.542824425611398e-01, -2.123596199621343e+00, -5.645379297187033e-01,  4.335854199561249e-01
  5.300000000000000e-01, -1.706001999219722e-02, -2.561345014470297e-01,  6.565133328568755e-02, -1.134608465076110e-02,  7.308567585287531e-01, -5.268677178900351e-03,  9.732974084886861e-02,  6.270982540613884e-01,  2.436568679405942e-01,  3.600997486181801e-01, -2.126148885375704e+00, -5.649869750440685e-01,  4.360136382624828e-01
  5.400000000000000e-01, -1.675806275132813e-02, -2.561258863684331e-01,  6.577396768063656e-02, -1.089985775562257e-02,  7.314536044034541e-01, -4.994172696621614e-03,  1.013414562419825e-01,  6.200245538115754e-01,  2.475376580082638e-01,  3.661892615853125e-01, -2.128680300480934e+00, -5.655663986459629e-01,  4.387356178571968e-01
  5.500000000000000e-01, -1.644539961397311e-02, -2.561253573057817e-01,  6.590431639884423e-02, -1.043573470871839e-02,  7.320710204356899e-01, -4.707374702105036e-03,  1.055118964637571e-01,  6.126808349874646e-01,  2.514602598082316e-01,  3.725342400954181e-01, -2.131171976421709e+00, -5.662729277697335e-01,  4.417404105946643e-01
  5.600000000000001e-01, -1.612208402649069e-02, -2.561293860661470e-01,  6.604095464823029e-02, -9.954584452887870e-03,  7.327092874707156e-01, -4.409629185453868e-03,  1.098444650785030e-01,  6.051019496012691e-01,  2.554498202204428e-01,  3.791256698121421e-01, -2.133606809169051e+00, -5.671020245142069e-01,  4.450189197546611e-01
  5.700000000000001e-01, -1.578820220711252e-02, -2.561348825971588e-01,  6.618261683154641e-02, -9.457225321198637e-03,  7.333685805035306e-01, -4.102155796979582e-03,  1.143416707592736e-01,  5.973224411792303e-01,  2.595277853402921e-01,  3.859544964309031e-01, -2.135976115819001e+00, -5.680487451256918e-01,  4.485602423465834e-01
  5.800000000000000e-01, -1.544383935909972e-02, -2.561405963992578e-01,  6.632877082344533e-02, -8.944053205583224e-03,  7.340488888241133e-01, -3.785521105516377e-03,  1.190034839760240e-01,  5.893712266405551e-01,  2.637014671297053e-01,  3.930127060789875e-01, -2.138269155595188e+00, -5.691077524148701e-01,  4.523538622653929e-01
  5.900000000000000e-01, -1.508905500794470e-02, -2.561465373243624e-01,  6.647939826221731e-02, -8.415136728663538e-03,  7.347501226807623e-01, -3.459822529816745e-03,  1.238281764179157e-01,  5.812735229204197e-01,  2.679689386500293e-01,  4.002938474934531e-01, -2.140472237358997e+00, -5.702734902732766e-01,  4.563905797006527e-01
