Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  5.000000000000000e-01, -2.213224492733208e-02, -2.317694775075739e-01,  5.393702359873707e-02, -2.425381412728070e-02,  7.233365548832953e-01, -1.868858069824174e-02,  5.641325665038768e-02,  7.998451533654014e-01,  3.673305569675118e-01,  2.215183250071087e-01,  2.563970765999620e+00, -3.020273639255955e+00,  2.592411148784062e+00
  5.100000000000000e-01, -2.217996103418161e-02, -2.308842491336116e-01,  5.357091990907482e-02, -2.451521306974052e-02,  7.233334153439778e-01, -1.904959205365251e-02,  5.817603874048304e-02,  7.938664568662946e-01,  3.732385646104949e-01,  2.256885054401288e-01,  2.553995567365026e+00, -3.019070147921379e+00,  2.593019127197613e+00
  5.200000000000000e-01, -2.223304565096513e-02, -2.300142490577875e-01,  5.320879156987824e-02, -2.478082003856785e-02,  7.233181679927155e-01, -1.941031134825012e-02,  6.000610391201616e-02,  7.873839287418881e-01,  3.789083254126737e-01,  2.301804567964824e-01,  2.543700808919463e+00, -3.018031275947079e+00,  2.593634324608296e+00
  5.300000000000000e-01, -2.229219107101030e-02, -2.291546918926913e-01,  5.284848634019847e-02, -2.505268986403864e-02,  7.232899213981157e-01, -1.977311654921116e-02,  6.192299235968650e-02,  7.803023101626642e-01,  3.843604054865357e-01,  2.350696288032987e-01,  2.533032313192649e+00, -3.017190596589133e+00,  2.594258100545745e+00
  5.400000000000000e-01, -2.235721338257975e-02, -2.283047071002880e-01,  5.248974017165100e-02, -2.533074417320411e-02,  7.232491168804084e-01, -2.013815373019534e-02,  6.394074055431356e-02,  7.725779210436402e-01,  3.896005454672025e-01,  2.403978695457639e-01,  2.522004483429261e+00, -3.016590770112074e+00,  2.594896665193043e+00
  5.500000000000000e-01, -2.242711280565255e-02, -2.274646772996329e-01,  5.213310677901517e-02, -2.561344038593707e-02,  7.231976848408603e-01, -2.050434059781138e-02,  6.607057180731198e-02,  7.642154210610064e-01,  3.946396195360578e-01,  2.461698078781150e-01,  2.510670382542697e+00, -3.016256170990248e+00,  2.595562275752249e+00
  5.600000000000001e-01, -2.250128858190499e-02, -2.266353953664473e-01,  5.177913806325259e-02, -2.589973425321425e-02,  7.231367241117660e-01, -2.087082869925623e-02,  6.832838667882291e-02,  7.551716431857972e-01,  3.994762909655394e-01,  2.524470098690723e-01,  2.499088573787713e+00, -3.016281837850296e+00,  2.596261657262008e+00
  5.700000000000001e-01, -2.257869847792553e-02, -2.258178039358127e-01,  5.142861960488232e-02, -2.618790595901492e-02,  7.230681949370286e-01, -2.123629111383160e-02,  7.072935481646687e-02,  7.454288525146333e-01,  4.041159372594590e-01,  2.592704557321300e-01,  2.487320897332134e+00, -3.016737019283877e+00,  2.597006924904631e+00
  5.800000000000000e-01, -2.265754720579547e-02, -2.250114179954259e-01,  5.108207829205517e-02, -2.647544239906587e-02,  7.229957022270550e-01, -2.159918341273445e-02,  7.328604462075862e-02,  7.350313156415339e-01,  4.085898900571542e-01,  2.666094617521239e-01,  2.475413252794484e+00, -3.017581985749530e+00,  2.597821529841494e+00
  5.900000000000000e-01, -2.273692191927866e-02, -2.242201162688974e-01,  5.074138884723168e-02, -2.676019346037795e-02,  7.229206483568527e-01, -2.195724981300146e-02,  7.601314113788435e-02,  7.239334104805811e-01,  4.128763567792911e-01,  2.745564002153363e-01,  2.463452700453391e+00, -3.018966343675635e+00,  2.598714490381788e+00
  6.000000000000000e-01, -2.281499947924808e-02, -2.234457317510516e-01,  5.040798718085274e-02, -2.703912100224483e-02,  7.228464560530473e-01, -2.230808538402805e-02,  7.892201151317386e-02,  7.121663001844871e-01,  4.169875579614157e-01,  2.831134978240353e-01,  2.451503371903311e+00, -3.020903617856365e+00,  2.599708185974734e+00
  6.100000000000000e-01, -2.289007562166838e-02, -2.226917348863376e-01,  5.008389633509084e-02, -2.730901856923869e-02,  7.227761432727504e-01, -2.264881161240129e-02,  8.202211414241611e-02,  6.997491269407174e-01,  4.209201206246695e-01,  2.923070605345630e-01,  2.439639790020508e+00, -3.023445897429268e+00,  2.600822695176606e+00
  6.200000000000000e-01, -2.296034270024887e-02, -2.219620428489988e-01,  4.977135006284798e-02, -2.756644135386383e-02,  7.227128878096564e-01, -2.297628729636330e-02,  8.532095358784640e-02,  6.867089153388317e-01,  4.246689528422754e-01,  3.021614188436271e-01,  2.427939519338112e+00, -3.026645130993963e+00,  2.602078451992572e+00
  6.300000000000000e-01, -2.302392656651258e-02, -2.212614438958067e-01,  4.947294339820762e-02, -2.780767053768645e-02,  7.226599095059418e-01, -2.328699324954174e-02,  8.882117209425838e-02,  6.730879198729302e-01,  4.282239765258291e-01,  3.126888965904489e-01,  2.416473847946623e+00, -3.030534212821725e+00,  2.603496900654428e+00
  6.400000000000000e-01, -2.307891001953494e-02, -2.205945366482174e-01,  4.919120995240826e-02, -2.802897223998906e-02,  7.226205344091695e-01, -2.357743322298287e-02,  9.252473698885202e-02,  6.589308214529312e-01,  4.315772130764236e-01,  3.239050274708971e-01,  2.405319064785059e+00, -3.035155720126765e+00,  2.605097221694001e+00
  6.500000000000000e-01, -2.312340458772094e-02, -2.199657925965767e-01,  4.892861854193365e-02, -2.822668760577186e-02,  7.225980457327905e-01, -2.384418175374744e-02,  9.643026315098201e-02,  6.442932522488664e-01,  4.347218901696310e-01,  3.358155944465928e-01,  2.394551089716573e+00, -3.040537832498199e+00,  2.606896992451091e+00
  6.600000000000000e-01, -2.315552803238299e-02, -2.193804394059752e-01,  4.868792702819033e-02, -2.839701211395181e-02,  7.225956358245358e-01, -2.408354928376609e-02,  1.005318895590839e-01,  6.292394983515722e-01,  4.376459251474016e-01,  3.484203309937606e-01,  2.384228204836694e+00, -3.046699677775627e+00,  2.608911533811880e+00
  6.699999999999999e-01, -2.317352784987575e-02, -2.188424432088340e-01,  4.847134858713231e-02, -2.853659974430633e-02,  7.226163723287818e-01, -2.429242108003374e-02,  1.048228010997866e-01,  6.138385819047670e-01,  4.403454965878802e-01,  3.617120912242305e-01,  2.374416376614413e+00, -3.053650570872132e+00,  2.611152119091182e+00
  6.799999999999999e-01, -2.317579808580188e-02, -2.183556441107724e-01,  4.828098883617888e-02, -2.864234512361018e-02,  7.226630457638960e-01, -2.446787087383359e-02,  1.092929576491305e-01,  5.981639703763797e-01,  4.428161382146557e-01,  3.756781756465278e-01,  2.365171363991429e+00, -3.061390864329260e+00,  2.613625814893016e+00
  6.899999999999999e-01, -2.316091962480079e-02, -2.179233188886254e-01,  4.811866103411849e-02, -2.871153205045823e-02,  7.227381353044326e-01, -2.460735708507493e-02,  1.139300825576334e-01,  5.822915204323268e-01,  4.450554798777895e-01,  3.903001623922832e-01,  2.356541751204552e+00, -3.069911053911648e+00,  2.616334969991446e+00
  7.000000000000000e-01, -2.312769405994916e-02, -2.175481094224624e-01,  4.798584626084372e-02, -2.874189545446001e-02,  7.228437489779587e-01, -2.470878252444069e-02,  1.187200039838559e-01,  5.662975917227177e-01,  4.470632668107947e-01,  4.055545054429779e-01,  2.348568274872101e+00, -3.079192084693931e+00,  2.619276996715803e+00
  7.100000000000000e-01, -2.307516696428558e-02, -2.172319898096965e-01,  4.788367270502236e-02, -2.873166002256913e-02,  7.229815808297424e-01, -2.477052984990002e-02,  1.236470287396903e-01,  5.502572617969222e-01,  4.488412293308499e-01,  4.214132387834318e-01,  2.341283355132113e+00, -3.089205920970418e+00,  2.622444397275419e+00
  7.200000000000000e-01, -2.300264070201627e-02, -2.169762655667236e-01,  4.781291134362386e-02, -2.867955724702848e-02,  7.231528854648410e-01, -2.479147515357957e-02,  1.286943241347314e-01,  5.342427412485427e-01,  4.503928556384002e-01,  4.378447287260429e-01,  2.334710848354219e+00, -3.099916318993018e+00,  2.625825019156765e+00
  7.300000000000000e-01, -2.290967709780489e-02, -2.167815994455124e-01,  4.777398569739708e-02, -2.858482261408691e-02,  7.233584699053239e-01, -2.477098186873410e-02,  1.338442894906526e-01,  5.183220537638552e-01,  4.517231075767354e-01,  4.548144263439942e-01,  2.328866027938588e+00, -3.111279742783696e+00,  2.629402505535694e+00
  7.400000000000000e-01, -2.279609106773711e-02, -2.166480573720992e-01,  4.776699267319600e-02, -2.844717595076053e-02,  7.235987012518998e-01, -2.470887835003430e-02,  1.390789026049703e-01,  5.025580156910994e-01,  4.528381147265982e-01,  4.722855812077358e-01,  2.323755766862296e+00, -3.123246369302032e+00,  2.633156902242229e+00
  7.500000000000000e-01, -2.266193687095913e-02, -2.165751677892142e-01,  4.779173122799275e-02, -2.826678874747194e-02,  7.238735275646803e-01, -2.460542313544423e-02,  1.443800305219978e-01,  4.870075217975424e-01,  4.537448751084514e-01,  4.902198885825311e-01,  2.319378877889700e+00, -3.135761134540250e+00,  2.637065383180548e+00
  7.600000000000000e-01, -2.250748878802024e-02, -2.165619885399807e-01,  4.784773588791331e-02, -2.804424226782452e-02,  7.241825089986816e-01, -2.446126176788776e-02,  1.497296987642962e-01,  4.717211203302613e-01,  4.544509813712711e-01,  5.085780550819128e-01,  2.315726568728764e+00, -3.148764781951812e+00,  2.641103054230551e+00
  7.700000000000000e-01, -2.233321798439229e-02, -2.166071765681345e-01,  4.793431263348691e-02, -2.778047991930252e-02,  7.245248562079054e-01, -2.427737862549467e-02,  1.551103175525787e-01,  4.567428424949939e-01,  4.549643827282809e-01,  5.273202821015160e-01,  2.312782991193843e+00, -3.162194895401816e+00,  2.645243791123047e+00
  7.800000000000000e-01, -2.213976729359418e-02, -2.167090565217912e-01,  4.805057499571872e-02, -2.747675714010202e-02,  7.248994729943947e-01, -2.405504690877902e-02,  1.605048659098480e-01,  4.421102412741187e-01,  4.552931868495896e-01,  5.464066754692336e-01,  2.310525896549257e+00, -3.175986908924617e+00,  2.649461064474158e+00
  7.900000000000000e-01, -2.192792544256477e-02, -2.168656853122950e-01,  4.819547866811683e-02, -2.713459154291523e-02,  7.253050004987296e-01, -2.379577938640372e-02,  1.658970360199866e-01,  4.278545933076414e-01,  4.554455018429187e-01,  5.657975907915759e-01,  2.308927401565294e+00, -3.190075084850907e+00,  2.653728712199810e+00
