Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  2.000000000000000e+00,  1.481995304115674e+00,  8.537312387454166e-02,  1.077403490027610e-02,  1.751247707396697e+00, -1.284643041730705e-01, -4.283207464937631e-02
  2.010000000000000e+00,  1.486195581659436e+00,  8.586391909990931e-02,  1.186277831153292e-02,  1.751981128146235e+00, -1.292416196738101e-01, -4.393088680693168e-02
  2.020000000000000e+00,  1.490484804812267e+00,  8.636908699297940e-02,  1.297166354150008e-02,  1.752710123224781e+00, -1.300499545150161e-01, -4.504285940368181e-02
  2.030000000000000e+00,  1.494888935263213e+00,  8.689181362475451e-02,  1.410603851547301e-02,  1.753438091523050e+00, -1.308995168219962e-01, -4.617286726847869e-02
  2.040000000000000e+00,  1.499413897960833e+00,  8.743293074290559e-02,  1.526682505966983e-02,  1.754163840323826e+00, -1.317938153029166e-01, -4.732125857427740e-02
  2.050000000000000e+00,  1.504054709597954e+00,  8.799193732163135e-02,  1.645269512865787e-02,  1.754883808351560e+00, -1.327322866203890e-01, -4.848603981799540e-02
  2.060000000000000e+00,  1.508810593261619e+00,  8.856878151363512e-02,  1.766314396884724e-02,  1.755595209713453e+00, -1.337159645981478e-01, -4.966610344331449e-02
  2.070000000000000e+00,  1.513680662631588e+00,  8.916335698254252e-02,  1.889756167445323e-02,  1.756295098726751e+00, -1.347458871164839e-01, -5.086034915436149e-02
  2.080000000000000e+00,  1.518663998104194e+00,  8.977546107354706e-02,  2.015541909948228e-02,  1.756980532629941e+00, -1.358230735877198e-01, -5.206755113867727e-02
  2.090000000000000e+00,  1.523759551602370e+00,  9.040484400746607e-02,  2.143599406250776e-02,  1.757648355167704e+00, -1.369485540970544e-01, -5.328658823656182e-02
  2.100000000000000e+00,  1.528966213982077e+00,  9.105117125892304e-02,  2.273855125535899e-02,  1.758295349452557e+00, -1.381233442432392e-01, -5.451631548529434e-02
  2.110000000000000e+00,  1.534282802178153e+00,  9.171402975078369e-02,  2.406229447661228e-02,  1.758918214779163e+00, -1.393484475537813e-01, -5.575560737809510e-02
  2.120000000000000e+00,  1.539708058372213e+00,  9.239292615071037e-02,  2.540636956581122e-02,  1.759513574438731e+00, -1.406248518163321e-01, -5.700336374225660e-02
