Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.000000000000000e-02, -1.698004112858455e-01,  2.897092641809329e-02,  2.571857943602101e-01,  7.381802603434190e-02, -4.367889677359162e-02,  1.670870977943161e-01
  2.000000000000000e-02, -1.681826809306434e-01,  2.942017885213644e-02,  2.571497428457901e-01,  7.418180206947673e-02, -4.384544664683256e-02,  1.674890474683337e-01
  3.000000000000000e-02, -1.663980189369612e-01,  2.991560099401447e-02,  2.570992208496513e-01,  7.456878251167812e-02, -4.401749839578081e-02,  1.679342923327461e-01
  4.000000000000000e-02, -1.643961447378502e-01,  3.047269943051290e-02,  2.570300550012768e-01,  7.498525494099241e-02, -4.419607166385286e-02,  1.684363902264900e-01
  5.000000000000000e-02, -1.621567336858123e-01,  3.109727283870267e-02,  2.569391378001628e-01,  7.543346912949210e-02, -4.438054486280262e-02,  1.690017642157367e-01
  6.000000000000000e-02, -1.596812029122017e-01,  3.178891446076371e-02,  2.568245729222406e-01,  7.591260719004185e-02, -4.456907989259162e-02,  1.696316646319821e-01
  7.000000000000001e-02, -1.569635386835278e-01,  3.254935295030736e-02,  2.566837141240964e-01,  7.642276332048933e-02, -4.475985579670815e-02,  1.703294998414892e-01
  8.000000000000000e-02, -1.539949435377240e-01,  3.337993293461183e-02,  2.565131370246702e-01,  7.696482084744122e-02, -4.495137389675278e-02,  1.710991903187373e-01
  9.000000000000000e-02, -1.507791880386702e-01,  3.428198284534401e-02,  2.563110647205958e-01,  7.753623205291103e-02, -4.513965261234260e-02,  1.719432043706239e-01
  1.000000000000000e-01, -1.473115930467251e-01,  3.525634298717217e-02,  2.560739561394860e-01,  7.813667068049267e-02, -4.532183157327418e-02,  1.728656706593990e-01
