Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  2.500000000000000e+00, -3.369634353083360e-02, -1.535582100374854e-01,  1.957656026669495e-02, -5.631756604498774e-02,  7.087433220187566e-01, -5.795651198010231e-02,  1.649924532475926e-01,  5.683280572295396e-01,  7.898012807097418e-01,  4.560934198005722e-01,  2.515872136208166e+00, -4.999114180955875e-01, -3.387589317588431e-01
  2.510000000000000e+00, -3.361468232430255e-02, -1.540045764314950e-01,  1.977305991807069e-02, -5.612293799476188e-02,  7.088557277519234e-01, -5.771523435404233e-02,  1.665162685418258e-01,  5.637017241123915e-01,  7.869036521459325e-01,  4.619806653890630e-01,  2.513019992296752e+00, -5.030961526900045e-01, -3.396452996996053e-01
  2.520000000000000e+00, -3.352668634372400e-02, -1.544744818555708e-01,  1.998072730741777e-02, -5.591503885735633e-02,  7.089781599851601e-01, -5.745914855049438e-02,  1.680847047896178e-01,  5.589496158929329e-01,  7.838971083241483e-01,  4.680920583898719e-01,  2.510134337842008e+00, -5.064798742164716e-01, -3.405777816323437e-01
  2.530000000000000e+00, -3.343094683700424e-02, -1.549744170064886e-01,  2.020251517676951e-02, -5.569069636049739e-02,  7.091127030880759e-01, -5.718452359931249e-02,  1.697176187072086e-01,  5.540130923352911e-01,  7.807437106174480e-01,  4.745081513343273e-01,  2.507248461552276e+00, -5.101610862530740e-01, -3.415640744411294e-01
  2.540000000000000e+00, -3.332669785483463e-02, -1.555070803766444e-01,  2.043972873718921e-02, -5.544831318563821e-02,  7.092605899438337e-01, -5.688962743089208e-02,  1.714190040002117e-01,  5.488808405871913e-01,  7.774318708925235e-01,  4.812540375148430e-01,  2.504370413835451e+00, -5.141697519949391e-01, -3.426066960404794e-01
  2.550000000000000e+00, -3.321371252132425e-02, -1.560726911078417e-01,  2.069255236381056e-02, -5.518749098888915e-02,  7.094222583393759e-01, -5.657415806905396e-02,  1.731832768552102e-01,  5.435675912843919e-01,  7.739649558424377e-01,  4.883252673050413e-01,  2.501514844391939e+00, -5.185072080359121e-01, -3.437018227220432e-01
  2.560000000000000e+00, -3.309154902288287e-02, -1.566724207187620e-01,  2.096160718569760e-02, -5.490735350191188e-02,  7.095984683961026e-01, -5.623725856295274e-02,  1.750082224423649e-01,  5.380789859161839e-01,  7.703408113836500e-01,  4.957284843316866e-01,  2.498693816006325e+00, -5.231850189067745e-01, -3.448473609765952e-01
  2.570000000000000e+00, -3.295976615050602e-02, -1.573074172491573e-01,  2.124750805443795e-02, -5.460702443685202e-02,  7.097899826286428e-01, -5.587808294146199e-02,  1.768913523139049e-01,  5.324214545015488e-01,  7.665575555601426e-01,  5.034699669034778e-01,  2.495919619197333e+00, -5.282141170974577e-01, -3.460406037444542e-01
  2.580000000000000e+00, -3.281792615946852e-02, -1.579787971406651e-01,  2.155085964265650e-02, -5.428563267343302e-02,  7.099975611710962e-01, -5.549580225587293e-02,  1.788299123176670e-01,  5.266022088675643e-01,  7.626136008900906e-01,  5.115555850604188e-01,  2.493204700973788e+00, -5.336046789649320e-01, -3.472781794200885e-01
  2.590000000000000e+00, -3.266559779789478e-02, -1.586876366245347e-01,  2.187225228519218e-02, -5.394231779746692e-02,  7.102219567101660e-01, -5.508961097576028e-02,  1.808208955259101e-01,  5.206292252003206e-01,  7.585076768209965e-01,  5.199907550454124e-01,  2.490561560608266e+00, -5.393659867476678e-01, -3.485560094444512e-01
  2.600000000000000e+00, -3.250235956258338e-02, -1.594349626759649e-01,  2.221225755947568e-02, -5.357623607162551e-02,  7.104639089989950e-01, -5.465873377366916e-02,  1.828610574482306e-01,  5.145112199510721e-01,  7.542388515559210e-01,  5.287803943383692e-01,  2.488002635462461e+00, -5.455062871638433e-01, -3.498692692112886e-01
  2.610000000000000e+00, -3.232780308443759e-02, -1.602217437978743e-01,  2.257142373427195e-02, -5.318656666203208e-02,  7.107241391152321e-01, -5.420243250102059e-02,  1.849469345332912e-01,  5.082576170073516e-01,  7.498065522965112e-01,  5.379288781055039e-01,  2.485540184315703e+00, -5.520326509865719e-01, -3.512123564118328e-01
  2.620000000000000e+00, -3.214153652487894e-02, -1.610488809526351e-01,  2.295027124478761e-02, -5.277251790433963e-02,  7.110033436623676e-01, -5.372001311649451e-02,  1.870748670984026e-01,  5.018785036862484e-01,  7.452105827472746e-01,  5.474399977782219e-01,  2.483186171330060e+00, -5.589508357382782e-01, -3.525788740724431e-01
  2.630000000000000e+00, -3.194318784844749e-02, -1.619171990226208e-01,  2.334928838212023e-02, -5.233333335708536e-02,  7.113021891393936e-01, -5.321083228951933e-02,  1.892410270354711e-01,  4.953845749294549e-01,  7.404511366994648e-01,  5.573169221696768e-01,  2.480952147654816e+00, -5.662651517121760e-01, -3.539616341003650e-01
  2.640000000000000e+00, -3.173240795206617e-02, -1.628274388786581e-01,  2.376892723029156e-02, -5.186829760705854e-02,  7.116213065074215e-01, -5.267430362638670e-02,  1.914414490778643e-01,  4.887870677556929e-01,  7.355288076002384e-01,  5.675621615388015e-01,  2.478849130379794e+00, -5.739783336060464e-01, -3.553526801129291e-01
  2.650000000000000e+00, -3.150887377905206e-02, -1.637802497333059e-01,  2.420959967879433e-02, -5.137674207360505e-02,  7.119612857324351e-01, -5.210990375879709e-02,  1.936720635176743e-01,  4.820976889335313e-01,  7.304445952144253e-01,  5.781775352224960e-01,  2.476887484763956e+00, -5.820914228210596e-01, -3.567433238482616e-01
  2.660000000000000e+00, -3.127229145245742e-02, -1.647761816759253e-01,  2.467167345479475e-02, -5.085805088771765e-02,  7.123226702453295e-01, -5.151717836028150e-02,  1.959287294068300e-01,  4.753285371691908e-01,  7.251999098656545e-01,  5.891641434540877e-01,  2.475076816140252e+00, -5.906036657762096e-01, -3.581241936237403e-01
  2.670000000000000e+00, -3.102233873426634e-02, -1.658155934523391e-01,  2.515545848078366e-02, -5.031159620761479e-02,  7.127060824793702e-01, -5.089571611818863e-02,  1.982076537444025e-01,  4.684938746049565e-01,  7.197982502180275e-01,  6.005167416011872e-01,  2.473392386205584e+00, -5.994915508694144e-01, -3.594927884003056e-01
  2.680000000000000e+00, -3.075891679603768e-02, -1.668989661101947e-01,  2.566123238312333e-02, -4.973703864945708e-02,  7.131116839882045e-01, -5.024529517765210e-02,  2.005038432516726e-01,  4.616027148235172e-01,  7.142385736938638e-01,  6.122460313911358e-01,  2.471908241850693e+00, -6.087917913471581e-01, -3.608240322279005e-01
  2.690000000000000e+00, -3.048176616864916e-02, -1.680264617042849e-01,  2.618921528224385e-02, -4.913386285508427e-02,  7.135399943847915e-01, -4.956564676599411e-02,  2.028135970092802e-01,  4.546695151337273e-01,  7.085250547537838e-01,  6.243454267463923e-01,  2.470598891429814e+00, -6.184777705235658e-01, -3.621139802317523e-01
  2.700000000000000e+00, -3.019071188826172e-02, -1.691981381593375e-01,  2.673956043910579e-02, -4.850168684061162e-02,  7.139913758250723e-01, -4.885662993532673e-02,  2.051327713907105e-01,  4.477084823360380e-01,  7.026614978030636e-01,  6.368104415786696e-01,  2.469454765386740e+00, -6.285311261654991e-01, -3.633549103000605e-01
  2.710000000000000e+00, -2.988570549220916e-02, -1.704139951263927e-01,  2.731235568201539e-02, -4.784031399014159e-02,  7.144659434650076e-01, -4.811825757909774e-02,  2.074575094360664e-01,  4.407295538005530e-01,  6.966499237535555e-01,  6.496430469874563e-01,  2.468509528175377e+00, -6.389599403859080e-01, -3.645288824100934e-01
  2.720000000000000e+00, -2.956664316589684e-02, -1.716738819179544e-01,  2.790765560299337e-02, -4.714949165661304e-02,  7.149639399620406e-01, -4.735054407597435e-02,  2.097839281107877e-01,  4.337466941482669e-01,  6.904947283954923e-01,  6.628373428345102e-01,  2.467752185996720e+00, -6.497424437926461e-01, -3.656276710773445e-01
  2.730000000000000e+00, -2.923350249893026e-02, -1.729775115405264e-01,  2.852543594811514e-02, -4.642910405402201e-02,  7.154854596359478e-01, -4.655363918631857e-02,  2.121083556108220e-01,  4.267722193106909e-01,  6.842000387046904e-01,  6.763889202045054e-01,  2.467184781055677e+00, -6.608640492502527e-01, -3.666400856658616e-01
  2.740000000000000e+00, -2.888630304630404e-02, -1.743244766210383e-01,  2.916561382755972e-02, -4.567911389726400e-02,  7.160305254407693e-01, -4.572778213867327e-02,  2.144273211203189e-01,  4.198180944136927e-01,  6.777702805975258e-01,  6.902926019047689e-01,  2.466808290564092e+00, -6.723084164411132e-01, -3.675552365159410e-01
  2.750000000000000e+00, -2.852510797554693e-02, -1.757142451685206e-01,  2.982804507669687e-02, -4.489956637898663e-02,  7.165990858779903e-01, -4.487330453944682e-02,  2.167375759263368e-01,  4.128958559718204e-01,  6.712101776814641e-01,  7.045424233957170e-01,  2.466622535846920e+00, -6.840574861547936e-01, -3.683627246210940e-01
  2.760000000000000e+00, -2.815002383838447e-02, -1.771461623111785e-01,  3.051252453262398e-02, -4.409058942698378e-02,  7.171910149945233e-01, -4.399062921369729e-02,  2.190361151942058e-01,  4.060165352601917e-01,  6.645247300244607e-01,  7.191316416751091e-01,  2.466626206254045e+00, -6.960916142189263e-01, -3.690528029425166e-01
  2.770000000000000e+00, -2.776119979137969e-02, -1.786194534823100e-01,  3.121878703273514e-02, -4.325239295591173e-02,  7.178061133261243e-01, -4.308026792326599e-02,  2.213201956157134e-01,  3.991905914819595e-01,  6.577191905595476e-01,  7.340527477811567e-01,  2.466816892531126e+00, -7.083897251468187e-01, -3.696165328345123e-01
  2.780000000000000e+00, -2.735882645046988e-02, -1.801332284891862e-01,  3.194650885916907e-02, -4.238526746983905e-02,  7.184441094840324e-01, -4.214281835360550e-02,  2.235873481265110e-01,  3.924278563246225e-01,  6.507990411713342e-01,  7.492974809259700e-01,  2.467191122645919e+00, -7.209294771554001e-01, -3.700459356965433e-01
  2.790000000000000e+00, -2.694315942088229e-02, -1.816863568244618e-01,  3.269525073456254e-02, -4.148964297493236e-02,  7.191046266083911e-01, -4.117903116278960e-02,  2.258353554877639e-01,  3.857379609514270e-01,  6.437706634777491e-01,  7.648554405379667e-01,  2.467735960721206e+00, -7.336822845072850e-01, -3.703370084946098e-01
  2.800000000000000e+00, -2.651442138098308e-02, -1.832779767862747e-01,  3.346468831178112e-02, -4.056585138674042e-02,  7.197873217871110e-01, -4.018953182133293e-02,  2.280623802592996e-01,  3.791284170045433e-01,  6.366385929520616e-01,  7.807196421930377e-01,  2.468462309898820e+00, -7.466338520666957e-01, -3.704786455033804e-01
  2.810000000000000e+00, -2.607293659375262e-02, -1.849067732921672e-01,  3.425428560798498e-02, -3.961445964332230e-02,  7.204916965813777e-01, -3.917520959513200e-02,  2.302667789531470e-01,  3.726074270572856e-01,  6.294094796311180e-01,  7.968783378160237e-01,  2.469355792627898e+00, -7.597541996572645e-01, -3.704691581614098e-01
  2.820000000000000e+00, -2.561904538588737e-02, -1.865714445080498e-01,  3.506350445240051e-02, -3.863605838253512e-02,  7.212172163295111e-01, -3.813696659787782e-02,  2.324472168136298e-01,  3.661819646909498e-01,  6.220894950094836e-01,  8.133204081769946e-01,  2.470409101669754e+00, -7.730176839000960e-01, -3.703056954461693e-01
  2.830000000000000e+00, -2.515311762785622e-02, -1.882706101387244e-01,  3.589176392307972e-02, -3.763129989335120e-02,  7.219632931952862e-01, -3.707576308879119e-02,  2.346026362580338e-01,  3.598582511392414e-01,  6.146848963438775e-01,  8.300340870515098e-01,  2.471614196063320e+00, -7.863983548267712e-01, -3.699868934752448e-01
  2.840000000000000e+00, -2.467555166390679e-02, -1.900028146537379e-01,  3.673844143114627e-02, -3.660089695220866e-02,  7.227292878371531e-01, -3.599261464631499e-02,  2.367322421263046e-01,  3.536417559591781e-01,  6.072020160161815e-01,  8.470069679765924e-01,  2.472962327834426e+00, -7.998701068324842e-01, -3.695129449670629e-01
  2.850000000000000e+00, -2.418677174334897e-02, -1.917665352372536e-01,  3.760287619434451e-02, -3.554561854460363e-02,  7.235145135907021e-01, -3.488858617065267e-02,  2.388354861022329e-01,  3.475372082900878e-01,  5.996472369152782e-01,  8.642260238168186e-01,  2.474444108920445e+00, -8.134068553855259e-01, -3.688856311124313e-01
  2.860000000000000e+00, -2.368722536002881e-02, -1.935601901226202e-01,  3.848437292062629e-02, -3.446628531719380e-02,  7.243182408277151e-01, -3.376478565885594e-02,  2.409120483547194e-01,  3.415486154997135e-01,  5.920269673854609e-01,  8.816776281079551e-01,  2.476049575996879e+00, -8.269827111639763e-01, -3.681083303948923e-01
  2.870000000000000e+00, -2.317738061439855e-02, -1.953821470390056e-01,  3.938220555934838e-02, -3.336376496867929e-02,  7.251397012931950e-01, -3.262235796860392e-02,  2.429618167392423e-01,  3.356792874209582e-01,  5.843476160685266e-01,  8.993475783540789e-01,  2.477768254704980e+00, -8.405721492409823e-01, -3.671860061820181e-01
  2.880000000000000e+00, -2.265772371092546e-02, -1.972307314234127e-01,  4.029562094749414e-02, -3.223896780452422e-02,  7.259780922323348e-01, -3.146247880904879e-02,  2.449848637062906e-01,  3.299318658387465e-01,  5.766155677215382e-01,  9.172211200263454e-01,  2.479589219385089e+00, -8.541501669929223e-01, -3.661251759848003e-01
  2.890000000000000e+00, -2.212875663413290e-02, -1.991042342174874e-01,  4.122384226669737e-02, -3.109284255085627e-02,  7.268325802396439e-01, -3.028634906836202e-02,  2.469814212658438e-01,  3.243083592985413e-01,  5.688371607996486e-01,  9.352829697672222e-01,  2.481501138968174e+00, -8.676924222891311e-01, -3.649338665071620e-01
  2.900000000000000e+00, -2.159099498282538e-02, -2.010009193277424e-01,  4.216607235030231e-02, -2.992637238103276e-02,  7.277023048607849e-01, -2.909518943330692e-02,  2.489518548473806e-01,  3.188101812867320e-01,  5.610186662142818e-01,  9.535173379427129e-01,  2.483492313723764e+00, -8.811753489595212e-01, -3.636215552555147e-01
  2.910000000000000e+00, -2.104496594944214e-02, -2.029190308495463e-01,  4.312149688543934e-02, -2.874057111353488e-02,  7.285863819609577e-01, -2.789023525516099e-02,  2.508966368306889e-01,  3.134381891862258e-01,  5.531662663388464e-01,  9.719079516836437e-01,  2.485550717325570e+00, -8.945762546591899e-01, -3.621990984394126e-01
  2.920000000000000e+00, -2.049120643289998e-02, -2.048568000333159e-01,  4.408928750718395e-02, -2.753647956850736e-02,  7.294839068825503e-01, -2.667273166189054e-02,  2.528163202328985e-01,  3.081927235665106e-01,  5.452860344805056e-01,  9.904380782623713e-01,  2.487664040831234e+00, -9.078734050627750e-01, -3.606786511321826e-01
  2.930000000000000e+00, -1.993026130227033e-02, -2.068124518718782e-01,  4.506860473170531e-02, -2.631516213174787e-02,  7.303939573691802e-01, -2.544392897795764e-02,  2.547115126524797e-01,  3.030736486118393e-01,  5.373839155802783e-01,  1.009090548085625e+00,  2.489819728674575e+00, -9.210460950887090e-01, -3.590735828425632e-01
  2.940000000000000e+00, -1.936268190066241e-02, -2.087842111569197e-01,  4.605860063351642e-02, -2.507770369124137e-02,  7.313155960896018e-01, -2.420507859344242e-02,  2.565828499816291e-01,  2.980803935435077e-01,  5.294657081107988e-01,  1.027847778082023e+00,  2.492005016428887e+00, -9.340747101582046e-01, -3.573983801307878e-01
  2.950000000000000e+00, -1.878902483741721e-02, -2.107703079188694e-01,  4.705842121243543e-02, -2.382520703828951e-02,  7.322478726720684e-01, -2.295742935732249e-02,  2.584309699856159e-01,  2.932119938110136e-01,  5.215370470244880e-01,  1.046691796317570e+00,  2.494206979931580e+00, -9.469407780883167e-01, -3.556685328860052e-01
  2.960000000000000e+00, -1.820985096778973e-02, -2.127689823039078e-01,  4.806720850763573e-02, -2.255879058129906e-02,  7.331898254425221e-01, -2.170222437831814e-02,  2.602564873195435e-01,  2.884671305652595e-01,  5.136033883442236e-01,  1.065604267146700e+00,  2.496412584604699e+00, -9.596270071499301e-01, -3.539004148547558e-01
  2.970000000000000e+00, -1.762572449164043e-02, -2.147784888945801e-01,  4.908410248569763e-02, -2.127958627664542e-02,  7.341404830000930e-01, -2.044069816617896e-02,  2.620599710151679e-01,  2.838441677299778e-01,  5.056699960318567e-01,  1.084566516337966e+00,  2.498608726303443e+00, -9.721173101305433e-01, -3.521111633041638e-01
  2.980000000000000e+00, -1.703721226810038e-02, -2.167971002523969e-01,  5.010824257488037e-02, -1.998873797066558e-02,  7.350988654575557e-01, -1.917407428293756e-02,  2.638419238793102e-01,  2.793411867240292e-01,  4.977419315246561e-01,  1.103559556504404e+00,  2.500782270851256e+00, -9.843968200955040e-01, -3.503185512983227e-01
  2.990000000000000e+00, -1.644488342020610e-02, -2.188231095098938e-01,  5.113876874378280e-02, -1.868740030786469e-02,  7.360639852140505e-01, -1.790356363225511e-02,  2.656027635611201e-01,  2.749560180465788e-01,  4.898240461328318e-01,  1.122564112938982e+00,  2.502920099774696e+00, -9.964519003497037e-01, -3.485408516114018e-01
  3.000000000000000e+00, -1.584930581965002e-02, -2.208546608854427e-01,  5.217475616769069e-02, -1.737676990203641e-02,  7.370348731021238e-01, -1.663042057376058e-02,  2.673431173462530e-01,  2.706876283228748e-01,  4.819224198172288e-01,  1.141557448941708e+00,  2.504980205281897e+00, -1.008257138975900e+00, -3.468128193337731e-01
  3.010000000000000e+00, -1.525105231766171e-02, -2.228904365142368e-01,  5.321548275826537e-02, -1.605794731087301e-02,  7.380104899282940e-01, -1.535570606066226e-02,  2.690626093512342e-01,  2.665309047146475e-01,  4.740386907098743e-01,  1.160525893471420e+00,  2.507004101967884e+00, -1.019826010087529e+00, -3.451232281283074e-01
  3.020000000000000e+00, -1.465069868779262e-02, -2.249286382108094e-01,  5.426002976534002e-02, -1.473215174543446e-02,  7.389898438643244e-01, -1.408064463540193e-02,  2.707615807775949e-01,  2.624842477397401e-01,  4.661783610873445e-01,  1.179446586160343e+00,  2.508953515047058e+00, -1.031136896191512e+00, -3.435050542012981e-01
  3.030000000000000e+00, -1.404882473256390e-02, -2.269676464004967e-01,  5.530754015309420e-02, -1.340058186797060e-02,  7.399719154123697e-01, -1.280639255831233e-02,  2.724399680702286e-01,  2.585446950646169e-01,  4.583454317874039e-01,  1.198299348395911e+00,  2.510815903709912e+00, -1.042180957443654e+00, -3.419772296102101e-01
  3.040000000000000e+00, -1.344601115819418e-02, -2.290058712758342e-01,  5.635716141980370e-02, -1.206444277011787e-02,  7.409556804748186e-01, -1.153408713294743e-02,  2.740975667538462e-01,  2.547091163757002e-01,  4.505436635420931e-01,  1.217063878698233e+00,  2.512579287774135e+00, -1.052950609080902e+00, -3.405583706560882e-01
  3.050000000000000e+00, -1.284284187655641e-02, -2.310417439447073e-01,  5.740804119649529e-02, -1.072495111605944e-02,  7.419401069974481e-01, -1.026485167155187e-02,  2.757340293923805e-01,  2.509742148556212e-01,  4.427766133452797e-01,  1.235719751866576e+00,  2.514232175867888e+00, -1.063439413583046e+00, -3.392667334495537e-01
  3.060000000000000e+00, -1.223990467359404e-02, -2.330737131923243e-01,  5.845932570352403e-02, -9.383336679423003e-03,  7.429241542716827e-01, -8.999796965303015e-03,  2.773488656756509e-01,  2.473365283013252e-01,  4.350476504085626e-01,  1.254246443781091e+00,  2.515763663022809e+00, -1.073642051046025e+00, -3.381200761755844e-01
  3.070000000000000e+00, -1.163779184463913e-02, -2.351002417673858e-01,  5.951015802812986e-02, -8.040843941644019e-03,  7.439067723549831e-01, -7.740022901736583e-03,  2.789414451237799e-01,  2.437924285786408e-01,  4.273599754486460e-01,  1.272623356185617e+00,  2.517163534755956e+00, -1.083554290670037e+00, -3.371355219077612e-01
  3.080000000000000e+00, -1.103710077484482e-02, -2.371198020705450e-01,  6.055967618165637e-02, -6.698733747242890e-03,  7.448869016690501e-01, -6.486620251545979e-03,  2.805110030794310e-01,  2.403381190940780e-01,  4.197166443681720e-01,  1.290829840994296e+00,  2.518422374002224e+00, -1.093172964267739e+00, -3.363294261593514e-01
  3.090000000000000e+00, -1.043843448219864e-02, -2.391308711305739e-01,  6.160701088080896e-02, -5.358285076021759e-03,  7.458634727499490e-01, -5.240672684052242e-03,  2.820566498501413e-01,  2.369696310365473e-01,  4.121205970088654e-01,  1.308845224237448e+00,  2.519531671108719e+00, -1.102495943573396e+00, -3.357172456375366e-01
  3.100000000000000e+00, -9.842402073476836e-03, -2.411319250643651e-01,  6.265128314962583e-02, -4.020796813779844e-03,  7.468354062321113e-01, -4.003258895768729e-03,  2.835773826549404e-01,  2.336828195824905e-01,  4.045746903868466e-01,  1.326648829985315e+00,  2.520483935306362e+00, -1.111522120986300e+00, -3.353134048137129e-01
  3.110000000000000e+00, -9.249618995273795e-03, -2.431214334257890e-01,  6.369160195152296e-02, -2.687589258356518e-03,  7.478016132552894e-01, -2.775454607971176e-03,  2.850721002733600e-01,  2.304733609166895e-01,  3.970817350756328e-01,  1.344220004494945e+00,  2.521272804173778e+00, -1.120251392400813e+00, -3.351311618441375e-01
  3.120000000000000e+00, -8.660707038445396e-03, -2.450978536091508e-01,  6.472706193635738e-02, -1.360005263541498e-03,  7.487609963543612e-01, -1.558334346415559e-03,  2.865396200953156e-01,  2.273367512321761e-01,  3.896445342280739e-01,  1.361538140566352e+00,  2.521893147170237e+00, -1.128684640461524e+00, -3.351824765115619e-01
  3.130000000000000e+00, -8.076294106079842e-03, -2.470596253004409e-01,  6.575674129991840e-02, -3.941102195943760e-05,  7.497124508201782e-01, -3.529730158614943e-04,  2.879786972600251e-01,  2.242683092116430e-01,  3.822659254667414e-01,  1.378582701834875e+00,  2.522341156973246e+00, -1.136823715188300e+00, -3.354778839586254e-01
  3.140000000000000e+00, -7.497013745308362e-03, -2.490051650059506e-01,  6.677969977050570e-02,  1.272803521898865e-03,  7.506548665241183e-01,  8.395527327597635e-04,  2.893880457229683e-01,  2.212631826168676e-01,  3.749488255388666e-01,  1.395333247028585e+00,  2.522614424089523e+00, -1.144671410684345e+00, -3.360263776259700e-01
  3.150000000000000e+00, -6.923325253891451e-03, -2.509330510052138e-01,  6.779512817110395e-02,  2.575537000792586e-03,  7.515874680423010e-01,  2.018387320939573e-03,  2.907672473132291e-01,  2.183205243230270e-01,  3.676976581202155e-01,  1.411764560949619e+00,  2.522649653146986e+00, -1.152207642513194e+00, -3.368747460878601e-01
  3.160000000000000e+00, -6.356208546783408e-03, -2.528412978166483e-01,  6.880176657924633e-02,  3.866768815848559e-03,  7.525085031787279e-01,  3.182031299678043e-03,  2.921133084153447e-01,  2.154272156871963e-01,  3.605128937568911e-01,  1.427865986612920e+00,  2.522567463557569e+00, -1.159483001993515e+00, -3.379528634653545e-01
  3.170000000000000e+00, -5.796150553757651e-03, -2.547283762280171e-01,  6.979873715678205e-02,  5.145311803196807e-03,  7.534171611081566e-01,  4.329590744417037e-03,  2.934257608281943e-01,  2.125817511455620e-01,  3.533993030902309e-01,  1.443612931432309e+00,  2.522312519011308e+00, -1.166480892318710e+00, -3.393006038181606e-01
  3.180000000000000e+00, -5.243798715650569e-03, -2.565925603657227e-01,  7.078500939505564e-02,  6.409683992381488e-03,  7.543123354427461e-01,  5.459972738158526e-03,  2.947033829401910e-01,  2.097787523433713e-01,  3.463605897042064e-01,  1.458985570890899e+00,  2.521888186062005e+00, -1.173207507808392e+00, -3.409199988251657e-01
  3.190000000000000e+00, -4.699800713332911e-03, -2.584320825056591e-01,  7.175952912239029e-02,  7.658384247665254e-03,  7.551929284519827e-01,  6.572080802598168e-03,  2.959450208435218e-01,  2.070127505031651e-01,  3.394007412294789e-01,  1.473964342304068e+00,  2.521299660178348e+00, -1.179669948066678e+00, -3.428109374753976e-01
  3.200000000000000e+00, -4.164802503897180e-03, -2.602451305056356e-01,  7.272121836850620e-02,  8.889894862552525e-03,  7.560578554558578e-01,  7.664815526090346e-03,  2.971496127820121e-01,  2.042782377402843e-01,  3.325240778639219e-01,  1.488529950865351e+00,  2.520553625803057e+00, -1.185876053630649e+00, -3.449713232599346e-01
  3.210000000000000e+00, -3.639446307674850e-03, -2.620298480372683e-01,  7.366897641784916e-02,  1.010268492616543e-02,  7.569060489664932e-01,  8.737076128855766e-03,  2.983162077904092e-01,  2.015697081385398e-01,  3.257352804747362e-01,  1.502663404869034e+00,  2.519658188416554e+00, -1.191834352508082e+00, -3.473970604094976e-01
  3.220000000000000e+00, -3.124368414060127e-03, -2.637843362847916e-01,  7.460168157785393e-02,  1.129521436135993e-02,  7.577364629867273e-01,  9.787762608059832e-03,  2.994439821281253e-01,  1.988817037296549e-01,  3.190394113771553e-01,  1.516346053346018e+00,  2.518622788988472e+00, -1.197554002575397e+00, -3.500820568484859e-01
  3.230000000000000e+00, -2.620196784316577e-03, -2.655066572499402e-01,  7.551819373625727e-02,  1.246593871292249e-02,  7.585480774894546e-01,  1.081577852411857e-02,  3.005322536255372e-01,  1.962088648019840e-01,  3.124419269803643e-01,  1.529559626181515e+00,  2.517458103274941e+00, -1.203044727050248e+00, -3.530182409116459e-01
