Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  2.000000000000000e+00,  1.369162179776575e+00,  1.750413615205508e-01,  8.819337243018405e-02,  1.776732258278638e+00, -1.710580104934759e-01,  9.566267707527125e-02
  2.010000000000000e+00,  1.370896338053938e+00,  1.754702809287563e-01,  8.792075722139653e-02,  1.777324136999626e+00, -1.712277270181614e-01,  9.522832412313796e-02
  2.020000000000000e+00,  1.372705155829369e+00,  1.759088683753243e-01,  8.764232137370950e-02,  1.777922966455443e+00, -1.714157373814851e-01,  9.477360916885426e-02
  2.030000000000000e+00,  1.374611775758356e+00,  1.763598873692132e-01,  8.735695128840136e-02,  1.778530746177367e+00, -1.716281987056376e-01,  9.429202145398972e-02
  2.040000000000000e+00,  1.376624291197120e+00,  1.768239829123697e-01,  8.706448359763805e-02,  1.779147169518334e+00, -1.718676729817724e-01,  9.378129247494808e-02
  2.050000000000000e+00,  1.378741613439688e+00,  1.773006046832437e-01,  8.676532167728175e-02,  1.779770764973128e+00, -1.721343634487377e-01,  9.324176869078457e-02
  2.060000000000000e+00,  1.380966138188648e+00,  1.777896505001959e-01,  8.645968848275914e-02,  1.780400388346093e+00, -1.724294057107790e-01,  9.267279536508802e-02
  2.070000000000000e+00,  1.383300157059455e+00,  1.782909984461729e-01,  8.614785371879373e-02,  1.781034785405457e+00, -1.727539443617905e-01,  9.207373780586300e-02
  2.080000000000000e+00,  1.385745711982590e+00,  1.788044688077337e-01,  8.583027922705924e-02,  1.781672582967055e+00, -1.731091349497906e-01,  9.144399103140431e-02
  2.090000000000000e+00,  1.388305112294391e+00,  1.793299755492177e-01,  8.550708005532871e-02,  1.782312296998054e+00, -1.734961272288282e-01,  9.078295243737126e-02
  2.100000000000000e+00,  1.390980167722671e+00,  1.798673150640056e-01,  8.517878267959988e-02,  1.782952309658253e+00, -1.739160855570731e-01,  9.009005994519392e-02
  2.110000000000000e+00,  1.393772658877761e+00,  1.804162985240993e-01,  8.484587408872214e-02,  1.783590874147689e+00, -1.743701736078708e-01,  8.936476638371151e-02
  2.120000000000000e+00,  1.396684222276948e+00,  1.809767254558923e-01,  8.450889396094155e-02,  1.784226108511822e+00, -1.748595571755300e-01,  8.860654486243076e-02
  2.130000000000000e+00,  1.399716338480050e+00,  1.815483826111339e-01,  8.416844509430393e-02,  1.784855990834332e+00, -1.753854017465096e-01,  8.781488822654956e-02
  2.140000000000000e+00,  1.402870324201553e+00,  1.821310430258338e-01,  8.382519680226855e-02,  1.785478354395763e+00, -1.759488691877958e-01,  8.698930897764087e-02
  2.150000000000000e+00,  1.406147324813858e+00,  1.827244643752004e-01,  8.347988789390856e-02,  1.786090883050411e+00, -1.765511144825786e-01,  8.612934066526526e-02
  2.160000000000000e+00,  1.409548306868859e+00,  1.833283871676383e-01,  8.313332975394154e-02,  1.786691107163008e+00, -1.771932827084406e-01,  8.523454129498133e-02
  2.170000000000000e+00,  1.413074050852208e+00,  1.839425326013107e-01,  8.278640910066667e-02,  1.787276400038712e+00, -1.778765059285160e-01,  8.430449817801769e-02
  2.180000000000000e+00,  1.416725144182895e+00,  1.845665996484420e-01,  8.244009003399776e-02,  1.787843974984376e+00, -1.786018999575577e-01,  8.333883370799633e-02
  2.190000000000000e+00,  1.420501804810421e+00,  1.852002214541675e-01,  8.209567033534197e-02,  1.788390878260415e+00, -1.793705606326862e-01,  8.233720347393689e-02
  2.200000000000000e+00,  1.424404527676548e+00,  1.858431189992178e-01,  8.175379436423684e-02,  1.788914007638860e+00, -1.801835643368552e-01,  8.129933894317377e-02
  2.210000000000000e+00,  1.428433116321621e+00,  1.864948696794080e-01,  8.141589003440634e-02,  1.789410083885633e+00, -1.810419619247249e-01,  8.022500548231028e-02
  2.220000000000000e+00,  1.432587277950250e+00,  1.871550498816719e-01,  8.108326392574140e-02,  1.789875669171472e+00, -1.819467802995715e-01,  7.911404165188016e-02
  2.230000000000000e+00,  1.436866469144552e+00,  1.878232006205360e-01,  8.075730376267333e-02,  1.790307164365843e+00, -1.828990201806215e-01,  7.796635731311341e-02
  2.240000000000000e+00,  1.441269874816548e+00,  1.884988237848404e-01,  8.043948810824468e-02,  1.790700810671790e+00, -1.838996536898646e-01,  7.678193856263517e-02
  2.250000000000000e+00,  1.445796390382505e+00,  1.891813804541420e-01,  8.013138688695012e-02,  1.791052692160482e+00, -1.849496220402608e-01,  7.556085153885019e-02
  2.260000000000000e+00,  1.450444603477285e+00,  1.898702912085850e-01,  7.983465935879765e-02,  1.791358739406223e+00, -1.860498340638563e-01,  7.430324442330216e-02
  2.270000000000000e+00,  1.455212774661481e+00,  1.905649381694849e-01,  7.955105056373717e-02,  1.791614733978792e+00, -1.872011648146646e-01,  7.300934798305249e-02
  2.280000000000000e+00,  1.460098816380470e+00,  1.912646669707307e-01,  7.928238808597454e-02,  1.791816313113748e+00, -1.884044534311014e-01,  7.167947563805276e-02
  2.290000000000000e+00,  1.465100084459654e+00,  1.919687477819185e-01,  7.903087483318219e-02,  1.791958968094421e+00, -1.896605009713533e-01,  7.031402108721274e-02
  2.300000000000000e+00,  1.470214079180592e+00,  1.926765337685090e-01,  7.879792936671845e-02,  1.792038073867953e+00, -1.909700660296614e-01,  6.891346782565132e-02
  2.310000000000000e+00,  1.475437352839897e+00,  1.933872274210482e-01,  7.858588127695662e-02,  1.792048857578654e+00, -1.923338629876769e-01,  6.747837526834624e-02
  2.320000000000000e+00,  1.480766170639171e+00,  1.941000335569907e-01,  7.839687489313293e-02,  1.791986428698291e+00, -1.937525554906592e-01,  6.600938733933399e-02
  2.330000000000000e+00,  1.486196322567583e+00,  1.948141255437432e-01,  7.823311812212046e-02,  1.791845779347712e+00, -1.952267510700346e-01,  6.450723172292423e-02
  2.340000000000000e+00,  1.491723092876179e+00,  1.955286461343739e-01,  7.809688430563087e-02,  1.791621790898581e+00, -1.967569956170354e-01,  6.297272046227678e-02
  2.350000000000000e+00,  1.497341232007009e+00,  1.962427080419145e-01,  7.799050779782464e-02,  1.791309240556679e+00, -1.983437676427924e-01,  6.140674906488772e-02
  2.360000000000000e+00,  1.503044927411292e+00,  1.969553930953181e-01,  7.791638016747493e-02,  1.790902807809215e+00, -1.999874721888191e-01,  5.981029493308793e-02
  2.370000000000000e+00,  1.508827774329647e+00,  1.976657522175960e-01,  7.787694643441362e-02,  1.790397081590744e+00, -2.016884350500194e-01,  5.818441585483976e-02
  2.380000000000000e+00,  1.514682581034623e+00,  1.983727873025354e-01,  7.787494965243388e-02,  1.789786565775285e+00, -2.034468987830678e-01,  5.653024134718303e-02
  2.390000000000000e+00,  1.520602004831109e+00,  1.990755454257491e-01,  7.791242974610797e-02,  1.789065700874500e+00, -2.052630143253376e-01,  5.484899524928018e-02
  2.400000000000000e+00,  1.526577548089153e+00,  1.997729889406870e-01,  7.799218912807376e-02,  1.788228853896666e+00, -2.071368419150031e-01,  5.314195957148465e-02
  2.410000000000000e+00,  1.532600171979144e+00,  2.004640815994161e-01,  7.811682624760226e-02,  1.787270339127928e+00, -2.090683430082309e-01,  5.141050156143744e-02
  2.420000000000000e+00,  1.538660120238782e+00,  2.011477628394798e-01,  7.828896197995566e-02,  1.786184422652985e+00, -2.110573763805583e-01,  4.965607209497690e-02
  2.430000000000000e+00,  1.544746895705123e+00,  2.018229434698129e-01,  7.851124023431304e-02,  1.784965330121402e+00, -2.131036922122859e-01,  4.788020856979185e-02
  2.440000000000000e+00,  1.550849241356975e+00,  2.024885051545489e-01,  7.878632183900930e-02,  1.783607255085170e+00, -2.152069243544922e-01,  4.608453570219648e-02
  2.450000000000000e+00,  1.556955125547041e+00,  2.031433037278692e-01,  7.911687557953215e-02,  1.782104368863817e+00, -2.173665809568389e-01,  4.427076293122100e-02
  2.460000000000000e+00,  1.563051733658860e+00,  2.037861735737612e-01,  7.950556842407062e-02,  1.780450831912915e+00, -2.195820346148196e-01,  4.244067874201159e-02
  2.470000000000000e+00,  1.569125467710970e+00,  2.044159299143162e-01,  7.995505664641542e-02,  1.778640805699920e+00, -2.218525143185590e-01,  4.059614708575674e-02
  2.480000000000000e+00,  1.575161838758407e+00,  2.050313626121714e-01,  8.046811468688417e-02,  1.776668462391950e+00, -2.241771010011422e-01,  3.873910585815686e-02
  2.490000000000000e+00,  1.581145947389698e+00,  2.056312520551513e-01,  8.104707128829876e-02,  1.774528005198161e+00, -2.265547176146422e-01,  3.687159474699042e-02
  2.500000000000000e+00,  1.587061810208062e+00,  2.062143347014713e-01,  8.169463923653866e-02,  1.772213669088565e+00, -2.289841298151123e-01,  3.499572914967525e-02
  2.510000000000000e+00,  1.592892849324816e+00,  2.067793252915175e-01,  8.241333787429142e-02,  1.769719742051379e+00, -2.314639335092258e-01,  3.311371941845970e-02
  2.520000000000000e+00,  1.598621813832338e+00,  2.073249134186022e-01,  8.320561382463249e-02,  1.767040576710696e+00, -2.339925467085437e-01,  3.122786234114465e-02
  2.530000000000000e+00,  1.604230821938345e+00,  2.078497657330813e-01,  8.407382412512614e-02,  1.764170604084386e+00, -2.365681985063541e-01,  2.934053747770567e-02
  2.540000000000000e+00,  1.609701413967080e+00,  2.083525273526994e-01,  8.502021801592796e-02,  1.761104346785215e+00, -2.391889153159566e-01,  2.745420541294596e-02
  2.550000000000000e+00,  1.615014615827510e+00,  2.088318225628902e-01,  8.604691814855764e-02,  1.757836431621204e+00, -2.418525047661542e-01,  2.557140846869367e-02
  2.560000000000000e+00,  1.620151012009442e+00,  2.092862559218784e-01,  8.715590076511645e-02,  1.754361601886509e+00, -2.445565393057096e-01,  2.369477367621122e-02
  2.570000000000000e+00,  1.625090827401346e+00,  2.097144142749801e-01,  8.834897618079660e-02,  1.750674729233536e+00, -2.472983402606415e-01,  2.182701713624290e-02
  2.580000000000000e+00,  1.629814017181434e+00,  2.101148678661868e-01,  8.962777023555711e-02,  1.746770824758251e+00, -2.500749613498307e-01,  1.997094845481883e-02
  2.590000000000000e+00,  1.634300362938641e+00,  2.104861689172193e-01,  9.099370544389476e-02,  1.742645049431085e+00, -2.528831714283269e-01,  1.812947441547750e-02
  2.600000000000000e+00,  1.638529573724125e+00,  2.108268510359308e-01,  9.244797974012102e-02,  1.738292725045663e+00, -2.557194377819548e-01,  1.630559868907785e-02
  2.610000000000000e+00,  1.642481391804195e+00,  2.111354337866040e-01,  9.399154267185246e-02,  1.733709346959445e+00, -2.585799117462569e-01,  1.450241245059590e-02
  2.620000000000000e+00,  1.646135702227714e+00,  2.114104303697393e-01,  9.562507288761930e-02,  1.728890598531076e+00, -2.614604180215741e-01,  1.272307701927615e-02
  2.630000000000000e+00,  1.649472644232410e+00,  2.116503530216096e-01,  9.734896164647390e-02,  1.723832366323649e+00, -2.643564482104683e-01,  1.097080594827421e-02
  2.640000000000000e+00,  1.652472722382367e+00,  2.118537132997205e-01,  9.916330418548858e-02,  1.718530755319236e+00, -2.672631573617018e-01,  9.248851716226369e-03
  2.650000000000000e+00,  1.655116916330899e+00,  2.120190188958708e-01,  1.010678972711941e-01,  1.712982103895586e+00, -2.701753619115331e-01,  7.560496856309969e-03
  2.660000000000000e+00,  1.657386789218011e+00,  2.121447724285479e-01,  1.030622393178241e-01,  1.707182999104871e+00, -2.730875409808717e-01,  5.909045284946984e-03
  2.670000000000000e+00,  1.659264594544644e+00,  2.122294763482315e-01,  1.051455309352872e-01,  1.701130292802118e+00, -2.759938455530671e-01,  4.297809033505035e-03
  2.680000000000000e+00,  1.660733380390715e+00,  2.122716430172333e-01,  1.073166769033801e-01,  1.694821118221265e+00, -2.788881165501955e-01,  2.730091829527267e-03
  2.690000000000000e+00,  1.661777089289811e+00,  2.122698061742223e-01,  1.095742918511812e-01,  1.688252906144758e+00, -2.817639078579851e-01,  1.209176544836830e-03
  2.700000000000000e+00,  1.662380652645723e+00,  2.122225309259913e-01,  1.119167104838856e-01,  1.681423400457189e+00, -2.846145102207323e-01, -2.616806810991755e-04
  2.710000000000000e+00,  1.662530080136450e+00,  2.121284222386079e-01,  1.143420006972846e-01,  1.674330673736064e+00, -2.874329753002933e-01, -1.679254367751473e-03
  2.720000000000000e+00,  1.662212544890991e+00,  2.119861327317123e-01,  1.168479773804625e-01,  1.666973143493279e+00, -2.902121414665684e-01, -3.040356603318859e-03
  2.730000000000000e+00,  1.661416462968036e+00,  2.117943689372042e-01,  1.194322163784001e-01,  1.659349589193006e+00, -2.929446634645648e-01, -4.341846040690928e-03
  2.740000000000000e+00,  1.660131564033347e+00,  2.115518953489393e-01,  1.220920691613435e-01,  1.651459170113135e+00, -2.956230477137182e-01, -5.580636043787039e-03
  2.750000000000000e+00,  1.658348951634360e+00,  2.112575372708154e-01,  1.248246782661039e-01,  1.643301443926508e+00, -2.982396928636130e-01, -6.753704298949916e-03
  2.760000000000000e+00,  1.656061153441850e+00,  2.109101838017489e-01,  1.276269925581580e-01,  1.634876385390007e+00, -3.007869333003346e-01, -7.858110361968722e-03
  2.770000000000000e+00,  1.653262161703188e+00,  2.105087920052902e-01,  1.304957812747807e-01,  1.626184404541993e+00, -3.032570847956351e-01, -8.891023439562046e-03
  2.780000000000000e+00,  1.649947463351330e+00,  2.100523931458551e-01,  1.334276469539251e-01,  1.617226364341297e+00, -3.056424942716484e-01, -9.849755925181706e-03
  2.790000000000000e+00,  1.646114059478494e+00,  2.095401012419926e-01,  1.364190379638589e-01,  1.608003598213095e+00, -3.079355954373181e-01, -1.073179839736015e-02
  2.800000000000000e+00,  1.641760474452604e+00,  2.089711230473859e-01,  1.394662609859062e-01,  1.598517927960726e+00, -3.101289691002016e-01, -1.153485523135022e-02
  2.810000000000000e+00,  1.636886755153450e+00,  2.083447677434744e-01,  1.425654937626533e-01,  1.588771681702225e+00, -3.122154039092612e-01, -1.225687770214343e-02
  2.820000000000000e+00,  1.631494460998215e+00,  2.076604551075254e-01,  1.457127984517264e-01,  1.578767710991247e+00, -3.141879525788802e-01, -1.289608845439939e-02
  2.830000000000000e+00,  1.625586645688507e+00,  2.069177219065792e-01,  1.489041355215366e-01,  1.568509406633134e+00, -3.160399810518370e-01, -1.345099423031829e-02
  2.840000000000000e+00,  1.619167831517149e+00,  2.061162259975176e-01,  1.521353781526285e-01,  1.558000712755343e+00, -3.177652113283687e-01, -1.392038889841050e-02
  2.850000000000000e+00,  1.612243976634474e+00,  2.052557474591210e-01,  1.554023273912953e-01,  1.547246138660445e+00, -3.193577607936741e-01, -1.430335223245673e-02
  2.860000000000000e+00,  1.604822436032752e+00,  2.043361881336798e-01,  1.587007275566178e-01,  1.536250768729644e+00, -3.208121806144172e-01, -1.459925081990100e-02
