Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  5.000000000000000e-01, -2.226114618230427e-01,  2.868661309799370e-02,  2.694743092515285e-01,  7.697014869803158e-02, -5.919557339792258e-02, -1.883158715980085e-02
  5.100000000000000e-01, -2.282327386955422e-01,  2.822199614305876e-02,  2.715385793462943e-01,  7.499283977010619e-02, -5.708288902539696e-02, -2.016081663628998e-02
  5.200000000000000e-01, -2.333283751979770e-01,  2.777097809415086e-02,  2.735108740615837e-01,  7.307505350237703e-02, -5.488175486514726e-02, -2.129466509557055e-02
  5.300000000000000e-01, -2.379471217686195e-01,  2.733139705982035e-02,  2.754154364490985e-01,  7.120282025585434e-02, -5.258430511390816e-02, -2.226516508518322e-02
  5.400000000000000e-01, -2.420838387192094e-01,  2.690742814281166e-02,  2.772583044307000e-01,  6.937300672311328e-02, -5.019089546091524e-02, -2.307988141167055e-02
  5.500000000000000e-01, -2.456745710399580e-01,  2.649989327146041e-02,  2.790278921332833e-01,  6.759997911728918e-02, -4.771414002436720e-02, -2.372901582493479e-02
  5.600000000000001e-01, -2.486906505831684e-01,  2.611189292197413e-02,  2.807222731335463e-01,  6.588764242571876e-02, -4.516054950323977e-02, -2.421258590740724e-02
  5.700000000000001e-01, -2.511049194442007e-01,  2.574546679739331e-02,  2.823394764838356e-01,  6.423987772515849e-02, -4.253694112866297e-02, -2.453138703176560e-02
  5.800000000000000e-01, -2.528944476906907e-01,  2.540247552406849e-02,  2.838781770739533e-01,  6.265941950862174e-02, -3.984954541120695e-02, -2.468714781767970e-02
  5.900000000000000e-01, -2.540416412867894e-01,  2.508439302319854e-02,  2.853380421666742e-01,  6.114788992130240e-02, -3.710462138688522e-02, -2.468350519069977e-02
  6.000000000000000e-01, -2.545318949912558e-01,  2.479247989646050e-02,  2.867190011317636e-01,  5.970609798418643e-02, -3.430775750286917e-02, -2.452455892244311e-02
  6.100000000000000e-01, -2.543543693864923e-01,  2.452756618518004e-02,  2.880215160055536e-01,  5.833413073433547e-02, -3.146457296492439e-02, -2.421566197539220e-02
